"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"1","Activity Z","2018/11/19 18:49:04.152","2018/11/19 18:49:04.152","-7.742402021815782","true"
"1","Activity X","2018/11/19 18:50:04.152","2018/11/19 18:50:04.152","-7.742402021815782","true"
"1","Activity S","2018/11/19 18:51:04.152","2018/11/19 18:51:04.152","-7.742402021815782","true"
"1","Activity K","2018/11/19 18:52:04.152","2018/11/19 18:52:04.152","-7.742402021815782","true"
"1","Activity N","2018/11/19 18:53:04.152","2018/11/19 18:53:04.152","-7.742402021815782","true"
"1","Activity B","2018/11/19 18:55:04.152","2018/11/19 18:55:04.152","-7.742402021815782","true"
"2","Activity A","2018/11/19 18:46:05.153","2018/11/19 18:46:05.153","-12.13685117648822","true"
"2","Activity AA","2018/11/19 18:48:05.153","2018/11/19 18:48:05.153","-12.13685117648822","true"
"2","Activity C","2018/11/19 18:49:05.153","2018/11/19 18:49:05.153","-12.13685117648822","true"
"2","Activity AC","2018/11/19 18:50:05.153","2018/11/19 18:50:05.153","-12.13685117648822","true"
"2","Activity E","2018/11/19 18:51:05.153","2018/11/19 18:51:05.153","-12.13685117648822","true"
"2","Activity O","2018/11/19 18:52:05.153","2018/11/19 18:52:05.153","-12.13685117648822","true"
"2","Activity AD","2018/11/19 18:53:05.153","2018/11/19 18:53:05.153","-12.13685117648822","true"
"2","Activity P","2018/11/19 18:54:05.153","2018/11/19 18:54:05.153","-12.13685117648822","true"
"2","Activity Q","2018/11/19 18:55:05.153","2018/11/19 18:55:05.153","-12.13685117648822","true"
"2","Activity J","2018/11/19 18:56:05.153","2018/11/19 18:56:05.153","-12.13685117648822","true"
"2","Activity AE","2018/11/19 18:57:05.153","2018/11/19 18:57:05.153","-12.13685117648822","true"
"2","Activity R","2018/11/19 18:58:05.153","2018/11/19 18:58:05.153","-12.13685117648822","true"
"2","Activity T","2018/11/19 18:59:05.153","2018/11/19 18:59:05.153","-12.13685117648822","true"
"2","Activity S","2018/11/19 19:00:05.153","2018/11/19 19:00:05.153","-12.13685117648822","true"
"2","Activity AB","2018/11/19 19:01:05.153","2018/11/19 19:01:05.153","-12.13685117648822","true"
"2","Activity K","2018/11/19 19:02:05.153","2018/11/19 19:02:05.153","-12.13685117648822","true"
"2","Activity N","2018/11/19 19:03:05.153","2018/11/19 19:03:05.153","-12.13685117648822","true"
"2","Activity B","2018/11/19 19:05:05.153","2018/11/19 19:05:05.153","-12.13685117648822","true"
"3","Activity A","2018/11/19 18:49:02.844","2018/11/19 18:49:02.844","-5.662960480135946","true"
"3","Activity C","2018/11/19 18:51:02.844","2018/11/19 18:51:02.844","-5.662960480135946","true"
"3","Activity AA","2018/11/19 18:52:02.844","2018/11/19 18:52:02.844","-5.662960480135946","true"
"3","Activity E","2018/11/19 18:54:02.844","2018/11/19 18:54:02.844","-5.662960480135946","true"
"3","Activity AB","2018/11/19 18:55:02.844","2018/11/19 18:55:02.844","-5.662960480135946","true"
"3","Activity O","2018/11/19 18:56:02.844","2018/11/19 18:56:02.844","-5.662960480135946","true"
"3","Activity P","2018/11/19 18:57:02.844","2018/11/19 18:57:02.844","-5.662960480135946","true"
"3","Activity Q","2018/11/19 18:58:02.844","2018/11/19 18:58:02.844","-5.662960480135946","true"
"3","Activity J","2018/11/19 18:59:02.844","2018/11/19 18:59:02.844","-5.662960480135946","true"
"3","Activity M","2018/11/19 19:00:02.844","2018/11/19 19:00:02.844","-5.662960480135946","true"
"3","Activity K","2018/11/19 19:01:02.844","2018/11/19 19:01:02.844","-5.662960480135946","true"
"3","Activity N","2018/11/19 19:02:02.844","2018/11/19 19:02:02.844","-5.662960480135946","true"
"3","Activity B","2018/11/19 19:04:02.844","2018/11/19 19:04:02.844","-5.662960480135946","true"
"4","Activity A","2018/11/19 18:53:34.425","2018/11/19 18:53:34.425","-7.049254841255837","true"
"4","Activity C","2018/11/19 18:55:34.425","2018/11/19 18:55:34.425","-7.049254841255837","true"
"4","Activity AA","2018/11/19 18:56:34.425","2018/11/19 18:56:34.425","-7.049254841255837","true"
"4","Activity E","2018/11/19 18:57:34.425","2018/11/19 18:57:34.425","-7.049254841255837","true"
"4","Activity AB","2018/11/19 18:59:34.425","2018/11/19 18:59:34.425","-7.049254841255837","true"
"4","Activity F","2018/11/19 19:00:34.425","2018/11/19 19:00:34.425","-7.049254841255837","true"
"4","Activity E","2018/11/19 19:01:34.425","2018/11/19 19:01:34.425","-7.049254841255837","true"
"4","Activity O","2018/11/19 19:02:34.425","2018/11/19 19:02:34.425","-7.049254841255837","true"
"4","Activity P","2018/11/19 19:03:34.425","2018/11/19 19:03:34.425","-7.049254841255837","true"
"4","Activity Q","2018/11/19 19:04:34.425","2018/11/19 19:04:34.425","-7.049254841255837","true"
"4","Activity J","2018/11/19 19:05:34.425","2018/11/19 19:05:34.425","-7.049254841255837","true"
"4","Activity M","2018/11/19 19:06:34.425","2018/11/19 19:06:34.425","-7.049254841255837","true"
"4","Activity K","2018/11/19 19:07:34.425","2018/11/19 19:07:34.425","-7.049254841255837","true"
"4","Activity N","2018/11/19 19:08:34.425","2018/11/19 19:08:34.425","-7.049254841255837","true"
"4","Activity B","2018/11/19 19:10:34.425","2018/11/19 19:10:34.425","-7.049254841255837","true"
"5","Activity A","2018/11/19 18:54:23.476","2018/11/19 18:54:23.476","-6.643789733147672","true"
"5","Activity AA","2018/11/19 18:56:23.476","2018/11/19 18:56:23.476","-6.643789733147672","true"
"5","Activity AC","2018/11/19 18:57:23.476","2018/11/19 18:57:23.476","-6.643789733147672","true"
"5","Activity C","2018/11/19 18:58:23.476","2018/11/19 18:58:23.476","-6.643789733147672","true"
"5","Activity AD","2018/11/19 18:59:23.476","2018/11/19 18:59:23.476","-6.643789733147672","true"
"5","Activity AE","2018/11/19 19:00:23.476","2018/11/19 19:00:23.476","-6.643789733147672","true"
"5","Activity AB","2018/11/19 19:01:23.476","2018/11/19 19:01:23.476","-6.643789733147672","true"
"5","Activity E","2018/11/19 19:02:23.476","2018/11/19 19:02:23.476","-6.643789733147672","true"
"5","Activity F","2018/11/19 19:03:23.476","2018/11/19 19:03:23.476","-6.643789733147672","true"
"5","Activity E","2018/11/19 19:04:23.476","2018/11/19 19:04:23.476","-6.643789733147672","true"
"5","Activity O","2018/11/19 19:05:23.476","2018/11/19 19:05:23.476","-6.643789733147672","true"
"5","Activity P","2018/11/19 19:06:23.476","2018/11/19 19:06:23.476","-6.643789733147672","true"
"5","Activity Q","2018/11/19 19:07:23.476","2018/11/19 19:07:23.476","-6.643789733147672","true"
"5","Activity J","2018/11/19 19:08:23.476","2018/11/19 19:08:23.476","-6.643789733147672","true"
"5","Activity M","2018/11/19 19:09:23.476","2018/11/19 19:09:23.476","-6.643789733147672","true"
"5","Activity K","2018/11/19 19:10:23.476","2018/11/19 19:10:23.476","-6.643789733147672","true"
"5","Activity N","2018/11/19 19:11:23.476","2018/11/19 19:11:23.476","-6.643789733147672","true"
"5","Activity B","2018/11/19 19:13:23.476","2018/11/19 19:13:23.476","-6.643789733147672","true"
"6","Activity A","2018/11/19 18:57:48.633","2018/11/19 18:57:48.633","-4.564348191467836","true"
"6","Activity AA","2018/11/19 18:59:48.633","2018/11/19 18:59:48.633","-4.564348191467836","true"
"6","Activity C","2018/11/19 19:01:48.633","2018/11/19 19:01:48.633","-4.564348191467836","true"
"6","Activity AB","2018/11/19 19:02:48.633","2018/11/19 19:02:48.633","-4.564348191467836","true"
"6","Activity E","2018/11/19 19:03:48.633","2018/11/19 19:03:48.633","-4.564348191467836","true"
"6","Activity O","2018/11/19 19:04:48.633","2018/11/19 19:04:48.633","-4.564348191467836","true"
"6","Activity P","2018/11/19 19:05:48.633","2018/11/19 19:05:48.633","-4.564348191467836","true"
"6","Activity Q","2018/11/19 19:06:48.633","2018/11/19 19:06:48.633","-4.564348191467836","true"
"6","Activity J","2018/11/19 19:07:48.633","2018/11/19 19:07:48.633","-4.564348191467836","true"
"6","Activity M","2018/11/19 19:08:48.633","2018/11/19 19:08:48.633","-4.564348191467836","true"
"6","Activity K","2018/11/19 19:09:48.633","2018/11/19 19:09:48.633","-4.564348191467836","true"
"6","Activity N","2018/11/19 19:10:48.633","2018/11/19 19:10:48.633","-4.564348191467836","true"
"6","Activity B","2018/11/19 19:12:48.633","2018/11/19 19:12:48.633","-4.564348191467836","true"
"7","Activity A","2018/11/19 19:02:51.294","2018/11/19 19:02:51.294","-9.534161491043838","true"
"7","Activity AA","2018/11/19 19:04:51.294","2018/11/19 19:04:51.294","-9.534161491043838","true"
"7","Activity AC","2018/11/19 19:05:51.294","2018/11/19 19:05:51.294","-9.534161491043838","true"
"7","Activity AD","2018/11/19 19:06:51.294","2018/11/19 19:06:51.294","-9.534161491043838","true"
"7","Activity C","2018/11/19 19:07:51.294","2018/11/19 19:07:51.294","-9.534161491043838","true"
"7","Activity E","2018/11/19 19:08:51.294","2018/11/19 19:08:51.294","-9.534161491043838","true"
"7","Activity O","2018/11/19 19:09:51.294","2018/11/19 19:09:51.294","-9.534161491043838","true"
"7","Activity P","2018/11/19 19:10:51.294","2018/11/19 19:10:51.294","-9.534161491043838","true"
"7","Activity Q","2018/11/19 19:11:51.294","2018/11/19 19:11:51.294","-9.534161491043838","true"
"7","Activity AE","2018/11/19 19:12:51.294","2018/11/19 19:12:51.294","-9.534161491043838","true"
"7","Activity J","2018/11/19 19:13:51.294","2018/11/19 19:13:51.294","-9.534161491043838","true"
"7","Activity AB","2018/11/19 19:14:51.294","2018/11/19 19:14:51.294","-9.534161491043838","true"
"7","Activity M","2018/11/19 19:15:51.294","2018/11/19 19:15:51.294","-9.534161491043838","true"
"7","Activity K","2018/11/19 19:16:51.294","2018/11/19 19:16:51.294","-9.534161491043838","true"
"7","Activity N","2018/11/19 19:17:51.294","2018/11/19 19:17:51.294","-9.534161491043838","true"
"7","Activity B","2018/11/19 19:19:51.294","2018/11/19 19:19:51.294","-9.534161491043838","true"
"8","Activity A","2018/11/19 19:13:20.626","2018/11/19 19:13:20.626","-6.643789733147672","true"
"8","Activity AA","2018/11/19 19:15:20.626","2018/11/19 19:15:20.626","-6.643789733147672","true"
"8","Activity AC","2018/11/19 19:16:20.626","2018/11/19 19:16:20.626","-6.643789733147672","true"
"8","Activity AD","2018/11/19 19:17:20.626","2018/11/19 19:17:20.626","-6.643789733147672","true"
"8","Activity AE","2018/11/19 19:18:20.626","2018/11/19 19:18:20.626","-6.643789733147672","true"
"8","Activity AB","2018/11/19 19:19:20.626","2018/11/19 19:19:20.626","-6.643789733147672","true"
"8","Activity C","2018/11/19 19:20:20.626","2018/11/19 19:20:20.626","-6.643789733147672","true"
"8","Activity E","2018/11/19 19:21:20.626","2018/11/19 19:21:20.626","-6.643789733147672","true"
"8","Activity O","2018/11/19 19:22:20.626","2018/11/19 19:22:20.626","-6.643789733147672","true"
"8","Activity P","2018/11/19 19:23:20.626","2018/11/19 19:23:20.626","-6.643789733147672","true"
"8","Activity Q","2018/11/19 19:24:20.626","2018/11/19 19:24:20.626","-6.643789733147672","true"
"8","Activity J","2018/11/19 19:25:20.626","2018/11/19 19:25:20.626","-6.643789733147672","true"
"8","Activity R","2018/11/19 19:26:20.626","2018/11/19 19:26:20.626","-6.643789733147672","true"
"8","Activity U","2018/11/19 19:27:20.626","2018/11/19 19:27:20.626","-6.643789733147672","true"
"8","Activity V","2018/11/19 19:28:20.626","2018/11/19 19:28:20.626","-6.643789733147672","true"
"8","Activity W","2018/11/19 19:29:20.626","2018/11/19 19:29:20.626","-6.643789733147672","true"
"8","Activity Y","2018/11/19 19:30:20.626","2018/11/19 19:30:20.626","-6.643789733147672","true"
"8","Activity X","2018/11/19 19:31:20.626","2018/11/19 19:31:20.626","-6.643789733147672","true"
"8","Activity S","2018/11/19 19:32:20.626","2018/11/19 19:32:20.626","-6.643789733147672","true"
"8","Activity K","2018/11/19 19:33:20.626","2018/11/19 19:33:20.626","-6.643789733147672","true"
"8","Activity N","2018/11/19 19:34:20.626","2018/11/19 19:34:20.626","-6.643789733147672","true"
"8","Activity B","2018/11/19 19:36:20.626","2018/11/19 19:36:20.626","-6.643789733147672","true"
"9","Activity A","2018/11/19 19:16:02.096","2018/11/19 19:16:02.096","-9.128696382935672","true"
"9","Activity AA","2018/11/19 19:18:02.096","2018/11/19 19:18:02.096","-9.128696382935672","true"
"9","Activity C","2018/11/19 19:20:02.096","2018/11/19 19:20:02.096","-9.128696382935672","true"
"9","Activity E","2018/11/19 19:21:02.096","2018/11/19 19:21:02.096","-9.128696382935672","true"
"9","Activity AB","2018/11/19 19:22:02.096","2018/11/19 19:22:02.096","-9.128696382935672","true"
"9","Activity F","2018/11/19 19:23:02.096","2018/11/19 19:23:02.096","-9.128696382935672","true"
"9","Activity E","2018/11/19 19:24:02.096","2018/11/19 19:24:02.096","-9.128696382935672","true"
"9","Activity F","2018/11/19 19:25:02.096","2018/11/19 19:25:02.096","-9.128696382935672","true"
"9","Activity E","2018/11/19 19:26:02.096","2018/11/19 19:26:02.096","-9.128696382935672","true"
"9","Activity F","2018/11/19 19:27:02.096","2018/11/19 19:27:02.096","-9.128696382935672","true"
"9","Activity E","2018/11/19 19:28:02.096","2018/11/19 19:28:02.096","-9.128696382935672","true"
"9","Activity F","2018/11/19 19:29:02.096","2018/11/19 19:29:02.096","-9.128696382935672","true"
"9","Activity E","2018/11/19 19:30:02.096","2018/11/19 19:30:02.096","-9.128696382935672","true"
"9","Activity O","2018/11/19 19:31:02.096","2018/11/19 19:31:02.096","-9.128696382935672","true"
"9","Activity P","2018/11/19 19:32:02.096","2018/11/19 19:32:02.096","-9.128696382935672","true"
"9","Activity Q","2018/11/19 19:33:02.096","2018/11/19 19:33:02.096","-9.128696382935672","true"
"9","Activity J","2018/11/19 19:34:02.096","2018/11/19 19:34:02.096","-9.128696382935672","true"
"9","Activity R","2018/11/19 19:35:02.096","2018/11/19 19:35:02.096","-9.128696382935672","true"
"9","Activity T","2018/11/19 19:36:02.096","2018/11/19 19:36:02.096","-9.128696382935672","true"
"9","Activity S","2018/11/19 19:37:02.096","2018/11/19 19:37:02.096","-9.128696382935672","true"
"9","Activity K","2018/11/19 19:38:02.096","2018/11/19 19:38:02.096","-9.128696382935672","true"
"9","Activity N","2018/11/19 19:39:02.096","2018/11/19 19:39:02.096","-9.128696382935672","true"
"9","Activity B","2018/11/19 19:41:02.096","2018/11/19 19:41:02.096","-9.128696382935672","true"
"10","Activity A","2018/11/19 19:20:37.490","2018/11/19 19:20:37.490","-9.534161491043838","true"
"10","Activity AA","2018/11/19 19:22:37.490","2018/11/19 19:22:37.490","-9.534161491043838","true"
"10","Activity AC","2018/11/19 19:23:37.490","2018/11/19 19:23:37.490","-9.534161491043838","true"
"10","Activity C","2018/11/19 19:24:37.490","2018/11/19 19:24:37.490","-9.534161491043838","true"
"10","Activity AD","2018/11/19 19:25:37.490","2018/11/19 19:25:37.490","-9.534161491043838","true"
"10","Activity E","2018/11/19 19:26:37.490","2018/11/19 19:26:37.490","-9.534161491043838","true"
"10","Activity F","2018/11/19 19:27:37.490","2018/11/19 19:27:37.490","-9.534161491043838","true"
"10","Activity E","2018/11/19 19:28:37.490","2018/11/19 19:28:37.490","-9.534161491043838","true"
"10","Activity O","2018/11/19 19:29:37.490","2018/11/19 19:29:37.490","-9.534161491043838","true"
"10","Activity AE","2018/11/19 19:30:37.490","2018/11/19 19:30:37.490","-9.534161491043838","true"
"10","Activity P","2018/11/19 19:31:37.490","2018/11/19 19:31:37.490","-9.534161491043838","true"
"10","Activity AB","2018/11/19 19:32:37.490","2018/11/19 19:32:37.490","-9.534161491043838","true"
"10","Activity Q","2018/11/19 19:33:37.490","2018/11/19 19:33:37.490","-9.534161491043838","true"
"10","Activity J","2018/11/19 19:34:37.490","2018/11/19 19:34:37.490","-9.534161491043838","true"
"10","Activity M","2018/11/19 19:35:37.490","2018/11/19 19:35:37.490","-9.534161491043838","true"
"10","Activity K","2018/11/19 19:36:37.490","2018/11/19 19:36:37.490","-9.534161491043838","true"
"10","Activity N","2018/11/19 19:37:37.490","2018/11/19 19:37:37.490","-9.534161491043838","true"
"10","Activity B","2018/11/19 19:39:37.490","2018/11/19 19:39:37.490","-9.534161491043838","true"
"11","Activity A","2018/11/19 19:22:41.570","2018/11/19 19:22:41.570","-8.841014310483892","true"
"11","Activity C","2018/11/19 19:24:41.570","2018/11/19 19:24:41.570","-8.841014310483892","true"
"11","Activity E","2018/11/19 19:25:41.570","2018/11/19 19:25:41.570","-8.841014310483892","true"
"11","Activity O","2018/11/19 19:26:41.570","2018/11/19 19:26:41.570","-8.841014310483892","true"
"11","Activity P","2018/11/19 19:27:41.570","2018/11/19 19:27:41.570","-8.841014310483892","true"
"11","Activity Q","2018/11/19 19:28:41.570","2018/11/19 19:28:41.570","-8.841014310483892","true"
"11","Activity J","2018/11/19 19:29:41.570","2018/11/19 19:29:41.570","-8.841014310483892","true"
"11","Activity M","2018/11/19 19:30:41.570","2018/11/19 19:30:41.570","-8.841014310483892","true"
"11","Activity K","2018/11/19 19:31:41.570","2018/11/19 19:31:41.570","-8.841014310483892","true"
"11","Activity AA","2018/11/19 19:32:41.570","2018/11/19 19:32:41.570","-8.841014310483892","true"
"11","Activity N","2018/11/19 19:33:41.570","2018/11/19 19:33:41.570","-8.841014310483892","true"
"11","Activity AC","2018/11/19 19:34:41.570","2018/11/19 19:34:41.570","-8.841014310483892","true"
"11","Activity AD","2018/11/19 19:35:41.570","2018/11/19 19:35:41.570","-8.841014310483892","true"
"11","Activity AE","2018/11/19 19:36:41.570","2018/11/19 19:36:41.570","-8.841014310483892","true"
"11","Activity AB","2018/11/19 19:37:41.570","2018/11/19 19:37:41.570","-8.841014310483892","true"
"11","Activity B","2018/11/19 19:39:41.570","2018/11/19 19:39:41.570","-8.841014310483892","true"
"12","Activity A","2018/11/19 19:26:47.309","2018/11/19 19:26:47.309","-13.23546346515633","true"
"12","Activity AA","2018/11/19 19:28:47.309","2018/11/19 19:28:47.309","-13.23546346515633","true"
"12","Activity C","2018/11/19 19:29:47.309","2018/11/19 19:29:47.309","-13.23546346515633","true"
"12","Activity AC","2018/11/19 19:30:47.309","2018/11/19 19:30:47.309","-13.23546346515633","true"
"12","Activity E","2018/11/19 19:31:47.309","2018/11/19 19:31:47.309","-13.23546346515633","true"
"12","Activity F","2018/11/19 19:32:47.309","2018/11/19 19:32:47.309","-13.23546346515633","true"
"12","Activity E","2018/11/19 19:33:47.309","2018/11/19 19:33:47.309","-13.23546346515633","true"
"12","Activity F","2018/11/19 19:34:47.309","2018/11/19 19:34:47.309","-13.23546346515633","true"
"12","Activity E","2018/11/19 19:35:47.309","2018/11/19 19:35:47.309","-13.23546346515633","true"
"12","Activity AD","2018/11/19 19:36:47.309","2018/11/19 19:36:47.309","-13.23546346515633","true"
"12","Activity AE","2018/11/19 19:37:47.309","2018/11/19 19:37:47.309","-13.23546346515633","true"
"12","Activity O","2018/11/19 19:38:47.309","2018/11/19 19:38:47.309","-13.23546346515633","true"
"12","Activity P","2018/11/19 19:39:47.309","2018/11/19 19:39:47.309","-13.23546346515633","true"
"12","Activity AB","2018/11/19 19:40:47.309","2018/11/19 19:40:47.309","-13.23546346515633","true"
"12","Activity Q","2018/11/19 19:41:47.309","2018/11/19 19:41:47.309","-13.23546346515633","true"
"12","Activity J","2018/11/19 19:42:47.309","2018/11/19 19:42:47.309","-13.23546346515633","true"
"12","Activity R","2018/11/19 19:43:47.309","2018/11/19 19:43:47.309","-13.23546346515633","true"
"12","Activity T","2018/11/19 19:44:47.309","2018/11/19 19:44:47.309","-13.23546346515633","true"
"12","Activity S","2018/11/19 19:45:47.309","2018/11/19 19:45:47.309","-13.23546346515633","true"
"12","Activity K","2018/11/19 19:46:47.309","2018/11/19 19:46:47.309","-13.23546346515633","true"
"12","Activity N","2018/11/19 19:47:47.309","2018/11/19 19:47:47.309","-13.23546346515633","true"
"12","Activity B","2018/11/19 19:49:47.309","2018/11/19 19:49:47.309","-13.23546346515633","true"
"13","Activity A","2018/11/19 19:41:10.356","2018/11/19 19:41:10.356","-7.4547199493640015","true"
"13","Activity AA","2018/11/19 19:43:10.356","2018/11/19 19:43:10.356","-7.4547199493640015","true"
"13","Activity AC","2018/11/19 19:44:10.356","2018/11/19 19:44:10.356","-7.4547199493640015","true"
"13","Activity C","2018/11/19 19:45:10.356","2018/11/19 19:45:10.356","-7.4547199493640015","true"
"13","Activity E","2018/11/19 19:46:10.356","2018/11/19 19:46:10.356","-7.4547199493640015","true"
"13","Activity AD","2018/11/19 19:47:10.356","2018/11/19 19:47:10.356","-7.4547199493640015","true"
"13","Activity O","2018/11/19 19:48:10.356","2018/11/19 19:48:10.356","-7.4547199493640015","true"
"13","Activity AE","2018/11/19 19:49:10.356","2018/11/19 19:49:10.356","-7.4547199493640015","true"
"13","Activity AB","2018/11/19 19:50:10.356","2018/11/19 19:50:10.356","-7.4547199493640015","true"
"13","Activity P","2018/11/19 19:51:10.356","2018/11/19 19:51:10.356","-7.4547199493640015","true"
"13","Activity Q","2018/11/19 19:52:10.356","2018/11/19 19:52:10.356","-7.4547199493640015","true"
"13","Activity J","2018/11/19 19:53:10.356","2018/11/19 19:53:10.356","-7.4547199493640015","true"
"13","Activity M","2018/11/19 19:54:10.356","2018/11/19 19:54:10.356","-7.4547199493640015","true"
"13","Activity K","2018/11/19 19:55:10.356","2018/11/19 19:55:10.356","-7.4547199493640015","true"
"13","Activity N","2018/11/19 19:56:10.356","2018/11/19 19:56:10.356","-7.4547199493640015","true"
"13","Activity B","2018/11/19 19:58:10.356","2018/11/19 19:58:10.356","-7.4547199493640015","true"
"14","Activity A","2018/11/19 19:49:00.162","2018/11/19 19:49:00.162","-5.950642552587727","true"
"14","Activity AA","2018/11/19 19:51:00.162","2018/11/19 19:51:00.162","-5.950642552587727","true"
"14","Activity AC","2018/11/19 19:52:00.162","2018/11/19 19:52:00.162","-5.950642552587727","true"
"14","Activity AD","2018/11/19 19:53:00.162","2018/11/19 19:53:00.162","-5.950642552587727","true"
"14","Activity AE","2018/11/19 19:54:00.162","2018/11/19 19:54:00.162","-5.950642552587727","true"
"14","Activity AB","2018/11/19 19:55:00.162","2018/11/19 19:55:00.162","-5.950642552587727","true"
"14","Activity C","2018/11/19 19:56:00.162","2018/11/19 19:56:00.162","-5.950642552587727","true"
"14","Activity E","2018/11/19 19:57:00.162","2018/11/19 19:57:00.162","-5.950642552587727","true"
"14","Activity O","2018/11/19 19:58:00.162","2018/11/19 19:58:00.162","-5.950642552587727","true"
"14","Activity P","2018/11/19 19:59:00.162","2018/11/19 19:59:00.162","-5.950642552587727","true"
"14","Activity Q","2018/11/19 20:00:00.162","2018/11/19 20:00:00.162","-5.950642552587727","true"
"14","Activity J","2018/11/19 20:01:00.162","2018/11/19 20:01:00.162","-5.950642552587727","true"
"14","Activity R","2018/11/19 20:02:00.162","2018/11/19 20:02:00.162","-5.950642552587727","true"
"14","Activity T","2018/11/19 20:03:00.162","2018/11/19 20:03:00.162","-5.950642552587727","true"
"14","Activity S","2018/11/19 20:04:00.162","2018/11/19 20:04:00.162","-5.950642552587727","true"
"14","Activity K","2018/11/19 20:05:00.162","2018/11/19 20:05:00.162","-5.950642552587727","true"
"14","Activity N","2018/11/19 20:06:00.162","2018/11/19 20:06:00.162","-5.950642552587727","true"
"14","Activity B","2018/11/19 20:08:00.162","2018/11/19 20:08:00.162","-5.950642552587727","true"
"15","Activity A","2018/11/19 19:52:31.295","2018/11/19 19:52:31.295","-12.712215321391781","true"
"15","Activity C","2018/11/19 19:54:31.295","2018/11/19 19:54:31.295","-12.712215321391781","true"
"15","Activity AA","2018/11/19 19:55:31.295","2018/11/19 19:55:31.295","-12.712215321391781","true"
"15","Activity E","2018/11/19 19:56:31.295","2018/11/19 19:56:31.295","-12.712215321391781","true"
"15","Activity O","2018/11/19 19:57:31.295","2018/11/19 19:57:31.295","-12.712215321391781","true"
"15","Activity AC","2018/11/19 19:58:31.295","2018/11/19 19:58:31.295","-12.712215321391781","true"
"15","Activity AD","2018/11/19 19:59:31.295","2018/11/19 19:59:31.295","-12.712215321391781","true"
"15","Activity AE","2018/11/19 20:00:31.295","2018/11/19 20:00:31.295","-12.712215321391781","true"
"15","Activity P","2018/11/19 20:01:31.295","2018/11/19 20:01:31.295","-12.712215321391781","true"
"15","Activity Q","2018/11/19 20:02:31.295","2018/11/19 20:02:31.295","-12.712215321391781","true"
"15","Activity J","2018/11/19 20:03:31.295","2018/11/19 20:03:31.295","-12.712215321391781","true"
"15","Activity R","2018/11/19 20:04:31.295","2018/11/19 20:04:31.295","-12.712215321391781","true"
"15","Activity T","2018/11/19 20:05:31.295","2018/11/19 20:05:31.295","-12.712215321391781","true"
"15","Activity S","2018/11/19 20:06:31.295","2018/11/19 20:06:31.295","-12.712215321391781","true"
