"caseId","activity","timestamp"
"3","helper transition 15[{acquisition within group posted}->{XOR}]","63590477107988"
"3","helper transition 15[{acquisition within group posted}->{XOR}]","63590477107988"
"3","END FUNCTION","63590480707988"
"2","END FUNCTION","63590480707988"
"3","END EVENT","63590484307988"
"1","END EVENT","63590484307988"
"3","START EVENT","63585267907988"
"2","START EVENT","63590581507988"
"3","START EVENT","63585267907988"
"3","START EVENT","63590581507988"
"1","START FUNCTION","63590585107988"
"3","START FUNCTION","63590585107988"
"2","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588911107988"
"4","acquisition within group to be posted","63588914707988"
"5","acquisition within group to be posted","63588914707988"
"5","processing of asset acquisition","63588918307988"
"4","processing of asset acquisition","63588918307988"
"4","acquisition within group posted","63588921907988"
"3","acquisition within group posted","63588921907988"
"3","helper transition 15[{acquisition within group posted}->{XOR}]","63588925507988"
"3","helper transition 15[{acquisition within group posted}->{XOR}]","63588925507988"
"4","END FUNCTION","63588929107988"
"2","END FUNCTION","63588929107988"
"4","END EVENT","63588932707988"
"5","creation of master record for tangible assets","63586707907988"
"5","creation of master record for tangible assets","63586707907988"
"5","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586711507988"
"5","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586711507988"
"3","asset transfer within a client exists","63586715107988"
"4","asset transfer within a client exists","63586715107988"
"4","transfer within a client","63586718707988"
"5","transfer within a client","63586718707988"
"5","10 transition","63586722307988"
"5","10 transition","63586722307988"
"2","retirement is posted in source company code","63586725907988"
"5","START FUNCTION","63585271507988"
"5","START FUNCTION","63585271507988"
"2","helper transition 16[{XOR}->{fixed asset was found}]","63585275107988"
"1","helper transition 16[{XOR}->{fixed asset was found}]","63585275107988"
"5","fixed asset was found","63585278707988"
"5","fixed asset was found","63585278707988"
"3","helper transition 13[{fixed asset was found}->{XOR}]","63585282307988"
"5","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590588707988"
"6","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590588707988"
"7","valuation leased asset is determined","63590592307988"
"0","valuation leased asset is determined","63590592307988"
"2","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590595907988"
"0","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590595907988"
"0","creation of master record for tangible assets","63590599507988"
"0","creation of master record for tangible assets","63590599507988"
"7","helper transition 4[{XOR}->{retirement within group to be posted}]","63590603107988"
"5","helper transition 4[{XOR}->{retirement within group to be posted}]","63590603107988"
"6","retirement within group to be posted","63590606707988"
"6","retirement within group to be posted","63590606707988"
"5","retirement","63590610307988"
"0","retirement","63590610307988"
"0","retirement from group posted","63590613907988"
"0","retirement from group posted","63590613907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63590617507988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63590617507988"
"0","END FUNCTION","63590621107988"
"7","END FUNCTION","63590621107988"
"5","END EVENT","63590624707988"
"6","END EVENT","63590624707988"
"7","END EVENT","63588932707988"
"7","START EVENT","63590768707988"
"0","START EVENT","63590768707988"
"0","START FUNCTION","63590772307988"
"4","START FUNCTION","63590772307988"
"0","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590775907988"
"0","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590775907988"
"0","valuation leased asset is determined","63590779507988"
"0","valuation leased asset is determined","63590779507988"
"8","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590783107988"
"9","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590783107988"
"5","creation of master record for tangible assets","63590786707988"
"8","START EVENT","63589123507988"
"8","START EVENT","63589123507988"
"0","START FUNCTION","63589127107988"
"0","START FUNCTION","63589127107988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63589130707988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63589130707988"
"6","fixed asset was given","63589134307988"
"0","fixed asset was given","63589134307988"
"8","retirement is posted in source company code","63586725907988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585282307988"
"0","creation of master record for tangible assets","63585285907988"
"0","creation of master record for tangible assets","63585285907988"
"8","creation of master record for tangible assets","63590786707988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590790307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590790307988"
"2","asset transfer within a client exists","63590793907988"
"0","asset transfer within a client exists","63590793907988"
"5","transfer within a client","63590797507988"
"0","transfer within a client","63590797507988"
"5","10 transition","63590801107988"
"0","10 transition","63590801107988"
"9","helper transition 0[{fixed asset was given}->{XOR}]","63589137907988"
"7","retirement is posted in source company code","63590804707988"
"10","retirement is posted in source company code","63590804707988"
"11","acquisition is posted in target company code","63590808307988"
"0","acquisition is posted in target company code","63590808307988"
"0","start 4 transition","63590811907988"
"0","start 4 transition","63590811907988"
"10","END FUNCTION","63590815507988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63589137907988"
"0","END FUNCTION","63590815507988"
"9","creation of master record for tangible assets","63589141507988"
"10","END EVENT","63590819107988"
"0","END EVENT","63590819107988"
"0","START EVENT","63590930707988"
"3","START EVENT","63590930707988"
"2","START FUNCTION","63590934307988"
"0","START FUNCTION","63590934307988"
"0","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590937907988"
"8","helper transition 21[{XOR}->{valuation leased asset is determined}]","63590937907988"
"7","valuation leased asset is determined","63590941507988"
"0","valuation leased asset is determined","63590941507988"
"0","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590945107988"
"0","acquisition is posted in target company code","63586729507988"
"8","acquisition is posted in target company code","63586729507988"
"0","start 4 transition","63586733107988"
"0","start 4 transition","63586733107988"
"0","END FUNCTION","63586736707988"
"0","END FUNCTION","63586736707988"
"12","END EVENT","63586740307988"
"13","END EVENT","63586740307988"
"0","START EVENT","63586959907988"
"0","START EVENT","63586959907988"
"0","START FUNCTION","63586963507988"
"0","START FUNCTION","63586963507988"
"12","helper transition 9[{XOR}->{leased asset was bought}]","63586967107988"
"13","helper transition 9[{XOR}->{leased asset was bought}]","63586967107988"
"0","leased asset was bought","63586970707988"
"0","leased asset was bought","63586970707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586974307988"
"13","helper transition 5[{leased asset was bought}->{XOR}]","63586974307988"
"0","creation of master record for tangible assets","63586977907988"
"0","creation of master record for tangible assets","63586977907988"
"13","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586981507988"
"12","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586981507988"
"12","asset transfer within a client exists","63586985107988"
"12","asset transfer within a client exists","63586985107988"
"8","helper transition 19[{XOR}->{acquisition within group to be posted}]","63585289507988"
"0","transfer within a client","63586988707988"
"0","transfer within a client","63586988707988"
"3","10 transition","63586992307988"
"0","10 transition","63586992307988"
"0","acquisition is posted in target company code","63586995907988"
"0","acquisition is posted in target company code","63586995907988"
"8","retirement is posted in source company code","63586999507988"
"0","retirement is posted in source company code","63586999507988"
"0","start 4 transition","63587003107988"
"0","start 4 transition","63587003107988"
"0","END FUNCTION","63587006707988"
"14","END FUNCTION","63587006707988"
"15","END EVENT","63587010307988"
"0","END EVENT","63587010307988"
"15","START EVENT","63586221907988"
"12","START EVENT","63586221907988"
"0","START FUNCTION","63586225507988"
"11","creation of master record for tangible assets","63589141507988"
"8","helper transition 4[{XOR}->{retirement within group to be posted}]","63589145107988"
"7","helper transition 4[{XOR}->{retirement within group to be posted}]","63589145107988"
"0","retirement within group to be posted","63589148707988"
"0","retirement within group to be posted","63589148707988"
"0","retirement","63589152307988"
"14","retirement","63589152307988"
"12","retirement from group posted","63589155907988"
"15","retirement from group posted","63589155907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63589159507988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63589159507988"
"0","helper transition 1[{valuation leased asset is determined}->{XOR}]","63590945107988"
"0","creation of master record for tangible assets","63590948707988"
"15","creation of master record for tangible assets","63590948707988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590952307988"
"10","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590952307988"
"15","asset transfer within a client exists","63590955907988"
"0","asset transfer within a client exists","63590955907988"
"0","transfer within a client","63590959507988"
"13","transfer within a client","63590959507988"
"0","10 transition","63590963107988"
"14","10 transition","63590963107988"
"0","acquisition is posted in target company code","63590966707988"
"0","acquisition is posted in target company code","63590966707988"
"16","retirement is posted in source company code","63590970307988"
"17","retirement is posted in source company code","63590970307988"
"13","start 4 transition","63590973907988"
"15","start 4 transition","63590973907988"
"16","END FUNCTION","63590977507988"
"8","helper transition 19[{XOR}->{acquisition within group to be posted}]","63585289507988"
"0","acquisition within group to be posted","63585293107988"
"17","acquisition within group to be posted","63585293107988"
"0","processing of asset acquisition","63585296707988"
"0","processing of asset acquisition","63585296707988"
"0","acquisition within group posted","63585300307988"
"0","acquisition within group posted","63585300307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63585303907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63585303907988"
"4","END FUNCTION","63585307507988"
"0","END FUNCTION","63585307507988"
"17","END EVENT","63585311107988"
"13","END EVENT","63585311107988"
"0","START EVENT","63585501907988"
"0","START EVENT","63585501907988"
"0","START FUNCTION","63585505507988"
"7","START FUNCTION","63585505507988"
"16","helper transition 16[{XOR}->{fixed asset was found}]","63585509107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585509107988"
"16","fixed asset was found","63585512707988"
"0","fixed asset was found","63585512707988"
"18","helper transition 13[{fixed asset was found}->{XOR}]","63585516307988"
"19","helper transition 13[{fixed asset was found}->{XOR}]","63585516307988"
"0","START FUNCTION","63586225507988"
"17","helper transition 9[{XOR}->{leased asset was bought}]","63586229107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586229107988"
"0","leased asset was bought","63586232707988"
"10","creation of master record for tangible assets","63585519907988"
"0","creation of master record for tangible assets","63585519907988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63585523507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63585523507988"
"15","retirement within group to be posted","63585527107988"
"0","retirement within group to be posted","63585527107988"
"0","retirement","63585530707988"
"0","retirement","63585530707988"
"0","retirement from group posted","63585534307988"
"0","retirement from group posted","63585534307988"
"19","helper transition 7[{retirement from group posted}->{XOR}]","63585537907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63585537907988"
"10","END FUNCTION","63585541507988"
"0","END FUNCTION","63585541507988"
"0","END EVENT","63585545107988"
"17","END EVENT","63585545107988"
"0","START EVENT","63585735907988"
"0","START EVENT","63585735907988"
"0","START FUNCTION","63585739507988"
"0","START FUNCTION","63585739507988"
"20","helper transition 16[{XOR}->{fixed asset was found}]","63585743107988"
"21","END FUNCTION","63589163107988"
"0","END FUNCTION","63589163107988"
"0","END EVENT","63589166707988"
"21","END EVENT","63589166707988"
"8","START EVENT","63589310707988"
"0","START EVENT","63589310707988"
"0","START FUNCTION","63589314307988"
"0","START FUNCTION","63589314307988"
"0","END FUNCTION","63590977507988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63589317907988"
"6","helper transition 2[{XOR}->{fixed asset was given}]","63589317907988"
"21","fixed asset was given","63589321507988"
"0","END EVENT","63590981107988"
"9","END EVENT","63590981107988"
"19","fixed asset was given","63589321507988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63589325107988"
"14","helper transition 0[{fixed asset was given}->{XOR}]","63589325107988"
"0","creation of master record for tangible assets","63589328707988"
"0","creation of master record for tangible assets","63589328707988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63589332307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63589332307988"
"0","asset transfer within a client exists","63589335907988"
"9","asset transfer within a client exists","63589335907988"
"0","transfer within a client","63589339507988"
"0","transfer within a client","63589339507988"
"0","leased asset was bought","63586232707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586236307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586236307988"
"0","creation of master record for tangible assets","63586239907988"
"22","creation of master record for tangible assets","63586239907988"
"23","helper transition 19[{XOR}->{acquisition within group to be posted}]","63586243507988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63586243507988"
"23","acquisition within group to be posted","63586247107988"
"0","acquisition within group to be posted","63586247107988"
"22","processing of asset acquisition","63586250707988"
"0","processing of asset acquisition","63586250707988"
"11","acquisition within group posted","63586254307988"
"16","acquisition within group posted","63586254307988"
"7","helper transition 15[{acquisition within group posted}->{XOR}]","63586257907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63586257907988"
"0","END FUNCTION","63586261507988"
"0","END FUNCTION","63586261507988"
"16","END EVENT","63586265107988"
"6","END EVENT","63586265107988"
"23","START EVENT","63586455907988"
"21","START EVENT","63586455907988"
"0","START FUNCTION","63586459507988"
"0","START FUNCTION","63586459507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585743107988"
"0","fixed asset was found","63585746707988"
"11","fixed asset was found","63585746707988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585750307988"
"18","helper transition 13[{fixed asset was found}->{XOR}]","63585750307988"
"9","creation of master record for tangible assets","63585753907988"
"23","creation of master record for tangible assets","63585753907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585757507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585757507988"
"0","asset transfer within a client exists","63585761107988"
"20","asset transfer within a client exists","63585761107988"
"24","helper transition 20[{XOR}->{new master record is necessary}]","63590070307988"
"25","helper transition 20[{XOR}->{new master record is necessary}]","63590070307988"
"0","new master record is necessary","63590073907988"
"17","new master record is necessary","63590073907988"
"0","10 transition","63589343107988"
"0","helper transition 18[{new master record is necessary}->{XOR}]","63590077507988"
"0","helper transition 18[{new master record is necessary}->{XOR}]","63590077507988"
"14","creation of master record for tangible assets","63590081107988"
"0","creation of master record for tangible assets","63590081107988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590084707988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590084707988"
"0","10 transition","63589343107988"
"0","retirement is posted in source company code","63589346707988"
"0","retirement is posted in source company code","63589346707988"
"9","acquisition is posted in target company code","63589350307988"
"0","acquisition is posted in target company code","63589350307988"
"0","start 4 transition","63589353907988"
"0","start 4 transition","63589353907988"
"0","END FUNCTION","63589357507988"
"0","END FUNCTION","63589357507988"
"3","END EVENT","63589361107988"
"22","END EVENT","63589361107988"
"0","START EVENT","63589472707988"
"0","START EVENT","63589472707988"
"0","START FUNCTION","63589476307988"
"0","START FUNCTION","63589476307988"
"26","helper transition 2[{XOR}->{fixed asset was given}]","63589479907988"
"27","helper transition 9[{XOR}->{leased asset was bought}]","63586463107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586463107988"
"0","leased asset was bought","63586466707988"
"0","leased asset was bought","63586466707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586470307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586470307988"
"0","creation of master record for tangible assets","63586473907988"
"0","creation of master record for tangible assets","63586473907988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63586477507988"
"0","transfer within a client","63585764707988"
"0","transfer within a client","63585764707988"
"8","10 transition","63585768307988"
"0","10 transition","63585768307988"
"24","retirement is posted in source company code","63585771907988"
"0","retirement is posted in source company code","63585771907988"
"21","acquisition is posted in target company code","63585775507988"
"27","acquisition is posted in target company code","63585775507988"
"0","start 4 transition","63585779107988"
"0","start 4 transition","63585779107988"
"0","asset transfer within a client exists","63590088307988"
"0","asset transfer within a client exists","63590088307988"
"0","transfer within a client","63590091907988"
"10","transfer within a client","63590091907988"
"0","10 transition","63590095507988"
"26","10 transition","63590095507988"
"28","retirement is posted in source company code","63590099107988"
"29","retirement is posted in source company code","63590099107988"
"0","acquisition is posted in target company code","63590102707988"
"0","acquisition is posted in target company code","63590102707988"
"0","start 4 transition","63590106307988"
"0","start 4 transition","63590106307988"
"3","helper transition 2[{XOR}->{fixed asset was given}]","63589479907988"
"0","END FUNCTION","63590109907988"
"0","END FUNCTION","63590109907988"
"0","END EVENT","63590113507988"
"0","END EVENT","63590113507988"
"0","START EVENT","63590225107988"
"0","START EVENT","63590225107988"
"26","START FUNCTION","63590228707988"
"19","START FUNCTION","63590228707988"
"0","helper transition 20[{XOR}->{new master record is necessary}]","63590232307988"
"29","helper transition 20[{XOR}->{new master record is necessary}]","63590232307988"
"0","new master record is necessary","63590235907988"
"22","new master record is necessary","63590235907988"
"0","helper transition 18[{new master record is necessary}->{XOR}]","63590239507988"
"0","helper transition 18[{new master record is necessary}->{XOR}]","63590239507988"
"0","creation of master record for tangible assets","63590243107988"
"19","fixed asset was given","63589483507988"
"0","fixed asset was given","63589483507988"
"0","END FUNCTION","63585782707988"
"25","END FUNCTION","63585782707988"
"0","END EVENT","63585786307988"
"28","END EVENT","63585786307988"
"0","START EVENT","63586005907988"
"0","START EVENT","63586005907988"
"30","START FUNCTION","63586009507988"
"31","START FUNCTION","63586009507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63586013107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63586013107988"
"0","fixed asset was found","63586016707988"
"0","fixed asset was found","63586016707988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63586477507988"
"0","retirement within group to be posted","63586481107988"
"18","retirement within group to be posted","63586481107988"
"0","retirement","63586484707988"
"0","retirement","63586484707988"
"0","retirement from group posted","63586488307988"
"18","retirement from group posted","63586488307988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63586491907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63586491907988"
"0","END FUNCTION","63586495507988"
"0","END FUNCTION","63586495507988"
"0","END EVENT","63586499107988"
"30","END EVENT","63586499107988"
"0","START EVENT","63586689907988"
"18","START EVENT","63586689907988"
"0","START FUNCTION","63586693507988"
"0","START FUNCTION","63586693507988"
"23","creation of master record for tangible assets","63590243107988"
"26","helper transition 12[{XOR}->{asset master record does not exist}]","63587503507988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587503507988"
"0","asset master record does not exist","63587507107988"
"28","asset master record does not exist","63587507107988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587510707988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587510707988"
"32","creation of master record for tangible assets","63587514307988"
"33","creation of master record for tangible assets","63587514307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590246707988"
"32","helper transition 17[{XOR}->{asset transfer within a client exists}]","63590246707988"
"0","asset transfer within a client exists","63590250307988"
"0","asset transfer within a client exists","63590250307988"
"0","transfer within a client","63590253907988"
"0","transfer within a client","63590253907988"
"0","10 transition","63590257507988"
"29","helper transition 0[{fixed asset was given}->{XOR}]","63589487107988"
"33","helper transition 0[{fixed asset was given}->{XOR}]","63589487107988"
"30","creation of master record for tangible assets","63589490707988"
"0","creation of master record for tangible assets","63589490707988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63589494307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63589494307988"
"0","asset transfer within a client exists","63589497907988"
"22","asset transfer within a client exists","63589497907988"
"20","transfer within a client","63589501507988"
"0","transfer within a client","63589501507988"
"0","10 transition","63589505107988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63586020307988"
"0","10 transition","63589505107988"
"0","acquisition is posted in target company code","63589508707988"
"0","acquisition is posted in target company code","63589508707988"
"0","retirement is posted in source company code","63589512307988"
"33","retirement is posted in source company code","63589512307988"
"34","start 4 transition","63589515907988"
"35","start 4 transition","63589515907988"
"32","END FUNCTION","63589519507988"
"35","END FUNCTION","63589519507988"
"29","END EVENT","63589523107988"
"0","END EVENT","63589523107988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588410707988"
"33","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588410707988"
"0","operating lease procedure should be used","63588414307988"
"27","operating lease procedure should be used","63588414307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587517907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587517907988"
"0","asset transfer within a client exists","63587521507988"
"0","10 transition","63590257507988"
"17","acquisition is posted in target company code","63590261107988"
"0","acquisition is posted in target company code","63590261107988"
"0","retirement is posted in source company code","63590264707988"
"24","retirement is posted in source company code","63590264707988"
"27","start 4 transition","63590268307988"
"32","start 4 transition","63590268307988"
"0","END FUNCTION","63590271907988"
"0","END FUNCTION","63590271907988"
"7","END EVENT","63590275507988"
"25","END EVENT","63590275507988"
"0","START EVENT","63589688707988"
"20","START EVENT","63589688707988"
"36","START FUNCTION","63589692307988"
"37","helper transition 13[{fixed asset was found}->{XOR}]","63586020307988"
"0","START FUNCTION","63589692307988"
"0","helper transition 20[{XOR}->{new master record is necessary}]","63589695907988"
"34","helper transition 20[{XOR}->{new master record is necessary}]","63589695907988"
"36","new master record is necessary","63589699507988"
"0","new master record is necessary","63589699507988"
"24","helper transition 18[{new master record is necessary}->{XOR}]","63589703107988"
"19","helper transition 18[{new master record is necessary}->{XOR}]","63589703107988"
"0","creation of master record for tangible assets","63586023907988"
"0","creation of master record for tangible assets","63586023907988"
"34","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586027507988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588417907988"
"26","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588417907988"
"0","creation of master record for tangible assets","63588421507988"
"0","creation of master record for tangible assets","63588421507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588425107988"
"37","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588425107988"
"0","asset transfer within a client exists","63588428707988"
"0","asset transfer within a client exists","63588428707988"
"7","transfer within a client","63588432307988"
"0","transfer within a client","63588432307988"
"18","asset transfer within a client exists","63587521507988"
"0","10 transition","63588435907988"
"0","10 transition","63588435907988"
"0","retirement is posted in source company code","63588439507988"
"0","retirement is posted in source company code","63588439507988"
"0","acquisition is posted in target company code","63588443107988"
"29","creation of master record for tangible assets","63589706707988"
"0","creation of master record for tangible assets","63589706707988"
"38","helper transition 19[{XOR}->{acquisition within group to be posted}]","63589710307988"
"39","helper transition 19[{XOR}->{acquisition within group to be posted}]","63589710307988"
"0","acquisition within group to be posted","63589713907988"
"23","acquisition within group to be posted","63589713907988"
"0","transfer within a client","63587525107988"
"33","transfer within a client","63587525107988"
"0","10 transition","63587528707988"
"13","10 transition","63587528707988"
"0","acquisition is posted in target company code","63588443107988"
"0","start 4 transition","63588446707988"
"4","start 4 transition","63588446707988"
"0","END FUNCTION","63588450307988"
"28","END FUNCTION","63588450307988"
"0","END EVENT","63588453907988"
"0","END EVENT","63588453907988"
"0","START EVENT","63588619507988"
"24","START EVENT","63588619507988"
"39","START FUNCTION","63588623107988"
"0","START FUNCTION","63588623107988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588626707988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588626707988"
"0","operating lease procedure should be used","63588630307988"
"0","operating lease procedure should be used","63588630307988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588633907988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588633907988"
"0","creation of master record for tangible assets","63588637507988"
"32","creation of master record for tangible assets","63588637507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588641107988"
"37","processing of asset acquisition","63589717507988"
"13","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588641107988"
"40","asset transfer within a client exists","63588644707988"
"41","asset transfer within a client exists","63588644707988"
"0","transfer within a client","63588648307988"
"0","transfer within a client","63588648307988"
"0","10 transition","63588651907988"
"41","10 transition","63588651907988"
"0","acquisition is posted in target company code","63588655507988"
"34","acquisition is posted in target company code","63588655507988"
"41","retirement is posted in source company code","63588659107988"
"36","retirement is posted in source company code","63588659107988"
"0","start 4 transition","63588662707988"
"0","start 4 transition","63588662707988"
"0","END FUNCTION","63588666307988"
"41","END FUNCTION","63588666307988"
"41","END EVENT","63588669907988"
"0","END EVENT","63588669907988"
"0","START EVENT","63587982307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586027507988"
"38","START EVENT","63587982307988"
"15","START FUNCTION","63587985907988"
"0","START FUNCTION","63587985907988"
"37","helper transition 6[{XOR}->{operating lease procedure should be used}]","63587989507988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63587989507988"
"0","operating lease procedure should be used","63587993107988"
"35","operating lease procedure should be used","63587993107988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63587996707988"
"42","helper transition 8[{operating lease procedure should be used}->{XOR}]","63587996707988"
"43","creation of master record for tangible assets","63588000307988"
"0","retirement is posted in source company code","63587532307988"
"41","retirement is posted in source company code","63587532307988"
"35","acquisition is posted in target company code","63587535907988"
"35","acquisition is posted in target company code","63587535907988"
"0","start 4 transition","63587539507988"
"0","start 4 transition","63587539507988"
"0","END FUNCTION","63587543107988"
"0","END FUNCTION","63587543107988"
"43","END EVENT","63587546707988"
"0","END EVENT","63587546707988"
"43","START EVENT","63587766307988"
"0","START EVENT","63587766307988"
"38","START FUNCTION","63587769907988"
"41","START FUNCTION","63587769907988"
"3","helper transition 12[{XOR}->{asset master record does not exist}]","63587773507988"
"24","helper transition 12[{XOR}->{asset master record does not exist}]","63587773507988"
"38","asset master record does not exist","63587777107988"
"41","asset master record does not exist","63587777107988"
"36","helper transition 3[{asset master record does not exist}->{XOR}]","63587780707988"
"13","processing of asset acquisition","63589717507988"
"0","acquisition within group posted","63589721107988"
"0","acquisition within group posted","63589721107988"
"35","helper transition 15[{acquisition within group posted}->{XOR}]","63589724707988"
