"caseId","activity","timestamp"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584904307988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584904307988"
"0","creation of master record for tangible assets","63584907907988"
"0","creation of master record for tangible assets","63584907907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63584911507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63584911507988"
"0","asset transfer within a client exists","63584915107988"
"0","asset transfer within a client exists","63584915107988"
"0","transfer within a client","63584918707988"
"0","transfer within a client","63584918707988"
"0","10 transition","63584922307988"
"0","10 transition","63584922307988"
"0","retirement is posted in source company code","63584925907988"
"0","retirement is posted in source company code","63584925907988"
"0","acquisition is posted in target company code","63584929507988"
"0","acquisition is posted in target company code","63584929507988"
"0","start 4 transition","63584933107988"
"0","start 4 transition","63584933107988"
"0","END FUNCTION","63584936707988"
"0","END FUNCTION","63584936707988"
"0","END EVENT","63584940307988"
"0","END EVENT","63584940307988"
"6","START EVENT","63585051907988"
"7","START EVENT","63585051907988"
"0","START FUNCTION","63585055507988"
"0","START FUNCTION","63585055507988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63585059107988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63585059107988"
"0","fixed asset was bought w/o purchase order","63585062707988"
"0","fixed asset was bought w/o purchase order","63585062707988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63585066307988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63585066307988"
"0","creation of master record for tangible assets","63585069907988"
"0","creation of master record for tangible assets","63585069907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585073507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585073507988"
"0","asset transfer within a client exists","63585077107988"
"0","asset transfer within a client exists","63585077107988"
"0","transfer within a client","63585080707988"
"0","transfer within a client","63585080707988"
"0","10 transition","63585084307988"
"0","10 transition","63585084307988"
"0","acquisition is posted in target company code","63585087907988"
"0","acquisition is posted in target company code","63585087907988"
"0","retirement is posted in source company code","63585091507988"
"0","retirement is posted in source company code","63585091507988"
"0","start 4 transition","63585095107988"
"0","start 4 transition","63585095107988"
"0","END FUNCTION","63585098707988"
"0","END FUNCTION","63585098707988"
"0","END EVENT","63585102307988"
"0","END EVENT","63585102307988"
"8","START EVENT","63585267907988"
"9","START EVENT","63585267907988"
"0","START FUNCTION","63585271507988"
"0","START FUNCTION","63585271507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585275107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585275107988"
"0","fixed asset was found","63585278707988"
"0","fixed asset was found","63585278707988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585282307988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585282307988"
"0","creation of master record for tangible assets","63585285907988"
"0","creation of master record for tangible assets","63585285907988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63585289507988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63585289507988"
"0","acquisition within group to be posted","63585293107988"
"0","acquisition within group to be posted","63585293107988"
"0","processing of asset acquisition","63585296707988"
"0","processing of asset acquisition","63585296707988"
"0","acquisition within group posted","63585300307988"
"0","acquisition within group posted","63585300307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63585303907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63585303907988"
"0","END FUNCTION","63585307507988"
"0","END FUNCTION","63585307507988"
"0","END EVENT","63585311107988"
"0","END EVENT","63585311107988"
"10","START EVENT","63585501907988"
"11","START EVENT","63585501907988"
"0","START FUNCTION","63585505507988"
"0","START FUNCTION","63585505507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585509107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585509107988"
"0","fixed asset was found","63585512707988"
"0","fixed asset was found","63585512707988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585516307988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585516307988"
"0","creation of master record for tangible assets","63585519907988"
"0","creation of master record for tangible assets","63585519907988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63585523507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63585523507988"
"0","retirement within group to be posted","63585527107988"
"0","retirement within group to be posted","63585527107988"
"0","retirement","63585530707988"
"0","retirement","63585530707988"
"0","retirement from group posted","63585534307988"
"0","retirement from group posted","63585534307988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63585537907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63585537907988"
"0","END FUNCTION","63585541507988"
"0","END FUNCTION","63585541507988"
"0","END EVENT","63585545107988"
"0","END EVENT","63585545107988"
"12","START EVENT","63585735907988"
"13","START EVENT","63585735907988"
"0","START FUNCTION","63585739507988"
"0","START FUNCTION","63585739507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585743107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63585743107988"
"0","fixed asset was found","63585746707988"
"0","fixed asset was found","63585746707988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585750307988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63585750307988"
"0","creation of master record for tangible assets","63585753907988"
"0","creation of master record for tangible assets","63585753907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585757507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585757507988"
"0","asset transfer within a client exists","63585761107988"
"0","asset transfer within a client exists","63585761107988"
"0","transfer within a client","63585764707988"
"0","transfer within a client","63585764707988"
"0","10 transition","63585768307988"
"0","10 transition","63585768307988"
"0","retirement is posted in source company code","63585771907988"
"0","retirement is posted in source company code","63585771907988"
"0","acquisition is posted in target company code","63585775507988"
"0","acquisition is posted in target company code","63585775507988"
"0","start 4 transition","63585779107988"
"0","start 4 transition","63585779107988"
"0","END FUNCTION","63585782707988"
"0","END FUNCTION","63585782707988"
"0","END EVENT","63585786307988"
"0","END EVENT","63585786307988"
"14","START EVENT","63586005907988"
"15","START EVENT","63586005907988"
"0","START FUNCTION","63586009507988"
"0","START FUNCTION","63586009507988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63586013107988"
"0","helper transition 16[{XOR}->{fixed asset was found}]","63586013107988"
"0","fixed asset was found","63586016707988"
"0","fixed asset was found","63586016707988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63586020307988"
"0","helper transition 13[{fixed asset was found}->{XOR}]","63586020307988"
"0","creation of master record for tangible assets","63586023907988"
"0","creation of master record for tangible assets","63586023907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586027507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586027507988"
"0","asset transfer within a client exists","63586031107988"
"0","asset transfer within a client exists","63586031107988"
"0","transfer within a client","63586034707988"
"0","transfer within a client","63586034707988"
"0","10 transition","63586038307988"
"0","10 transition","63586038307988"
"0","acquisition is posted in target company code","63586041907988"
"0","acquisition is posted in target company code","63586041907988"
"0","retirement is posted in source company code","63586045507988"
"0","retirement is posted in source company code","63586045507988"
"0","start 4 transition","63586049107988"
"0","start 4 transition","63586049107988"
"0","END FUNCTION","63586052707988"
"0","END FUNCTION","63586052707988"
"0","END EVENT","63586056307988"
"0","END EVENT","63586056307988"
"16","START EVENT","63586221907988"
"17","START EVENT","63586221907988"
"0","START FUNCTION","63586225507988"
"0","START FUNCTION","63586225507988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586229107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586229107988"
"0","leased asset was bought","63586232707988"
"0","leased asset was bought","63586232707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586236307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586236307988"
"0","creation of master record for tangible assets","63586239907988"
"0","creation of master record for tangible assets","63586239907988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63586243507988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63586243507988"
"0","acquisition within group to be posted","63586247107988"
"0","acquisition within group to be posted","63586247107988"
"0","processing of asset acquisition","63586250707988"
"0","processing of asset acquisition","63586250707988"
"0","acquisition within group posted","63586254307988"
"0","acquisition within group posted","63586254307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63586257907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63586257907988"
"0","END FUNCTION","63586261507988"
"0","END FUNCTION","63586261507988"
"0","END EVENT","63586265107988"
"0","END EVENT","63586265107988"
"18","START EVENT","63586455907988"
"19","START EVENT","63586455907988"
"0","START FUNCTION","63586459507988"
"0","START FUNCTION","63586459507988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586463107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586463107988"
"0","leased asset was bought","63586466707988"
"0","leased asset was bought","63586466707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586470307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586470307988"
"0","creation of master record for tangible assets","63586473907988"
"0","creation of master record for tangible assets","63586473907988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63586477507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63586477507988"
"0","retirement within group to be posted","63586481107988"
"0","retirement within group to be posted","63586481107988"
"0","retirement","63586484707988"
"0","retirement","63586484707988"
"0","retirement from group posted","63586488307988"
"0","retirement from group posted","63586488307988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63586491907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63586491907988"
"0","END FUNCTION","63586495507988"
"0","END FUNCTION","63586495507988"
"0","END EVENT","63586499107988"
"0","END EVENT","63586499107988"
"20","START EVENT","63586689907988"
"21","START EVENT","63586689907988"
"0","START FUNCTION","63586693507988"
"0","START FUNCTION","63586693507988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586697107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586697107988"
"0","leased asset was bought","63586700707988"
"0","leased asset was bought","63586700707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586704307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586704307988"
"0","creation of master record for tangible assets","63586707907988"
"0","creation of master record for tangible assets","63586707907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586711507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586711507988"
"0","asset transfer within a client exists","63586715107988"
"0","asset transfer within a client exists","63586715107988"
"0","transfer within a client","63586718707988"
"0","transfer within a client","63586718707988"
"0","10 transition","63586722307988"
"0","10 transition","63586722307988"
"0","retirement is posted in source company code","63586725907988"
"0","retirement is posted in source company code","63586725907988"
"0","acquisition is posted in target company code","63586729507988"
"0","acquisition is posted in target company code","63586729507988"
"0","start 4 transition","63586733107988"
"0","start 4 transition","63586733107988"
"0","END FUNCTION","63586736707988"
"0","END FUNCTION","63586736707988"
"0","END EVENT","63586740307988"
"0","END EVENT","63586740307988"
"22","START EVENT","63586959907988"
"23","START EVENT","63586959907988"
"0","START FUNCTION","63586963507988"
"0","START FUNCTION","63586963507988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586967107988"
"0","helper transition 9[{XOR}->{leased asset was bought}]","63586967107988"
"0","leased asset was bought","63586970707988"
"0","leased asset was bought","63586970707988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586974307988"
"0","helper transition 5[{leased asset was bought}->{XOR}]","63586974307988"
"0","creation of master record for tangible assets","63586977907988"
"0","creation of master record for tangible assets","63586977907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586981507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63586981507988"
"0","asset transfer within a client exists","63586985107988"
"0","asset transfer within a client exists","63586985107988"
"0","transfer within a client","63586988707988"
"0","transfer within a client","63586988707988"
"0","10 transition","63586992307988"
"0","10 transition","63586992307988"
"0","acquisition is posted in target company code","63586995907988"
"0","acquisition is posted in target company code","63586995907988"
"0","retirement is posted in source company code","63586999507988"
"0","retirement is posted in source company code","63586999507988"
"0","start 4 transition","63587003107988"
"0","start 4 transition","63587003107988"
"0","END FUNCTION","63587006707988"
"0","END FUNCTION","63587006707988"
"0","END EVENT","63587010307988"
"0","END EVENT","63587010307988"
"24","START EVENT","63587121907988"
"25","START EVENT","63587121907988"
"0","START FUNCTION","63587125507988"
"0","START FUNCTION","63587125507988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587129107988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587129107988"
"0","asset master record does not exist","63587132707988"
"0","asset master record does not exist","63587132707988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587136307988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587136307988"
"0","creation of master record for tangible assets","63587139907988"
"0","creation of master record for tangible assets","63587139907988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63587143507988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63587143507988"
"0","acquisition within group to be posted","63587147107988"
"0","acquisition within group to be posted","63587147107988"
"0","processing of asset acquisition","63587150707988"
"0","processing of asset acquisition","63587150707988"
"0","acquisition within group posted","63587154307988"
"0","acquisition within group posted","63587154307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63587157907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63587157907988"
"0","END FUNCTION","63587161507988"
"0","END FUNCTION","63587161507988"
"0","END EVENT","63587165107988"
"0","END EVENT","63587165107988"
"26","START EVENT","63587309107988"
"27","START EVENT","63587309107988"
"0","START FUNCTION","63587312707988"
"0","START FUNCTION","63587312707988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587316307988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587316307988"
"0","asset master record does not exist","63587319907988"
"0","asset master record does not exist","63587319907988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587323507988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587323507988"
"0","creation of master record for tangible assets","63587327107988"
"0","creation of master record for tangible assets","63587327107988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63587330707988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63587330707988"
"0","retirement within group to be posted","63587334307988"
"0","retirement within group to be posted","63587334307988"
"0","retirement","63587337907988"
"0","retirement","63587337907988"
"0","retirement from group posted","63587341507988"
"0","retirement from group posted","63587341507988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63587345107988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63587345107988"
"0","END FUNCTION","63587348707988"
"0","END FUNCTION","63587348707988"
"0","END EVENT","63587352307988"
"0","END EVENT","63587352307988"
"28","START EVENT","63587496307988"
"29","START EVENT","63587496307988"
"0","START FUNCTION","63587499907988"
"0","START FUNCTION","63587499907988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587503507988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587503507988"
"0","asset master record does not exist","63587507107988"
"0","asset master record does not exist","63587507107988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587510707988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587510707988"
"0","creation of master record for tangible assets","63587514307988"
"0","creation of master record for tangible assets","63587514307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587517907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587517907988"
"0","asset transfer within a client exists","63587521507988"
"0","asset transfer within a client exists","63587521507988"
"0","transfer within a client","63587525107988"
"0","transfer within a client","63587525107988"
"0","10 transition","63587528707988"
"0","10 transition","63587528707988"
"0","retirement is posted in source company code","63587532307988"
"0","retirement is posted in source company code","63587532307988"
"0","acquisition is posted in target company code","63587535907988"
"0","acquisition is posted in target company code","63587535907988"
"0","start 4 transition","63587539507988"
"0","start 4 transition","63587539507988"
"0","END FUNCTION","63587543107988"
"0","END FUNCTION","63587543107988"
"0","END EVENT","63587546707988"
"0","END EVENT","63587546707988"
"30","START EVENT","63587766307988"
"31","START EVENT","63587766307988"
"0","START FUNCTION","63587769907988"
"0","START FUNCTION","63587769907988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587773507988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587773507988"
"0","asset master record does not exist","63587777107988"
"0","asset master record does not exist","63587777107988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587780707988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587780707988"
"0","creation of master record for tangible assets","63587784307988"
"0","creation of master record for tangible assets","63587784307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587787907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587787907988"
"0","asset transfer within a client exists","63587791507988"
"0","asset transfer within a client exists","63587791507988"
"0","transfer within a client","63587795107988"
"0","transfer within a client","63587795107988"
"0","10 transition","63587798707988"
"0","10 transition","63587798707988"
"0","acquisition is posted in target company code","63587802307988"
"0","acquisition is posted in target company code","63587802307988"
"0","retirement is posted in source company code","63587805907988"
"0","retirement is posted in source company code","63587805907988"
"0","start 4 transition","63587809507988"
"0","start 4 transition","63587809507988"
"0","END FUNCTION","63587813107988"
"0","END FUNCTION","63587813107988"
"0","END EVENT","63587816707988"
"0","END EVENT","63587816707988"
"32","START EVENT","63587982307988"
"33","START EVENT","63587982307988"
"0","START FUNCTION","63587985907988"
"0","START FUNCTION","63587985907988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63587989507988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63587989507988"
"0","operating lease procedure should be used","63587993107988"
"0","operating lease procedure should be used","63587993107988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63587996707988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63587996707988"
"0","creation of master record for tangible assets","63588000307988"
"0","creation of master record for tangible assets","63588000307988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588003907988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588003907988"
"0","acquisition within group to be posted","63588007507988"
"0","acquisition within group to be posted","63588007507988"
"0","processing of asset acquisition","63588011107988"
"0","processing of asset acquisition","63588011107988"
"0","acquisition within group posted","63588014707988"
"0","acquisition within group posted","63588014707988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63588018307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63588018307988"
"0","END FUNCTION","63588021907988"
"0","END FUNCTION","63588021907988"
"0","END EVENT","63588025507988"
"0","END EVENT","63588025507988"
"34","START EVENT","63588169507988"
"35","START EVENT","63588169507988"
"0","START FUNCTION","63588173107988"
"0","START FUNCTION","63588173107988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588176707988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588176707988"
"0","operating lease procedure should be used","63588180307988"
"0","operating lease procedure should be used","63588180307988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588183907988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588183907988"
"0","creation of master record for tangible assets","63588187507988"
"0","creation of master record for tangible assets","63588187507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63588191107988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63588191107988"
"0","retirement within group to be posted","63588194707988"
"0","retirement within group to be posted","63588194707988"
"0","retirement","63588198307988"
"0","retirement","63588198307988"
"0","retirement from group posted","63588201907988"
"0","retirement from group posted","63588201907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63588205507988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63588205507988"
"0","END FUNCTION","63588209107988"
"0","END FUNCTION","63588209107988"
"0","END EVENT","63588212707988"
"0","END EVENT","63588212707988"
"36","START EVENT","63588403507988"
"37","START EVENT","63588403507988"
"0","START FUNCTION","63588407107988"
"0","START FUNCTION","63588407107988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588410707988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588410707988"
"0","operating lease procedure should be used","63588414307988"
"0","operating lease procedure should be used","63588414307988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588417907988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588417907988"
"0","creation of master record for tangible assets","63588421507988"
"0","creation of master record for tangible assets","63588421507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588425107988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588425107988"
"0","asset transfer within a client exists","63588428707988"
"0","asset transfer within a client exists","63588428707988"
"0","transfer within a client","63588432307988"
"0","transfer within a client","63588432307988"
"0","10 transition","63588435907988"
"0","10 transition","63588435907988"
"0","retirement is posted in source company code","63588439507988"
"0","retirement is posted in source company code","63588439507988"
"0","acquisition is posted in target company code","63588443107988"
"0","acquisition is posted in target company code","63588443107988"
"0","start 4 transition","63588446707988"
"0","start 4 transition","63588446707988"
"0","END FUNCTION","63588450307988"
"0","END FUNCTION","63588450307988"
"0","END EVENT","63588453907988"
"0","END EVENT","63588453907988"
"38","START EVENT","63588619507988"
"39","START EVENT","63588619507988"
"0","START FUNCTION","63588623107988"
"0","START FUNCTION","63588623107988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588626707988"
"0","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588626707988"
"0","operating lease procedure should be used","63588630307988"
"0","operating lease procedure should be used","63588630307988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588633907988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588633907988"
"0","creation of master record for tangible assets","63588637507988"
"0","creation of master record for tangible assets","63588637507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588641107988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63588641107988"
"0","asset transfer within a client exists","63588644707988"
"0","asset transfer within a client exists","63588644707988"
"0","transfer within a client","63588648307988"
"0","transfer within a client","63588648307988"
"0","10 transition","63588651907988"
"0","10 transition","63588651907988"
"0","acquisition is posted in target company code","63588655507988"
"0","acquisition is posted in target company code","63588655507988"
"0","retirement is posted in source company code","63588659107988"
"0","retirement is posted in source company code","63588659107988"
"0","start 4 transition","63588662707988"
"0","start 4 transition","63588662707988"
"0","END FUNCTION","63588666307988"
"0","END FUNCTION","63588666307988"
"0","END EVENT","63588669907988"
"0","END EVENT","63588669907988"
"40","START EVENT","63588889507988"
"41","START EVENT","63588889507988"
"0","START FUNCTION","63588893107988"
"0","START FUNCTION","63588893107988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63588896707988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63588896707988"
"0","fixed asset was given","63588900307988"
"0","fixed asset was given","63588900307988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63588903907988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63588903907988"
"0","creation of master record for tangible assets","63588907507988"
"0","creation of master record for tangible assets","63588907507988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588911107988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588911107988"
"0","acquisition within group to be posted","63588914707988"
"0","acquisition within group to be posted","63588914707988"
"0","processing of asset acquisition","63588918307988"
"0","processing of asset acquisition","63588918307988"
"0","acquisition within group posted","63588921907988"
"0","acquisition within group posted","63588921907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63588925507988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63588925507988"
"0","END FUNCTION","63588929107988"
"0","END FUNCTION","63588929107988"
"0","END EVENT","63588932707988"
"0","END EVENT","63588932707988"
"42","START EVENT","63589123507988"
"43","START EVENT","63589123507988"
"0","START FUNCTION","63589127107988"
"0","START FUNCTION","63589127107988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63589130707988"
"0","helper transition 2[{XOR}->{fixed asset was given}]","63589130707988"
"0","fixed asset was given","63589134307988"
"0","fixed asset was given","63589134307988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63589137907988"
"0","helper transition 0[{fixed asset was given}->{XOR}]","63589137907988"
"0","creation of master record for tangible assets","63589141507988"
"0","creation of master record for tangible assets","63589141507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63589145107988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63589145107988"
"0","retirement within group to be posted","63589148707988"
"0","retirement within group to be posted","63589148707988"
"0","retirement","63589152307988"
"0","retirement","63589152307988"
"0","retirement from group posted","63589155907988"
"0","retirement from group posted","63589155907988"
