"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"1","Activity AB","2018/11/19 18:33:22.904","2018/11/19 18:33:22.904","-7.6246189861593985","true"
"1","Activity AC","2018/11/19 18:34:22.904","2018/11/19 18:34:22.904","-7.6246189861593985","true"
"1","Activity AE","2018/11/19 18:35:22.904","2018/11/19 18:35:22.904","-7.6246189861593985","true"
"1","Activity AD","2018/11/19 18:36:22.904","2018/11/19 18:36:22.904","-7.6246189861593985","true"
"1","Activity AL","2018/11/19 18:37:22.904","2018/11/19 18:37:22.904","-7.6246189861593985","true"
"1","Activity AN","2018/11/19 18:38:22.904","2018/11/19 18:38:22.904","-7.6246189861593985","true"
"1","Activity AM","2018/11/19 18:39:22.904","2018/11/19 18:39:22.904","-7.6246189861593985","true"
"1","Activity H","2018/11/19 18:41:22.904","2018/11/19 18:41:22.904","-7.6246189861593985","true"
"1","Activity C","2018/11/19 18:42:22.904","2018/11/19 18:42:22.904","-7.6246189861593985","true"
"1","Activity V","2018/11/19 18:43:22.904","2018/11/19 18:43:22.904","-7.6246189861593985","true"
"1","Activity X","2018/11/19 18:44:22.904","2018/11/19 18:44:22.904","-7.6246189861593985","true"
"1","Activity W","2018/11/19 18:45:22.904","2018/11/19 18:45:22.904","-7.6246189861593985","true"
"1","Activity F","2018/11/19 18:46:22.904","2018/11/19 18:46:22.904","-7.6246189861593985","true"
"1","Activity V","2018/11/19 18:47:22.904","2018/11/19 18:47:22.904","-7.6246189861593985","true"
"1","Activity X","2018/11/19 18:48:22.904","2018/11/19 18:48:22.904","-7.6246189861593985","true"
"1","Activity W","2018/11/19 18:49:22.904","2018/11/19 18:49:22.904","-7.6246189861593985","true"
"1","Activity AO","2018/11/19 18:50:22.904","2018/11/19 18:50:22.904","-7.6246189861593985","true"
"1","Activity AT","2018/11/19 18:52:22.904","2018/11/19 18:52:22.904","-7.6246189861593985","true"
"1","Activity Z","2018/11/19 18:53:22.904","2018/11/19 18:53:22.904","-7.6246189861593985","true"
"1","Activity Q","2018/11/19 18:54:22.904","2018/11/19 18:54:22.904","-7.6246189861593985","true"
"1","Activity J","2018/11/19 18:55:22.904","2018/11/19 18:55:22.904","-7.6246189861593985","true"
"1","Activity L","2018/11/19 18:56:22.904","2018/11/19 18:56:22.904","-7.6246189861593985","true"
"1","Activity K","2018/11/19 18:57:22.904","2018/11/19 18:57:22.904","-7.6246189861593985","true"
"1","Activity N","2018/11/19 18:58:22.904","2018/11/19 18:58:22.904","-7.6246189861593985","true"
"1","Activity AG","2018/11/19 19:00:22.904","2018/11/19 19:00:22.904","-7.6246189861593985","true"
"1","Activity AH","2018/11/19 19:01:22.904","2018/11/19 19:01:22.904","-7.6246189861593985","true"
"1","Activity AK","2018/11/19 19:02:22.904","2018/11/19 19:02:22.904","-7.6246189861593985","true"
"1","Activity AI","2018/11/19 19:03:22.904","2018/11/19 19:03:22.904","-7.6246189861593985","true"
"2","Activity R","2018/11/19 19:02:38.500","2018/11/19 19:02:38.500","-12.88211435818718","true"
"2","Activity U","2018/11/19 19:03:38.500","2018/11/19 19:03:38.500","-12.88211435818718","true"
"2","Activity AL","2018/11/19 19:04:38.500","2018/11/19 19:04:38.500","-12.88211435818718","true"
"2","Activity AS","2018/11/19 19:05:38.500","2018/11/19 19:05:38.500","-12.88211435818718","true"
"2","Activity AP","2018/11/19 19:06:38.500","2018/11/19 19:06:38.500","-12.88211435818718","true"
"2","Activity AM","2018/11/19 19:07:38.500","2018/11/19 19:07:38.500","-12.88211435818718","true"
"2","Activity C","2018/11/19 19:09:38.500","2018/11/19 19:09:38.500","-12.88211435818718","true"
"2","Activity V","2018/11/19 19:10:38.500","2018/11/19 19:10:38.500","-12.88211435818718","true"
"2","Activity H","2018/11/19 19:11:38.500","2018/11/19 19:11:38.500","-12.88211435818718","true"
"2","Activity X","2018/11/19 19:12:38.500","2018/11/19 19:12:38.500","-12.88211435818718","true"
"2","Activity W","2018/11/19 19:13:38.500","2018/11/19 19:13:38.500","-12.88211435818718","true"
"2","Activity F","2018/11/19 19:14:38.500","2018/11/19 19:14:38.500","-12.88211435818718","true"
"2","Activity V","2018/11/19 19:15:38.500","2018/11/19 19:15:38.500","-12.88211435818718","true"
"2","Activity Y","2018/11/19 19:16:38.500","2018/11/19 19:16:38.500","-12.88211435818718","true"
"2","Activity W","2018/11/19 19:17:38.500","2018/11/19 19:17:38.500","-12.88211435818718","true"
"2","Activity F","2018/11/19 19:18:38.500","2018/11/19 19:18:38.500","-12.88211435818718","true"
"2","Activity V","2018/11/19 19:19:38.500","2018/11/19 19:19:38.500","-12.88211435818718","true"
"2","Activity Y","2018/11/19 19:20:38.500","2018/11/19 19:20:38.500","-12.88211435818718","true"
"2","Activity W","2018/11/19 19:21:38.500","2018/11/19 19:21:38.500","-12.88211435818718","true"
"2","Activity F","2018/11/19 19:22:38.500","2018/11/19 19:22:38.500","-12.88211435818718","true"
"2","Activity V","2018/11/19 19:23:38.500","2018/11/19 19:23:38.500","-12.88211435818718","true"
"2","Activity X","2018/11/19 19:24:38.500","2018/11/19 19:24:38.500","-12.88211435818718","true"
"2","Activity W","2018/11/19 19:25:38.500","2018/11/19 19:25:38.500","-12.88211435818718","true"
"2","Activity F","2018/11/19 19:26:38.500","2018/11/19 19:26:38.500","-12.88211435818718","true"
"2","Activity V","2018/11/19 19:27:38.500","2018/11/19 19:27:38.500","-12.88211435818718","true"
"2","Activity X","2018/11/19 19:28:38.500","2018/11/19 19:28:38.500","-12.88211435818718","true"
"2","Activity W","2018/11/19 19:29:38.500","2018/11/19 19:29:38.500","-12.88211435818718","true"
"2","Activity AO","2018/11/19 19:30:38.500","2018/11/19 19:30:38.500","-12.88211435818718","true"
"2","Activity AU","2018/11/19 19:31:38.500","2018/11/19 19:31:38.500","-12.88211435818718","true"
"2","Activity AV","2018/11/19 19:32:38.500","2018/11/19 19:32:38.500","-12.88211435818718","true"
"2","Activity AT","2018/11/19 19:33:38.500","2018/11/19 19:33:38.500","-12.88211435818718","true"
"2","Activity Z","2018/11/19 19:34:38.500","2018/11/19 19:34:38.500","-12.88211435818718","true"
"2","Activity Q","2018/11/19 19:35:38.500","2018/11/19 19:35:38.500","-12.88211435818718","true"
"2","Activity J","2018/11/19 19:36:38.500","2018/11/19 19:36:38.500","-12.88211435818718","true"
"2","Activity L","2018/11/19 19:37:38.500","2018/11/19 19:37:38.500","-12.88211435818718","true"
"2","Activity K","2018/11/19 19:38:38.500","2018/11/19 19:38:38.500","-12.88211435818718","true"
"2","Activity N","2018/11/19 19:39:38.500","2018/11/19 19:39:38.500","-12.88211435818718","true"
"2","Activity AG","2018/11/19 19:41:38.500","2018/11/19 19:41:38.500","-12.88211435818718","true"
"2","Activity AH","2018/11/19 19:42:38.500","2018/11/19 19:42:38.500","-12.88211435818718","true"
"2","Activity AK","2018/11/19 19:43:38.500","2018/11/19 19:43:38.500","-12.88211435818718","true"
"2","Activity AI","2018/11/19 19:44:38.500","2018/11/19 19:44:38.500","-12.88211435818718","true"
"3","Activity R","2018/11/19 19:06:50.012","2018/11/19 19:06:50.012","-11.090354888959125","true"
"3","Activity U","2018/11/19 19:07:50.012","2018/11/19 19:07:50.012","-11.090354888959125","true"
"3","Activity AL","2018/11/19 19:08:50.012","2018/11/19 19:08:50.012","-11.090354888959125","true"
"3","Activity AS","2018/11/19 19:09:50.012","2018/11/19 19:09:50.012","-11.090354888959125","true"
"3","Activity AP","2018/11/19 19:10:50.012","2018/11/19 19:10:50.012","-11.090354888959125","true"
"3","Activity AM","2018/11/19 19:11:50.012","2018/11/19 19:11:50.012","-11.090354888959125","true"
"3","Activity H","2018/11/19 19:13:50.012","2018/11/19 19:13:50.012","-11.090354888959125","true"
"3","Activity C","2018/11/19 19:14:50.012","2018/11/19 19:14:50.012","-11.090354888959125","true"
"3","Activity V","2018/11/19 19:15:50.012","2018/11/19 19:15:50.012","-11.090354888959125","true"
"3","Activity Y","2018/11/19 19:16:50.012","2018/11/19 19:16:50.012","-11.090354888959125","true"
"3","Activity W","2018/11/19 19:17:50.012","2018/11/19 19:17:50.012","-11.090354888959125","true"
"3","Activity F","2018/11/19 19:18:50.012","2018/11/19 19:18:50.012","-11.090354888959125","true"
"3","Activity V","2018/11/19 19:19:50.012","2018/11/19 19:19:50.012","-11.090354888959125","true"
"3","Activity Y","2018/11/19 19:20:50.012","2018/11/19 19:20:50.012","-11.090354888959125","true"
"3","Activity W","2018/11/19 19:21:50.012","2018/11/19 19:21:50.012","-11.090354888959125","true"
"3","Activity F","2018/11/19 19:22:50.012","2018/11/19 19:22:50.012","-11.090354888959125","true"
"3","Activity V","2018/11/19 19:23:50.012","2018/11/19 19:23:50.012","-11.090354888959125","true"
"3","Activity X","2018/11/19 19:24:50.012","2018/11/19 19:24:50.012","-11.090354888959125","true"
"3","Activity W","2018/11/19 19:25:50.012","2018/11/19 19:25:50.012","-11.090354888959125","true"
"3","Activity F","2018/11/19 19:26:50.012","2018/11/19 19:26:50.012","-11.090354888959125","true"
"3","Activity V","2018/11/19 19:27:50.012","2018/11/19 19:27:50.012","-11.090354888959125","true"
"3","Activity Y","2018/11/19 19:28:50.012","2018/11/19 19:28:50.012","-11.090354888959125","true"
"3","Activity W","2018/11/19 19:29:50.012","2018/11/19 19:29:50.012","-11.090354888959125","true"
"3","Activity F","2018/11/19 19:30:50.012","2018/11/19 19:30:50.012","-11.090354888959125","true"
"3","Activity V","2018/11/19 19:31:50.012","2018/11/19 19:31:50.012","-11.090354888959125","true"
"3","Activity Y","2018/11/19 19:32:50.012","2018/11/19 19:32:50.012","-11.090354888959125","true"
"3","Activity W","2018/11/19 19:33:50.012","2018/11/19 19:33:50.012","-11.090354888959125","true"
"3","Activity AO","2018/11/19 19:34:50.012","2018/11/19 19:34:50.012","-11.090354888959125","true"
"3","Activity AT","2018/11/19 19:36:50.012","2018/11/19 19:36:50.012","-11.090354888959125","true"
"3","Activity Z","2018/11/19 19:37:50.012","2018/11/19 19:37:50.012","-11.090354888959125","true"
"3","Activity Q","2018/11/19 19:38:50.012","2018/11/19 19:38:50.012","-11.090354888959125","true"
"3","Activity J","2018/11/19 19:39:50.012","2018/11/19 19:39:50.012","-11.090354888959125","true"
"3","Activity L","2018/11/19 19:40:50.012","2018/11/19 19:40:50.012","-11.090354888959125","true"
"3","Activity K","2018/11/19 19:41:50.012","2018/11/19 19:41:50.012","-11.090354888959125","true"
"3","Activity N","2018/11/19 19:42:50.012","2018/11/19 19:42:50.012","-11.090354888959125","true"
"3","Activity AG","2018/11/19 19:44:50.012","2018/11/19 19:44:50.012","-11.090354888959125","true"
"3","Activity AH","2018/11/19 19:45:50.012","2018/11/19 19:45:50.012","-11.090354888959125","true"
"3","Activity AK","2018/11/19 19:46:50.012","2018/11/19 19:46:50.012","-11.090354888959125","true"
"3","Activity AI","2018/11/19 19:47:50.012","2018/11/19 19:47:50.012","-11.090354888959125","true"
"4","Activity R","2018/11/19 19:10:27.947","2018/11/19 19:10:27.947","-12.476649250079015","true"
"4","Activity U","2018/11/19 19:11:27.947","2018/11/19 19:11:27.947","-12.476649250079015","true"
"4","Activity AL","2018/11/19 19:12:27.947","2018/11/19 19:12:27.947","-12.476649250079015","true"
"4","Activity AS","2018/11/19 19:13:27.947","2018/11/19 19:13:27.947","-12.476649250079015","true"
"4","Activity AP","2018/11/19 19:14:27.947","2018/11/19 19:14:27.947","-12.476649250079015","true"
"4","Activity AM","2018/11/19 19:15:27.947","2018/11/19 19:15:27.947","-12.476649250079015","true"
"4","Activity H","2018/11/19 19:17:27.947","2018/11/19 19:17:27.947","-12.476649250079015","true"
"4","Activity C","2018/11/19 19:18:27.947","2018/11/19 19:18:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:19:27.947","2018/11/19 19:19:27.947","-12.476649250079015","true"
"4","Activity Y","2018/11/19 19:20:27.947","2018/11/19 19:20:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:21:27.947","2018/11/19 19:21:27.947","-12.476649250079015","true"
"4","Activity F","2018/11/19 19:22:27.947","2018/11/19 19:22:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:23:27.947","2018/11/19 19:23:27.947","-12.476649250079015","true"
"4","Activity X","2018/11/19 19:24:27.947","2018/11/19 19:24:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:25:27.947","2018/11/19 19:25:27.947","-12.476649250079015","true"
"4","Activity F","2018/11/19 19:26:27.947","2018/11/19 19:26:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:27:27.947","2018/11/19 19:27:27.947","-12.476649250079015","true"
"4","Activity X","2018/11/19 19:28:27.947","2018/11/19 19:28:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:29:27.947","2018/11/19 19:29:27.947","-12.476649250079015","true"
"4","Activity F","2018/11/19 19:30:27.947","2018/11/19 19:30:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:31:27.947","2018/11/19 19:31:27.947","-12.476649250079015","true"
"4","Activity X","2018/11/19 19:32:27.947","2018/11/19 19:32:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:33:27.947","2018/11/19 19:33:27.947","-12.476649250079015","true"
"4","Activity F","2018/11/19 19:34:27.947","2018/11/19 19:34:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:35:27.947","2018/11/19 19:35:27.947","-12.476649250079015","true"
"4","Activity Y","2018/11/19 19:36:27.947","2018/11/19 19:36:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:37:27.947","2018/11/19 19:37:27.947","-12.476649250079015","true"
"4","Activity F","2018/11/19 19:38:27.947","2018/11/19 19:38:27.947","-12.476649250079015","true"
"4","Activity V","2018/11/19 19:39:27.947","2018/11/19 19:39:27.947","-12.476649250079015","true"
"4","Activity X","2018/11/19 19:40:27.947","2018/11/19 19:40:27.947","-12.476649250079015","true"
"4","Activity W","2018/11/19 19:41:27.947","2018/11/19 19:41:27.947","-12.476649250079015","true"
"4","Activity AO","2018/11/19 19:42:27.947","2018/11/19 19:42:27.947","-12.476649250079015","true"
"4","Activity AT","2018/11/19 19:44:27.947","2018/11/19 19:44:27.947","-12.476649250079015","true"
"4","Activity Z","2018/11/19 19:45:27.947","2018/11/19 19:45:27.947","-12.476649250079015","true"
"4","Activity Q","2018/11/19 19:46:27.947","2018/11/19 19:46:27.947","-12.476649250079015","true"
"4","Activity J","2018/11/19 19:47:27.947","2018/11/19 19:47:27.947","-12.476649250079015","true"
"4","Activity L","2018/11/19 19:48:27.947","2018/11/19 19:48:27.947","-12.476649250079015","true"
"4","Activity K","2018/11/19 19:49:27.947","2018/11/19 19:49:27.947","-12.476649250079015","true"
"4","Activity N","2018/11/19 19:50:27.947","2018/11/19 19:50:27.947","-12.476649250079015","true"
"4","Activity AG","2018/11/19 19:52:27.947","2018/11/19 19:52:27.947","-12.476649250079015","true"
"4","Activity AH","2018/11/19 19:53:27.947","2018/11/19 19:53:27.947","-12.476649250079015","true"
"4","Activity AK","2018/11/19 19:54:27.947","2018/11/19 19:54:27.947","-12.476649250079015","true"
"4","Activity AI","2018/11/19 19:55:27.947","2018/11/19 19:55:27.947","-12.476649250079015","true"
"5","Activity R","2018/11/19 19:24:33.812","2018/11/19 19:24:33.812","-6.238324625039508","true"
"5","Activity AA","2018/11/19 19:25:33.812","2018/11/19 19:25:33.812","-6.238324625039508","true"
"5","Activity AB","2018/11/19 19:26:33.812","2018/11/19 19:26:33.812","-6.238324625039508","true"
"5","Activity AC","2018/11/19 19:27:33.812","2018/11/19 19:27:33.812","-6.238324625039508","true"
"5","Activity AE","2018/11/19 19:28:33.812","2018/11/19 19:28:33.812","-6.238324625039508","true"
"5","Activity AD","2018/11/19 19:29:33.812","2018/11/19 19:29:33.812","-6.238324625039508","true"
"5","Activity AL","2018/11/19 19:30:33.812","2018/11/19 19:30:33.812","-6.238324625039508","true"
"5","Activity AS","2018/11/19 19:31:33.812","2018/11/19 19:31:33.812","-6.238324625039508","true"
"5","Activity AP","2018/11/19 19:32:33.812","2018/11/19 19:32:33.812","-6.238324625039508","true"
"5","Activity AM","2018/11/19 19:33:33.812","2018/11/19 19:33:33.812","-6.238324625039508","true"
"5","Activity H","2018/11/19 19:35:33.812","2018/11/19 19:35:33.812","-6.238324625039508","true"
"5","Activity C","2018/11/19 19:36:33.812","2018/11/19 19:36:33.812","-6.238324625039508","true"
"5","Activity V","2018/11/19 19:37:33.812","2018/11/19 19:37:33.812","-6.238324625039508","true"
"5","Activity Y","2018/11/19 19:38:33.812","2018/11/19 19:38:33.812","-6.238324625039508","true"
"5","Activity W","2018/11/19 19:39:33.812","2018/11/19 19:39:33.812","-6.238324625039508","true"
"5","Activity AO","2018/11/19 19:40:33.812","2018/11/19 19:40:33.812","-6.238324625039508","true"
"5","Activity AT","2018/11/19 19:42:33.812","2018/11/19 19:42:33.812","-6.238324625039508","true"
"5","Activity Z","2018/11/19 19:43:33.812","2018/11/19 19:43:33.812","-6.238324625039508","true"
"5","Activity Q","2018/11/19 19:44:33.812","2018/11/19 19:44:33.812","-6.238324625039508","true"
"5","Activity J","2018/11/19 19:45:33.812","2018/11/19 19:45:33.812","-6.238324625039508","true"
"5","Activity L","2018/11/19 19:46:33.812","2018/11/19 19:46:33.812","-6.238324625039508","true"
"5","Activity K","2018/11/19 19:47:33.812","2018/11/19 19:47:33.812","-6.238324625039508","true"
"5","Activity N","2018/11/19 19:48:33.812","2018/11/19 19:48:33.812","-6.238324625039508","true"
"5","Activity AG","2018/11/19 19:50:33.812","2018/11/19 19:50:33.812","-6.238324625039508","true"
"5","Activity AH","2018/11/19 19:51:33.812","2018/11/19 19:51:33.812","-6.238324625039508","true"
"5","Activity AK","2018/11/19 19:52:33.812","2018/11/19 19:52:33.812","-6.238324625039508","true"
"5","Activity AI","2018/11/19 19:53:33.812","2018/11/19 19:53:33.812","-6.238324625039508","true"
"6","Activity R","2018/11/19 19:34:58.102","2018/11/19 19:34:58.102","-8.030084094267563","true"
"6","Activity AA","2018/11/19 19:35:58.102","2018/11/19 19:35:58.102","-8.030084094267563","true"
"6","Activity AB","2018/11/19 19:36:58.102","2018/11/19 19:36:58.102","-8.030084094267563","true"
"6","Activity AC","2018/11/19 19:37:58.102","2018/11/19 19:37:58.102","-8.030084094267563","true"
"6","Activity AF","2018/11/19 19:38:58.102","2018/11/19 19:38:58.102","-8.030084094267563","true"
"6","Activity AD","2018/11/19 19:39:58.102","2018/11/19 19:39:58.102","-8.030084094267563","true"
"6","Activity AL","2018/11/19 19:40:58.102","2018/11/19 19:40:58.102","-8.030084094267563","true"
"6","Activity AN","2018/11/19 19:41:58.102","2018/11/19 19:41:58.102","-8.030084094267563","true"
"6","Activity AM","2018/11/19 19:42:58.102","2018/11/19 19:42:58.102","-8.030084094267563","true"
"6","Activity C","2018/11/19 19:44:58.102","2018/11/19 19:44:58.102","-8.030084094267563","true"
"6","Activity V","2018/11/19 19:45:58.102","2018/11/19 19:45:58.102","-8.030084094267563","true"
"6","Activity H","2018/11/19 19:46:58.102","2018/11/19 19:46:58.102","-8.030084094267563","true"
"6","Activity Y","2018/11/19 19:47:58.102","2018/11/19 19:47:58.102","-8.030084094267563","true"
"6","Activity W","2018/11/19 19:48:58.102","2018/11/19 19:48:58.102","-8.030084094267563","true"
"6","Activity AO","2018/11/19 19:49:58.102","2018/11/19 19:49:58.102","-8.030084094267563","true"
"6","Activity AU","2018/11/19 19:50:58.102","2018/11/19 19:50:58.102","-8.030084094267563","true"
"6","Activity AV","2018/11/19 19:51:58.102","2018/11/19 19:51:58.102","-8.030084094267563","true"
"6","Activity AT","2018/11/19 19:52:58.102","2018/11/19 19:52:58.102","-8.030084094267563","true"
"6","Activity Z","2018/11/19 19:53:58.102","2018/11/19 19:53:58.102","-8.030084094267563","true"
"6","Activity Q","2018/11/19 19:54:58.102","2018/11/19 19:54:58.102","-8.030084094267563","true"
"6","Activity J","2018/11/19 19:55:58.102","2018/11/19 19:55:58.102","-8.030084094267563","true"
"6","Activity L","2018/11/19 19:56:58.102","2018/11/19 19:56:58.102","-8.030084094267563","true"
"6","Activity K","2018/11/19 19:57:58.102","2018/11/19 19:57:58.102","-8.030084094267563","true"
"6","Activity N","2018/11/19 19:58:58.102","2018/11/19 19:58:58.102","-8.030084094267563","true"
"6","Activity AG","2018/11/19 20:00:58.102","2018/11/19 20:00:58.102","-8.030084094267563","true"
"6","Activity AH","2018/11/19 20:01:58.102","2018/11/19 20:01:58.102","-8.030084094267563","true"
"6","Activity AJ","2018/11/19 20:02:58.102","2018/11/19 20:02:58.102","-8.030084094267563","true"
"6","Activity AI","2018/11/19 20:03:58.102","2018/11/19 20:03:58.102","-8.030084094267563","true"
"7","Activity R","2018/11/19 20:10:15.514","2018/11/19 20:10:15.514","-9.704060527839234","true"
"7","Activity U","2018/11/19 20:11:15.514","2018/11/19 20:11:15.514","-9.704060527839234","true"
"7","Activity AL","2018/11/19 20:12:15.514","2018/11/19 20:12:15.514","-9.704060527839234","true"
"7","Activity AN","2018/11/19 20:13:15.514","2018/11/19 20:13:15.514","-9.704060527839234","true"
"7","Activity AM","2018/11/19 20:14:15.514","2018/11/19 20:14:15.514","-9.704060527839234","true"
"7","Activity H","2018/11/19 20:16:15.514","2018/11/19 20:16:15.514","-9.704060527839234","true"
"7","Activity C","2018/11/19 20:17:15.514","2018/11/19 20:17:15.514","-9.704060527839234","true"
"7","Activity V","2018/11/19 20:18:15.514","2018/11/19 20:18:15.514","-9.704060527839234","true"
"7","Activity X","2018/11/19 20:19:15.514","2018/11/19 20:19:15.514","-9.704060527839234","true"
"7","Activity W","2018/11/19 20:20:15.514","2018/11/19 20:20:15.514","-9.704060527839234","true"
"7","Activity F","2018/11/19 20:21:15.514","2018/11/19 20:21:15.514","-9.704060527839234","true"
"7","Activity V","2018/11/19 20:22:15.514","2018/11/19 20:22:15.514","-9.704060527839234","true"
"7","Activity Y","2018/11/19 20:23:15.514","2018/11/19 20:23:15.514","-9.704060527839234","true"
"7","Activity W","2018/11/19 20:24:15.514","2018/11/19 20:24:15.514","-9.704060527839234","true"
"7","Activity F","2018/11/19 20:25:15.514","2018/11/19 20:25:15.514","-9.704060527839234","true"
"7","Activity V","2018/11/19 20:26:15.514","2018/11/19 20:26:15.514","-9.704060527839234","true"
"7","Activity Y","2018/11/19 20:27:15.514","2018/11/19 20:27:15.514","-9.704060527839234","true"
"7","Activity W","2018/11/19 20:28:15.514","2018/11/19 20:28:15.514","-9.704060527839234","true"
"7","Activity F","2018/11/19 20:29:15.514","2018/11/19 20:29:15.514","-9.704060527839234","true"
"7","Activity V","2018/11/19 20:30:15.514","2018/11/19 20:30:15.514","-9.704060527839234","true"
"7","Activity Y","2018/11/19 20:31:15.514","2018/11/19 20:31:15.514","-9.704060527839234","true"
"7","Activity W","2018/11/19 20:32:15.514","2018/11/19 20:32:15.514","-9.704060527839234","true"
"7","Activity AO","2018/11/19 20:33:15.514","2018/11/19 20:33:15.514","-9.704060527839234","true"
"7","Activity AT","2018/11/19 20:35:15.514","2018/11/19 20:35:15.514","-9.704060527839234","true"
"7","Activity Z","2018/11/19 20:36:15.514","2018/11/19 20:36:15.514","-9.704060527839234","true"
"7","Activity Q","2018/11/19 20:37:15.514","2018/11/19 20:37:15.514","-9.704060527839234","true"
"7","Activity J","2018/11/19 20:38:15.514","2018/11/19 20:38:15.514","-9.704060527839234","true"
"7","Activity L","2018/11/19 20:39:15.514","2018/11/19 20:39:15.514","-9.704060527839234","true"
"7","Activity K","2018/11/19 20:40:15.514","2018/11/19 20:40:15.514","-9.704060527839234","true"
"7","Activity N","2018/11/19 20:41:15.514","2018/11/19 20:41:15.514","-9.704060527839234","true"
"7","Activity AG","2018/11/19 20:43:15.514","2018/11/19 20:43:15.514","-9.704060527839234","true"
"7","Activity AH","2018/11/19 20:44:15.514","2018/11/19 20:44:15.514","-9.704060527839234","true"
"7","Activity AJ","2018/11/19 20:45:15.514","2018/11/19 20:45:15.514","-9.704060527839234","true"
"7","Activity AI","2018/11/19 20:46:15.514","2018/11/19 20:46:15.514","-9.704060527839234","true"
"8","Activity R","2018/11/19 20:18:14.544","2018/11/19 20:18:14.544","-9.416378455387454","true"
"8","Activity AA","2018/11/19 20:19:14.544","2018/11/19 20:19:14.544","-9.416378455387454","true"
"8","Activity AB","2018/11/19 20:20:14.544","2018/11/19 20:20:14.544","-9.416378455387454","true"
"8","Activity AC","2018/11/19 20:21:14.544","2018/11/19 20:21:14.544","-9.416378455387454","true"
"8","Activity AF","2018/11/19 20:22:14.544","2018/11/19 20:22:14.544","-9.416378455387454","true"
"8","Activity AD","2018/11/19 20:23:14.544","2018/11/19 20:23:14.544","-9.416378455387454","true"
"8","Activity AL","2018/11/19 20:24:14.544","2018/11/19 20:24:14.544","-9.416378455387454","true"
