activity,timestamp
Activity E,1/9/2018 22:46:00
Activity D,1/9/2018 22:47:00
Activity G,1/9/2018 22:48:00
Activity B,1/9/2018 22:50:00
Activity A,2/7/2018 19:31:00
Activity C,2/7/2018 19:33:00
Activity E,2/7/2018 19:34:00
Activity D,2/7/2018 19:35:00
Activity G,2/7/2018 19:36:00
Activity H,2/7/2018 19:37:00
Activity B,2/7/2018 19:39:00
Activity A,2/8/2018 03:21:00
Activity C,2/8/2018 03:23:00
Activity E,2/8/2018 03:24:00
Activity D,2/8/2018 03:25:00
Activity G,2/8/2018 03:26:00
Activity H,2/8/2018 03:27:00
Activity B,2/8/2018 03:29:00
Activity A,2/8/2018 04:32:00
Activity H,2/8/2018 04:34:00
Activity C,2/8/2018 04:35:00
Activity E,2/8/2018 04:36:00
Activity F,2/8/2018 04:37:00
Activity E,2/8/2018 04:38:00
Activity D,2/8/2018 04:39:00
Activity G,2/8/2018 04:40:00
Activity B,2/8/2018 04:42:00
Activity A,2/8/2018 08:04:00
Activity C,2/8/2018 08:06:00
Activity E,2/8/2018 08:07:00
Activity H,2/8/2018 08:08:00
Activity D,2/8/2018 08:09:00
Activity G,2/8/2018 08:10:00
Activity B,2/8/2018 08:12:00
Activity A,2/8/2018 08:13:00
Activity C,2/8/2018 08:15:00
Activity H,2/8/2018 08:16:00
Activity E,2/8/2018 08:17:00
Activity D,2/8/2018 08:18:00
Activity G,2/8/2018 08:19:00
Activity B,2/8/2018 08:21:00
Activity A,2/8/2018 10:16:00
Activity C,2/8/2018 10:18:00
Activity H,2/8/2018 10:19:00
Activity E,2/8/2018 10:20:00
Activity D,2/8/2018 10:21:00
Activity G,2/8/2018 10:22:00
Activity B,2/8/2018 10:24:00
Activity A,2/8/2018 10:33:00
Activity H,2/8/2018 10:35:00
Activity C,2/8/2018 10:36:00
Activity E,2/8/2018 10:37:00
Activity F,2/8/2018 10:38:00
Activity E,2/8/2018 10:39:00
Activity A,2/8/2018 10:40:00
Activity F,2/8/2018 10:40:00
Activity E,2/8/2018 10:41:00
Activity H,2/8/2018 10:42:00
Activity F,2/8/2018 10:42:00
Activity C,2/8/2018 10:43:00
Activity E,2/8/2018 10:43:00
Activity E,2/8/2018 10:44:00
Activity F,2/8/2018 10:44:00
Activity D,2/8/2018 10:45:00
Activity E,2/8/2018 10:45:00
Activity G,2/8/2018 10:46:00
Activity D,2/8/2018 10:46:00
Activity G,2/8/2018 10:47:00
Activity B,2/8/2018 10:48:00
Activity B,2/8/2018 10:49:00
Activity A,2/8/2018 11:58:00
Activity H,2/8/2018 12:00:00
Activity C,2/8/2018 12:01:00
Activity E,2/8/2018 12:02:00
Activity A,2/8/2018 12:03:00
Activity D,2/8/2018 12:03:00
Activity G,2/8/2018 12:04:00
Activity C,2/8/2018 12:05:00
Activity H,2/8/2018 12:06:00
Activity B,2/8/2018 12:06:00
Activity E,2/8/2018 12:07:00
Activity D,2/8/2018 12:08:00
Activity G,2/8/2018 12:09:00
Activity B,2/8/2018 12:11:00
Activity A,2/8/2018 13:20:00
Activity C,2/8/2018 13:22:00
Activity H,2/8/2018 13:23:00
Activity E,2/8/2018 13:24:00
Activity D,2/8/2018 13:25:00
Activity G,2/8/2018 13:26:00
Activity B,2/8/2018 13:28:00
Activity A,2/8/2018 15:39:00
Activity H,2/8/2018 15:41:00
Activity C,2/8/2018 15:42:00
Activity E,2/8/2018 15:43:00
Activity F,2/8/2018 15:44:00
Activity E,2/8/2018 15:45:00
Activity F,2/8/2018 15:46:00
Activity E,2/8/2018 15:47:00
Activity D,2/8/2018 15:48:00
Activity G,2/8/2018 15:49:00
Activity B,2/8/2018 15:51:00
Activity A,2/8/2018 21:34:00
Activity H,2/8/2018 21:36:00
Activity C,2/8/2018 21:37:00
Activity E,2/8/2018 21:38:00
Activity D,2/8/2018 21:39:00
Activity G,2/8/2018 21:40:00
Activity B,2/8/2018 21:42:00
Activity A,2/9/2018 00:38:00
Activity C,2/9/2018 00:40:00
Activity E,2/9/2018 00:41:00
Activity D,2/9/2018 00:42:00
Activity G,2/9/2018 00:43:00
Activity H,2/9/2018 00:44:00
Activity B,2/9/2018 00:46:00
Activity A,2/9/2018 01:24:00
Activity H,2/9/2018 01:26:00
Activity C,2/9/2018 01:27:00
Activity E,2/9/2018 01:28:00
Activity D,2/9/2018 01:29:00
Activity G,2/9/2018 01:30:00
Activity B,2/9/2018 01:32:00
Activity A,2/9/2018 02:54:00
Activity C,2/9/2018 02:56:00
Activity E,2/9/2018 02:57:00
Activity H,2/9/2018 02:58:00
Activity D,2/9/2018 02:59:00
Activity G,2/9/2018 03:00:00
Activity B,2/9/2018 03:02:00
Activity A,2/9/2018 03:33:00
Activity C,2/9/2018 03:35:00
Activity E,2/9/2018 03:36:00
Activity H,2/9/2018 03:37:00
Activity D,2/9/2018 03:38:00
Activity G,2/9/2018 03:39:00
Activity B,2/9/2018 03:41:00
Activity A,2/9/2018 04:24:00
Activity H,2/9/2018 04:26:00
Activity C,2/9/2018 04:27:00
Activity E,2/9/2018 04:28:00
Activity D,2/9/2018 04:29:00
Activity G,2/9/2018 04:30:00
Activity B,2/9/2018 04:32:00
Activity A,2/9/2018 07:18:00
Activity H,2/9/2018 07:20:00
Activity C,2/9/2018 07:21:00
Activity E,2/9/2018 07:22:00
Activity F,2/9/2018 07:23:00
Activity E,2/9/2018 07:24:00
Activity F,2/9/2018 07:25:00
Activity E,2/9/2018 07:26:00
Activity F,2/9/2018 07:27:00
Activity E,2/9/2018 07:28:00
Activity D,2/9/2018 07:29:00
Activity G,2/9/2018 07:30:00
Activity B,2/9/2018 07:32:00
Activity A,2/9/2018 09:47:00
Activity C,2/9/2018 09:49:00
Activity E,2/9/2018 09:50:00
Activity F,2/9/2018 09:51:00
Activity H,2/9/2018 09:52:00
Activity E,2/9/2018 09:53:00
Activity F,2/9/2018 09:54:00
Activity E,2/9/2018 09:55:00
Activity D,2/9/2018 09:56:00
Activity G,2/9/2018 09:57:00
Activity B,2/9/2018 09:59:00
Activity A,2/9/2018 11:07:00
Activity C,2/9/2018 11:09:00
Activity E,2/9/2018 11:10:00
Activity H,2/9/2018 11:11:00
Activity D,2/9/2018 11:12:00
Activity G,2/9/2018 11:13:00
Activity B,2/9/2018 11:15:00
Activity A,2/9/2018 11:59:00
Activity C,2/9/2018 12:01:00
Activity H,2/9/2018 12:02:00
Activity E,2/9/2018 12:03:00
Activity F,2/9/2018 12:04:00
Activity E,2/9/2018 12:05:00
Activity D,2/9/2018 12:06:00
Activity A,2/9/2018 12:07:00
Activity G,2/9/2018 12:07:00
Activity C,2/9/2018 12:09:00
Activity B,2/9/2018 12:09:00
Activity E,2/9/2018 12:10:00
Activity D,2/9/2018 12:11:00
Activity G,2/9/2018 12:12:00
Activity H,2/9/2018 12:13:00
Activity B,2/9/2018 12:15:00
Activity A,2/9/2018 12:25:00
Activity H,2/9/2018 12:27:00
Activity C,2/9/2018 12:28:00
Activity E,2/9/2018 12:29:00
Activity F,2/9/2018 12:30:00
Activity E,2/9/2018 12:31:00
Activity D,2/9/2018 12:32:00
Activity G,2/9/2018 12:33:00
Activity B,2/9/2018 12:35:00
Activity A,2/9/2018 17:05:00
Activity H,2/9/2018 17:07:00
Activity C,2/9/2018 17:08:00
Activity E,2/9/2018 17:09:00
Activity D,2/9/2018 17:10:00
Activity G,2/9/2018 17:11:00
Activity B,2/9/2018 17:13:00
Activity A,2/9/2018 18:02:00
Activity H,2/9/2018 18:04:00
Activity C,2/9/2018 18:05:00
Activity E,2/9/2018 18:06:00
Activity D,2/9/2018 18:07:00
Activity G,2/9/2018 18:08:00
Activity B,2/9/2018 18:10:00
Activity A,2/9/2018 20:14:00
Activity C,2/9/2018 20:16:00
Activity H,2/9/2018 20:17:00
Activity E,2/9/2018 20:18:00
Activity F,2/9/2018 20:19:00
Activity E,2/9/2018 20:20:00
Activity D,2/9/2018 20:21:00
Activity G,2/9/2018 20:22:00
Activity B,2/9/2018 20:24:00
Activity A,2/9/2018 20:42:00
Activity H,2/9/2018 20:44:00
Activity C,2/9/2018 20:45:00
Activity E,2/9/2018 20:46:00
Activity F,2/9/2018 20:47:00
Activity E,2/9/2018 20:48:00
Activity D,2/9/2018 20:49:00
Activity G,2/9/2018 20:50:00
Activity B,2/9/2018 20:52:00
Activity A,2/9/2018 22:31:00
Activity H,2/9/2018 22:33:00
Activity C,2/9/2018 22:34:00
Activity E,2/9/2018 22:35:00
Activity F,2/9/2018 22:36:00
Activity E,2/9/2018 22:37:00
Activity F,2/9/2018 22:38:00
Activity E,2/9/2018 22:39:00
Activity D,2/9/2018 22:40:00
Activity G,2/9/2018 22:41:00
Activity B,2/9/2018 22:43:00
Activity A,3/7/2018 00:30:00
Activity C,3/7/2018 00:32:00
Activity H,3/7/2018 00:33:00
Activity E,3/7/2018 00:34:00
Activity A,3/7/2018 00:35:00
Activity D,3/7/2018 00:35:00
Activity G,3/7/2018 00:36:00
Activity C,3/7/2018 00:37:00
Activity H,3/7/2018 00:38:00
Activity B,3/7/2018 00:38:00
Activity E,3/7/2018 00:39:00
Activity F,3/7/2018 00:40:00
Activity E,3/7/2018 00:41:00
Activity F,3/7/2018 00:42:00
Activity E,3/7/2018 00:43:00
Activity D,3/7/2018 00:44:00
Activity G,3/7/2018 00:45:00
Activity B,3/7/2018 00:47:00
Activity A,3/7/2018 01:43:00
Activity C,3/7/2018 01:45:00
Activity E,3/7/2018 01:46:00
Activity F,3/7/2018 01:47:00
Activity E,3/7/2018 01:48:00
Activity F,3/7/2018 01:49:00
Activity E,3/7/2018 01:50:00
Activity D,3/7/2018 01:51:00
Activity H,3/7/2018 01:52:00
Activity G,3/7/2018 01:53:00
Activity B,3/7/2018 01:55:00
Activity A,3/7/2018 02:37:00
Activity H,3/7/2018 02:39:00
Activity C,3/7/2018 02:40:00
Activity E,3/7/2018 02:41:00
Activity D,3/7/2018 02:42:00
Activity G,3/7/2018 02:43:00
Activity B,3/7/2018 02:45:00
Activity A,3/7/2018 04:05:00
Activity H,3/7/2018 04:07:00
Activity C,3/7/2018 04:08:00
Activity E,3/7/2018 04:09:00
Activity F,3/7/2018 04:10:00
Activity E,3/7/2018 04:11:00
Activity D,3/7/2018 04:12:00
Activity G,3/7/2018 04:13:00
Activity B,3/7/2018 04:15:00
Activity A,3/7/2018 04:29:00
Activity C,3/7/2018 04:31:00
Activity E,3/7/2018 04:32:00
Activity D,3/7/2018 04:33:00
Activity G,3/7/2018 04:34:00
Activity H,3/7/2018 04:35:00
Activity B,3/7/2018 04:37:00
Activity A,3/7/2018 06:25:00
Activity C,3/7/2018 06:27:00
Activity E,3/7/2018 06:28:00
Activity H,3/7/2018 06:29:00
Activity F,3/7/2018 06:30:00
Activity E,3/7/2018 06:31:00
Activity F,3/7/2018 06:32:00
Activity E,3/7/2018 06:33:00
Activity F,3/7/2018 06:34:00
Activity E,3/7/2018 06:35:00
Activity D,3/7/2018 06:36:00
Activity G,3/7/2018 06:37:00
Activity B,3/7/2018 06:39:00
Activity A,3/7/2018 09:48:00
Activity H,3/7/2018 09:50:00
Activity C,3/7/2018 09:51:00
Activity E,3/7/2018 09:52:00
Activity D,3/7/2018 09:53:00
Activity G,3/7/2018 09:54:00
Activity B,3/7/2018 09:56:00
Activity A,3/7/2018 10:42:00
Activity C,3/7/2018 10:44:00
Activity E,3/7/2018 10:45:00
Activity H,3/7/2018 10:46:00
Activity F,3/7/2018 10:47:00
Activity E,3/7/2018 10:48:00
Activity F,3/7/2018 10:49:00
Activity E,3/7/2018 10:50:00
Activity F,3/7/2018 10:51:00
Activity E,3/7/2018 10:52:00
Activity D,3/7/2018 10:53:00
Activity G,3/7/2018 10:54:00
Activity B,3/7/2018 10:56:00
Activity A,3/7/2018 13:44:00
Activity H,3/7/2018 13:46:00
Activity C,3/7/2018 13:47:00
Activity E,3/7/2018 13:48:00
Activity F,3/7/2018 13:49:00
Activity E,3/7/2018 13:50:00
Activity F,3/7/2018 13:51:00
Activity E,3/7/2018 13:52:00
Activity F,3/7/2018 13:53:00
Activity E,3/7/2018 13:54:00
Activity D,3/7/2018 13:55:00
Activity G,3/7/2018 13:56:00
Activity B,3/7/2018 13:58:00
Activity A,3/7/2018 14:09:00
Activity C,3/7/2018 14:11:00
Activity E,3/7/2018 14:12:00
Activity F,3/7/2018 14:13:00
Activity H,3/7/2018 14:14:00
Activity E,3/7/2018 14:15:00
Activity D,3/7/2018 14:16:00
Activity G,3/7/2018 14:17:00
Activity B,3/7/2018 14:19:00
Activity A,3/7/2018 14:39:00
Activity H,3/7/2018 14:41:00
Activity C,3/7/2018 14:42:00
Activity E,3/7/2018 14:43:00
Activity F,3/7/2018 14:44:00
Activity E,3/7/2018 14:45:00
Activity D,3/7/2018 14:46:00
Activity G,3/7/2018 14:47:00
Activity B,3/7/2018 14:49:00
Activity A,3/7/2018 16:49:00
Activity H,3/7/2018 16:51:00
Activity C,3/7/2018 16:52:00
Activity E,3/7/2018 16:53:00
Activity D,3/7/2018 16:54:00
Activity G,3/7/2018 16:55:00
Activity B,3/7/2018 16:57:00
Activity A,3/7/2018 20:03:00
Activity C,3/7/2018 20:05:00
Activity H,3/7/2018 20:06:00
Activity E,3/7/2018 20:07:00
Activity F,3/7/2018 20:08:00
Activity E,3/7/2018 20:09:00
Activity D,3/7/2018 20:10:00
Activity G,3/7/2018 20:11:00
Activity B,3/7/2018 20:13:00
Activity A,3/7/2018 20:22:00
Activity C,3/7/2018 20:24:00
Activity H,3/7/2018 20:25:00
Activity E,3/7/2018 20:26:00
Activity D,3/7/2018 20:27:00
Activity G,3/7/2018 20:28:00
Activity B,3/7/2018 20:30:00
Activity A,3/7/2018 20:48:00
Activity H,3/7/2018 20:50:00
Activity C,3/7/2018 20:51:00
Activity E,3/7/2018 20:52:00
Activity D,3/7/2018 20:53:00
Activity G,3/7/2018 20:54:00
Activity B,3/7/2018 20:56:00
Activity A,3/7/2018 22:17:00
Activity C,3/7/2018 22:19:00
Activity H,3/7/2018 22:20:00
Activity E,3/7/2018 22:21:00
Activity F,3/7/2018 22:22:00
Activity E,3/7/2018 22:23:00
Activity D,3/7/2018 22:24:00
Activity G,3/7/2018 22:25:00
Activity B,3/7/2018 22:27:00
Activity A,3/7/2018 23:12:00
Activity H,3/7/2018 23:14:00
Activity C,3/7/2018 23:15:00
Activity E,3/7/2018 23:16:00
Activity F,3/7/2018 23:17:00
Activity A,3/7/2018 23:17:00
Activity E,3/7/2018 23:18:00
Activity F,3/7/2018 23:19:00
Activity H,3/7/2018 23:19:00
Activity E,3/7/2018 23:20:00
Activity C,3/7/2018 23:20:00
Activity F,3/7/2018 23:21:00
Activity E,3/7/2018 23:21:00
Activity E,3/7/2018 23:22:00
Activity F,3/7/2018 23:22:00
Activity D,3/7/2018 23:23:00
Activity A,3/7/2018 23:23:00
Activity E,3/7/2018 23:23:00
Activity G,3/7/2018 23:24:00
Activity F,3/7/2018 23:24:00
Activity C,3/7/2018 23:25:00
Activity E,3/7/2018 23:25:00
Activity B,3/7/2018 23:26:00
Activity E,3/7/2018 23:26:00
Activity F,3/7/2018 23:26:00
Activity H,3/7/2018 23:27:00
Activity E,3/7/2018 23:27:00
Activity F,3/7/2018 23:28:00
Activity D,3/7/2018 23:28:00
Activity E,3/7/2018 23:29:00
Activity G,3/7/2018 23:29:00
Activity F,3/7/2018 23:30:00
Activity E,3/7/2018 23:31:00
Activity B,3/7/2018 23:31:00
Activity D,3/7/2018 23:32:00
Activity G,3/7/2018 23:33:00
Activity B,3/7/2018 23:35:00
Activity A,3/8/2018 01:08:00
Activity C,3/8/2018 01:10:00
Activity E,3/8/2018 01:11:00
Activity H,3/8/2018 01:12:00
Activity F,3/8/2018 01:13:00
Activity E,3/8/2018 01:14:00
Activity D,3/8/2018 01:15:00
Activity G,3/8/2018 01:16:00
Activity B,3/8/2018 01:18:00
Activity A,3/8/2018 05:03:00
Activity H,3/8/2018 05:05:00
Activity C,3/8/2018 05:06:00
Activity E,3/8/2018 05:07:00
Activity F,3/8/2018 05:08:00
Activity E,3/8/2018 05:09:00
Activity D,3/8/2018 05:10:00
Activity G,3/8/2018 05:11:00
Activity B,3/8/2018 05:13:00
Activity A,3/8/2018 07:00:00
Activity H,3/8/2018 07:02:00
Activity C,3/8/2018 07:03:00
Activity E,3/8/2018 07:04:00
Activity F,3/8/2018 07:05:00
Activity E,3/8/2018 07:06:00
Activity D,3/8/2018 07:07:00
Activity G,3/8/2018 07:08:00
Activity B,3/8/2018 07:10:00
Activity A,3/8/2018 10:22:00
Activity C,3/8/2018 10:24:00
Activity E,3/8/2018 10:25:00
Activity D,3/8/2018 10:26:00
Activity H,3/8/2018 10:27:00
Activity G,3/8/2018 10:28:00
Activity B,3/8/2018 10:30:00
Activity A,3/8/2018 13:35:00
Activity C,3/8/2018 13:37:00
Activity H,3/8/2018 13:38:00
Activity E,3/8/2018 13:39:00
Activity D,3/8/2018 13:40:00
Activity G,3/8/2018 13:41:00
Activity B,3/8/2018 13:43:00
Activity A,3/8/2018 14:22:00
Activity H,3/8/2018 14:24:00
Activity C,3/8/2018 14:25:00
Activity E,3/8/2018 14:26:00
