"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"6","Activity D","2018/07/02 17:25:07.699","2018/07/02 17:25:07.699","-3.1780538303479458","true"
"6","Activity G","2018/07/02 17:26:07.699","2018/07/02 17:26:07.699","-3.1780538303479458","true"
"6","Activity H","2018/07/02 17:27:07.699","2018/07/02 17:27:07.699","-3.1780538303479458","true"
"6","Activity B","2018/07/02 17:29:07.699","2018/07/02 17:29:07.699","-3.1780538303479458","true"
"7","Activity A","2018/07/02 17:21:34.461","2018/07/02 17:21:34.461","-5.2574953720277815","true"
"7","Activity C","2018/07/02 17:23:34.461","2018/07/02 17:23:34.461","-5.2574953720277815","true"
"7","Activity E","2018/07/02 17:24:34.461","2018/07/02 17:24:34.461","-5.2574953720277815","true"
"7","Activity H","2018/07/02 17:25:34.461","2018/07/02 17:25:34.461","-5.2574953720277815","true"
"7","Activity F","2018/07/02 17:26:34.461","2018/07/02 17:26:34.461","-5.2574953720277815","true"
"7","Activity E","2018/07/02 17:27:34.461","2018/07/02 17:27:34.461","-5.2574953720277815","true"
"7","Activity F","2018/07/02 17:28:34.461","2018/07/02 17:28:34.461","-5.2574953720277815","true"
"7","Activity E","2018/07/02 17:29:34.461","2018/07/02 17:29:34.461","-5.2574953720277815","true"
"7","Activity F","2018/07/02 17:30:34.461","2018/07/02 17:30:34.461","-5.2574953720277815","true"
"7","Activity E","2018/07/02 17:31:34.461","2018/07/02 17:31:34.461","-5.2574953720277815","true"
"7","Activity D","2018/07/02 17:32:34.461","2018/07/02 17:32:34.461","-5.2574953720277815","true"
"7","Activity G","2018/07/02 17:33:34.461","2018/07/02 17:33:34.461","-5.2574953720277815","true"
"7","Activity B","2018/07/02 17:35:34.461","2018/07/02 17:35:34.461","-5.2574953720277815","true"
"8","Activity A","2018/07/02 17:22:02.308","2018/07/02 17:22:02.308","-1.3862943611198906","true"
"8","Activity H","2018/07/02 17:24:02.308","2018/07/02 17:24:02.308","-1.3862943611198906","true"
"8","Activity C","2018/07/02 17:25:02.308","2018/07/02 17:25:02.308","-1.3862943611198906","true"
"8","Activity E","2018/07/02 17:26:02.308","2018/07/02 17:26:02.308","-1.3862943611198906","true"
"8","Activity D","2018/07/02 17:27:02.308","2018/07/02 17:27:02.308","-1.3862943611198906","true"
"8","Activity G","2018/07/02 17:28:02.308","2018/07/02 17:28:02.308","-1.3862943611198906","true"
"8","Activity B","2018/07/02 17:30:02.308","2018/07/02 17:30:02.308","-1.3862943611198906","true"
"9","Activity A","2018/07/02 17:22:13.685","2018/07/02 17:22:13.685","-5.2574953720277815","true"
"9","Activity C","2018/07/02 17:24:13.685","2018/07/02 17:24:13.685","-5.2574953720277815","true"
"9","Activity E","2018/07/02 17:25:13.685","2018/07/02 17:25:13.685","-5.2574953720277815","true"
"9","Activity H","2018/07/02 17:26:13.685","2018/07/02 17:26:13.685","-5.2574953720277815","true"
"9","Activity F","2018/07/02 17:27:13.685","2018/07/02 17:27:13.685","-5.2574953720277815","true"
"9","Activity E","2018/07/02 17:28:13.685","2018/07/02 17:28:13.685","-5.2574953720277815","true"
"9","Activity F","2018/07/02 17:29:13.685","2018/07/02 17:29:13.685","-5.2574953720277815","true"
"9","Activity E","2018/07/02 17:30:13.685","2018/07/02 17:30:13.685","-5.2574953720277815","true"
"9","Activity F","2018/07/02 17:31:13.685","2018/07/02 17:31:13.685","-5.2574953720277815","true"
"9","Activity E","2018/07/02 17:32:13.685","2018/07/02 17:32:13.685","-5.2574953720277815","true"
"9","Activity D","2018/07/02 17:33:13.685","2018/07/02 17:33:13.685","-5.2574953720277815","true"
"9","Activity G","2018/07/02 17:34:13.685","2018/07/02 17:34:13.685","-5.2574953720277815","true"
"9","Activity B","2018/07/02 17:36:13.685","2018/07/02 17:36:13.685","-5.2574953720277815","true"
"10","Activity A","2018/07/02 17:22:29.777","2018/07/02 17:22:29.777","-3.4657359027997265","true"
"10","Activity H","2018/07/02 17:24:29.777","2018/07/02 17:24:29.777","-3.4657359027997265","true"
"10","Activity C","2018/07/02 17:25:29.777","2018/07/02 17:25:29.777","-3.4657359027997265","true"
"10","Activity E","2018/07/02 17:26:29.777","2018/07/02 17:26:29.777","-3.4657359027997265","true"
"10","Activity F","2018/07/02 17:27:29.777","2018/07/02 17:27:29.777","-3.4657359027997265","true"
"10","Activity E","2018/07/02 17:28:29.777","2018/07/02 17:28:29.777","-3.4657359027997265","true"
"10","Activity F","2018/07/02 17:29:29.777","2018/07/02 17:29:29.777","-3.4657359027997265","true"
"10","Activity E","2018/07/02 17:30:29.777","2018/07/02 17:30:29.777","-3.4657359027997265","true"
"10","Activity F","2018/07/02 17:31:29.777","2018/07/02 17:31:29.777","-3.4657359027997265","true"
"10","Activity E","2018/07/02 17:32:29.777","2018/07/02 17:32:29.777","-3.4657359027997265","true"
"10","Activity D","2018/07/02 17:33:29.777","2018/07/02 17:33:29.777","-3.4657359027997265","true"
"10","Activity G","2018/07/02 17:34:29.777","2018/07/02 17:34:29.777","-3.4657359027997265","true"
"10","Activity B","2018/07/02 17:36:29.777","2018/07/02 17:36:29.777","-3.4657359027997265","true"
"11","Activity A","2018/07/02 17:22:58.827","2018/07/02 17:22:58.827","-3.871201010907891","true"
"11","Activity C","2018/07/02 17:24:58.827","2018/07/02 17:24:58.827","-3.871201010907891","true"
"11","Activity E","2018/07/02 17:25:58.827","2018/07/02 17:25:58.827","-3.871201010907891","true"
"11","Activity F","2018/07/02 17:26:58.827","2018/07/02 17:26:58.827","-3.871201010907891","true"
"11","Activity H","2018/07/02 17:27:58.827","2018/07/02 17:27:58.827","-3.871201010907891","true"
"11","Activity E","2018/07/02 17:28:58.827","2018/07/02 17:28:58.827","-3.871201010907891","true"
"11","Activity D","2018/07/02 17:29:58.827","2018/07/02 17:29:58.827","-3.871201010907891","true"
"11","Activity G","2018/07/02 17:30:58.827","2018/07/02 17:30:58.827","-3.871201010907891","true"
"11","Activity B","2018/07/02 17:32:58.827","2018/07/02 17:32:58.827","-3.871201010907891","true"
"12","Activity A","2018/07/02 17:23:14.437","2018/07/02 17:23:14.437","-2.0794415416798357","true"
"12","Activity H","2018/07/02 17:25:14.437","2018/07/02 17:25:14.437","-2.0794415416798357","true"
"12","Activity C","2018/07/02 17:26:14.437","2018/07/02 17:26:14.437","-2.0794415416798357","true"
"12","Activity E","2018/07/02 17:27:14.437","2018/07/02 17:27:14.437","-2.0794415416798357","true"
"12","Activity F","2018/07/02 17:28:14.437","2018/07/02 17:28:14.437","-2.0794415416798357","true"
"12","Activity E","2018/07/02 17:29:14.437","2018/07/02 17:29:14.437","-2.0794415416798357","true"
"12","Activity D","2018/07/02 17:30:14.437","2018/07/02 17:30:14.437","-2.0794415416798357","true"
"12","Activity G","2018/07/02 17:31:14.437","2018/07/02 17:31:14.437","-2.0794415416798357","true"
"12","Activity B","2018/07/02 17:33:14.437","2018/07/02 17:33:14.437","-2.0794415416798357","true"
"13","Activity A","2018/07/02 17:23:40.553","2018/07/02 17:23:40.553","-1.3862943611198906","true"
"13","Activity H","2018/07/02 17:25:40.553","2018/07/02 17:25:40.553","-1.3862943611198906","true"
"13","Activity C","2018/07/02 17:26:40.553","2018/07/02 17:26:40.553","-1.3862943611198906","true"
"13","Activity E","2018/07/02 17:27:40.553","2018/07/02 17:27:40.553","-1.3862943611198906","true"
"13","Activity D","2018/07/02 17:28:40.553","2018/07/02 17:28:40.553","-1.3862943611198906","true"
"13","Activity G","2018/07/02 17:29:40.553","2018/07/02 17:29:40.553","-1.3862943611198906","true"
"13","Activity B","2018/07/02 17:31:40.553","2018/07/02 17:31:40.553","-1.3862943611198906","true"
"14","Activity A","2018/07/02 17:23:54.522","2018/07/02 17:23:54.522","-2.772588722239781","true"
"14","Activity C","2018/07/02 17:25:54.522","2018/07/02 17:25:54.522","-2.772588722239781","true"
"14","Activity H","2018/07/02 17:26:54.522","2018/07/02 17:26:54.522","-2.772588722239781","true"
"14","Activity E","2018/07/02 17:27:54.522","2018/07/02 17:27:54.522","-2.772588722239781","true"
"14","Activity F","2018/07/02 17:28:54.522","2018/07/02 17:28:54.522","-2.772588722239781","true"
"14","Activity E","2018/07/02 17:29:54.522","2018/07/02 17:29:54.522","-2.772588722239781","true"
"14","Activity D","2018/07/02 17:30:54.522","2018/07/02 17:30:54.522","-2.772588722239781","true"
"14","Activity G","2018/07/02 17:31:54.522","2018/07/02 17:31:54.522","-2.772588722239781","true"
"14","Activity B","2018/07/02 17:33:54.522","2018/07/02 17:33:54.522","-2.772588722239781","true"
"15","Activity A","2018/07/02 17:25:10.045","2018/07/02 17:25:10.045","-2.0794415416798357","true"
"15","Activity C","2018/07/02 17:27:10.045","2018/07/02 17:27:10.045","-2.0794415416798357","true"
"15","Activity H","2018/07/02 17:28:10.045","2018/07/02 17:28:10.045","-2.0794415416798357","true"
"15","Activity E","2018/07/02 17:29:10.045","2018/07/02 17:29:10.045","-2.0794415416798357","true"
"15","Activity D","2018/07/02 17:30:10.045","2018/07/02 17:30:10.045","-2.0794415416798357","true"
"15","Activity G","2018/07/02 17:31:10.045","2018/07/02 17:31:10.045","-2.0794415416798357","true"
"15","Activity B","2018/07/02 17:33:10.045","2018/07/02 17:33:10.045","-2.0794415416798357","true"
"16","Activity A","2018/07/02 17:26:57.912","2018/07/02 17:26:57.912","-1.3862943611198906","true"
"16","Activity H","2018/07/02 17:28:57.912","2018/07/02 17:28:57.912","-1.3862943611198906","true"
"16","Activity C","2018/07/02 17:29:57.912","2018/07/02 17:29:57.912","-1.3862943611198906","true"
"16","Activity E","2018/07/02 17:30:57.912","2018/07/02 17:30:57.912","-1.3862943611198906","true"
"16","Activity D","2018/07/02 17:31:57.912","2018/07/02 17:31:57.912","-1.3862943611198906","true"
"16","Activity G","2018/07/02 17:32:57.912","2018/07/02 17:32:57.912","-1.3862943611198906","true"
"16","Activity B","2018/07/02 17:34:57.912","2018/07/02 17:34:57.912","-1.3862943611198906","true"
"17","Activity A","2018/07/02 17:28:09.664","2018/07/02 17:28:09.664","-2.772588722239781","true"
"17","Activity C","2018/07/02 17:30:09.664","2018/07/02 17:30:09.664","-2.772588722239781","true"
"17","Activity H","2018/07/02 17:31:09.664","2018/07/02 17:31:09.664","-2.772588722239781","true"
"17","Activity E","2018/07/02 17:32:09.664","2018/07/02 17:32:09.664","-2.772588722239781","true"
"17","Activity F","2018/07/02 17:33:09.664","2018/07/02 17:33:09.664","-2.772588722239781","true"
"17","Activity E","2018/07/02 17:34:09.664","2018/07/02 17:34:09.664","-2.772588722239781","true"
"17","Activity D","2018/07/02 17:35:09.664","2018/07/02 17:35:09.664","-2.772588722239781","true"
"17","Activity G","2018/07/02 17:36:09.664","2018/07/02 17:36:09.664","-2.772588722239781","true"
"17","Activity B","2018/07/02 17:38:09.664","2018/07/02 17:38:09.664","-2.772588722239781","true"
"18","Activity A","2018/07/02 17:28:11.275","2018/07/02 17:28:11.275","-3.4657359027997265","true"
"18","Activity H","2018/07/02 17:30:11.275","2018/07/02 17:30:11.275","-3.4657359027997265","true"
"18","Activity C","2018/07/02 17:31:11.275","2018/07/02 17:31:11.275","-3.4657359027997265","true"
"18","Activity E","2018/07/02 17:32:11.275","2018/07/02 17:32:11.275","-3.4657359027997265","true"
"18","Activity F","2018/07/02 17:33:11.275","2018/07/02 17:33:11.275","-3.4657359027997265","true"
"18","Activity E","2018/07/02 17:34:11.275","2018/07/02 17:34:11.275","-3.4657359027997265","true"
"18","Activity F","2018/07/02 17:35:11.275","2018/07/02 17:35:11.275","-3.4657359027997265","true"
"18","Activity E","2018/07/02 17:36:11.275","2018/07/02 17:36:11.275","-3.4657359027997265","true"
"18","Activity F","2018/07/02 17:37:11.275","2018/07/02 17:37:11.275","-3.4657359027997265","true"
"18","Activity E","2018/07/02 17:38:11.275","2018/07/02 17:38:11.275","-3.4657359027997265","true"
"18","Activity D","2018/07/02 17:39:11.275","2018/07/02 17:39:11.275","-3.4657359027997265","true"
"18","Activity G","2018/07/02 17:40:11.275","2018/07/02 17:40:11.275","-3.4657359027997265","true"
"18","Activity B","2018/07/02 17:42:11.275","2018/07/02 17:42:11.275","-3.4657359027997265","true"
"19","Activity A","2018/07/02 17:28:25.712","2018/07/02 17:28:25.712","-3.4657359027997265","true"
"19","Activity H","2018/07/02 17:30:25.712","2018/07/02 17:30:25.712","-3.4657359027997265","true"
"19","Activity C","2018/07/02 17:31:25.712","2018/07/02 17:31:25.712","-3.4657359027997265","true"
"19","Activity E","2018/07/02 17:32:25.712","2018/07/02 17:32:25.712","-3.4657359027997265","true"
"19","Activity F","2018/07/02 17:33:25.712","2018/07/02 17:33:25.712","-3.4657359027997265","true"
"19","Activity E","2018/07/02 17:34:25.712","2018/07/02 17:34:25.712","-3.4657359027997265","true"
"19","Activity F","2018/07/02 17:35:25.712","2018/07/02 17:35:25.712","-3.4657359027997265","true"
"19","Activity E","2018/07/02 17:36:25.712","2018/07/02 17:36:25.712","-3.4657359027997265","true"
"19","Activity F","2018/07/02 17:37:25.712","2018/07/02 17:37:25.712","-3.4657359027997265","true"
"19","Activity E","2018/07/02 17:38:25.712","2018/07/02 17:38:25.712","-3.4657359027997265","true"
"19","Activity D","2018/07/02 17:39:25.712","2018/07/02 17:39:25.712","-3.4657359027997265","true"
"19","Activity G","2018/07/02 17:40:25.712","2018/07/02 17:40:25.712","-3.4657359027997265","true"
"19","Activity B","2018/07/02 17:42:25.712","2018/07/02 17:42:25.712","-3.4657359027997265","true"
"20","Activity A","2018/07/02 17:30:49.786","2018/07/02 17:30:49.786","-4.564348191467836","true"
"20","Activity C","2018/07/02 17:32:49.786","2018/07/02 17:32:49.786","-4.564348191467836","true"
"20","Activity E","2018/07/02 17:33:49.786","2018/07/02 17:33:49.786","-4.564348191467836","true"
"20","Activity H","2018/07/02 17:34:49.786","2018/07/02 17:34:49.786","-4.564348191467836","true"
"20","Activity F","2018/07/02 17:35:49.786","2018/07/02 17:35:49.786","-4.564348191467836","true"
"20","Activity E","2018/07/02 17:36:49.786","2018/07/02 17:36:49.786","-4.564348191467836","true"
"20","Activity F","2018/07/02 17:37:49.786","2018/07/02 17:37:49.786","-4.564348191467836","true"
"20","Activity E","2018/07/02 17:38:49.786","2018/07/02 17:38:49.786","-4.564348191467836","true"
"20","Activity D","2018/07/02 17:39:49.786","2018/07/02 17:39:49.786","-4.564348191467836","true"
"20","Activity G","2018/07/02 17:40:49.786","2018/07/02 17:40:49.786","-4.564348191467836","true"
"20","Activity B","2018/07/02 17:42:49.786","2018/07/02 17:42:49.786","-4.564348191467836","true"
"21","Activity A","2018/07/02 17:31:10.386","2018/07/02 17:31:10.386","-1.3862943611198906","true"
"21","Activity H","2018/07/02 17:33:10.386","2018/07/02 17:33:10.386","-1.3862943611198906","true"
"21","Activity C","2018/07/02 17:34:10.386","2018/07/02 17:34:10.386","-1.3862943611198906","true"
"21","Activity E","2018/07/02 17:35:10.386","2018/07/02 17:35:10.386","-1.3862943611198906","true"
"21","Activity D","2018/07/02 17:36:10.386","2018/07/02 17:36:10.386","-1.3862943611198906","true"
"21","Activity G","2018/07/02 17:37:10.386","2018/07/02 17:37:10.386","-1.3862943611198906","true"
"21","Activity B","2018/07/02 17:39:10.386","2018/07/02 17:39:10.386","-1.3862943611198906","true"
"22","Activity A","2018/07/02 17:31:15.004","2018/07/02 17:31:15.004","-1.3862943611198906","true"
"22","Activity H","2018/07/02 17:33:15.004","2018/07/02 17:33:15.004","-1.3862943611198906","true"
"22","Activity C","2018/07/02 17:34:15.004","2018/07/02 17:34:15.004","-1.3862943611198906","true"
"22","Activity E","2018/07/02 17:35:15.004","2018/07/02 17:35:15.004","-1.3862943611198906","true"
"22","Activity D","2018/07/02 17:36:15.004","2018/07/02 17:36:15.004","-1.3862943611198906","true"
"22","Activity G","2018/07/02 17:37:15.004","2018/07/02 17:37:15.004","-1.3862943611198906","true"
"22","Activity B","2018/07/02 17:39:15.004","2018/07/02 17:39:15.004","-1.3862943611198906","true"
"23","Activity A","2018/07/02 17:34:08.017","2018/07/02 17:34:08.017","-5.545177444479562","true"
"23","Activity H","2018/07/02 17:36:08.017","2018/07/02 17:36:08.017","-5.545177444479562","true"
"23","Activity C","2018/07/02 17:37:08.017","2018/07/02 17:37:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:38:08.017","2018/07/02 17:38:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:39:08.017","2018/07/02 17:39:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:40:08.017","2018/07/02 17:40:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:41:08.017","2018/07/02 17:41:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:42:08.017","2018/07/02 17:42:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:43:08.017","2018/07/02 17:43:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:44:08.017","2018/07/02 17:44:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:45:08.017","2018/07/02 17:45:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:46:08.017","2018/07/02 17:46:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:47:08.017","2018/07/02 17:47:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:48:08.017","2018/07/02 17:48:08.017","-5.545177444479562","true"
"23","Activity F","2018/07/02 17:49:08.017","2018/07/02 17:49:08.017","-5.545177444479562","true"
"23","Activity E","2018/07/02 17:50:08.017","2018/07/02 17:50:08.017","-5.545177444479562","true"
"23","Activity D","2018/07/02 17:51:08.017","2018/07/02 17:51:08.017","-5.545177444479562","true"
"23","Activity G","2018/07/02 17:52:08.017","2018/07/02 17:52:08.017","-5.545177444479562","true"
"23","Activity B","2018/07/02 17:54:08.017","2018/07/02 17:54:08.017","-5.545177444479562","true"
"24","Activity A","2018/07/02 17:34:14.809","2018/07/02 17:34:14.809","-1.3862943611198906","true"
"24","Activity H","2018/07/02 17:36:14.809","2018/07/02 17:36:14.809","-1.3862943611198906","true"
"24","Activity C","2018/07/02 17:37:14.809","2018/07/02 17:37:14.809","-1.3862943611198906","true"
"24","Activity E","2018/07/02 17:38:14.809","2018/07/02 17:38:14.809","-1.3862943611198906","true"
"24","Activity D","2018/07/02 17:39:14.809","2018/07/02 17:39:14.809","-1.3862943611198906","true"
"24","Activity G","2018/07/02 17:40:14.809","2018/07/02 17:40:14.809","-1.3862943611198906","true"
"24","Activity B","2018/07/02 17:42:14.809","2018/07/02 17:42:14.809","-1.3862943611198906","true"
"25","Activity A","2018/07/02 17:36:37.984","2018/07/02 17:36:37.984","-1.3862943611198906","true"
"25","Activity H","2018/07/02 17:38:37.984","2018/07/02 17:38:37.984","-1.3862943611198906","true"
"25","Activity C","2018/07/02 17:39:37.984","2018/07/02 17:39:37.984","-1.3862943611198906","true"
"25","Activity E","2018/07/02 17:40:37.984","2018/07/02 17:40:37.984","-1.3862943611198906","true"
"25","Activity D","2018/07/02 17:41:37.984","2018/07/02 17:41:37.984","-1.3862943611198906","true"
"25","Activity G","2018/07/02 17:42:37.984","2018/07/02 17:42:37.984","-1.3862943611198906","true"
"25","Activity B","2018/07/02 17:44:37.984","2018/07/02 17:44:37.984","-1.3862943611198906","true"
"26","Activity A","2018/07/02 17:38:55.575","2018/07/02 17:38:55.575","-3.1780538303479458","true"
"26","Activity C","2018/07/02 17:40:55.575","2018/07/02 17:40:55.575","-3.1780538303479458","true"
"26","Activity E","2018/07/02 17:41:55.575","2018/07/02 17:41:55.575","-3.1780538303479458","true"
"26","Activity D","2018/07/02 17:42:55.575","2018/07/02 17:42:55.575","-3.1780538303479458","true"
"26","Activity G","2018/07/02 17:43:55.575","2018/07/02 17:43:55.575","-3.1780538303479458","true"
"26","Activity H","2018/07/02 17:44:55.575","2018/07/02 17:44:55.575","-3.1780538303479458","true"
"26","Activity B","2018/07/02 17:46:55.575","2018/07/02 17:46:55.575","-3.1780538303479458","true"
"27","Activity A","2018/07/02 17:39:24.500","2018/07/02 17:39:24.500","-2.0794415416798357","true"
"27","Activity C","2018/07/02 17:41:24.500","2018/07/02 17:41:24.500","-2.0794415416798357","true"
"27","Activity H","2018/07/02 17:42:24.500","2018/07/02 17:42:24.500","-2.0794415416798357","true"
"27","Activity E","2018/07/02 17:43:24.500","2018/07/02 17:43:24.500","-2.0794415416798357","true"
"27","Activity D","2018/07/02 17:44:24.500","2018/07/02 17:44:24.500","-2.0794415416798357","true"
"27","Activity G","2018/07/02 17:45:24.500","2018/07/02 17:45:24.500","-2.0794415416798357","true"
"27","Activity B","2018/07/02 17:47:24.500","2018/07/02 17:47:24.500","-2.0794415416798357","true"
"28","Activity A","2018/07/02 17:39:45.330","2018/07/02 17:39:45.330","-3.1780538303479458","true"
"28","Activity C","2018/07/02 17:41:45.330","2018/07/02 17:41:45.330","-3.1780538303479458","true"
"28","Activity E","2018/07/02 17:42:45.330","2018/07/02 17:42:45.330","-3.1780538303479458","true"
"28","Activity D","2018/07/02 17:43:45.330","2018/07/02 17:43:45.330","-3.1780538303479458","true"
"28","Activity H","2018/07/02 17:44:45.330","2018/07/02 17:44:45.330","-3.1780538303479458","true"
"28","Activity G","2018/07/02 17:45:45.330","2018/07/02 17:45:45.330","-3.1780538303479458","true"
"28","Activity B","2018/07/02 17:47:45.330","2018/07/02 17:47:45.330","-3.1780538303479458","true"
"29","Activity A","2018/07/02 17:41:00.258","2018/07/02 17:41:00.258","-2.772588722239781","true"
"29","Activity C","2018/07/02 17:43:00.258","2018/07/02 17:43:00.258","-2.772588722239781","true"
"29","Activity H","2018/07/02 17:44:00.258","2018/07/02 17:44:00.258","-2.772588722239781","true"
"29","Activity E","2018/07/02 17:45:00.258","2018/07/02 17:45:00.258","-2.772588722239781","true"
"29","Activity F","2018/07/02 17:46:00.258","2018/07/02 17:46:00.258","-2.772588722239781","true"
"29","Activity E","2018/07/02 17:47:00.258","2018/07/02 17:47:00.258","-2.772588722239781","true"
"29","Activity D","2018/07/02 17:48:00.258","2018/07/02 17:48:00.258","-2.772588722239781","true"
