caseId,activity,timestamp,
27,Activity A,7/2/2018 17:51:07,
27,Activity C,7/2/2018 17:53:07,
27,Activity H,7/2/2018 17:54:07,
27,Activity E,7/2/2018 17:55:07,
27,Activity D,7/2/2018 17:56:07,
27,Activity G,7/2/2018 17:57:07,
27,Activity B,7/2/2018 17:59:07,
28,Activity A,7/2/2018 17:52:30,
28,Activity C,7/2/2018 17:54:30,
28,Activity E,7/2/2018 17:55:30,
28,Activity D,7/2/2018 17:56:30,
28,Activity H,7/2/2018 17:57:30,
28,Activity G,7/2/2018 17:58:30,
28,Activity B,7/2/2018 18:00:30,
29,Activity A,7/2/2018 17:52:44,
29,Activity C,7/2/2018 17:54:44,
29,Activity H,7/2/2018 17:55:44,
29,Activity E,7/2/2018 17:56:44,
29,Activity F,7/2/2018 17:57:44,
29,Activity E,7/2/2018 17:58:44,
29,Activity D,7/2/2018 17:59:44,
29,Activity G,7/2/2018 18:00:44,
29,Activity B,7/2/2018 18:02:44,
30,Activity A,7/2/2018 17:53:12,
30,Activity C,7/2/2018 17:55:12,
30,Activity E,7/2/2018 17:56:12,
30,Activity D,7/2/2018 17:57:12,
30,Activity G,7/2/2018 17:58:12,
30,Activity H,7/2/2018 17:59:12,
30,Activity B,7/2/2018 18:01:12,
31,Activity A,7/2/2018 17:53:42,
31,Activity H,7/2/2018 17:55:42,
31,Activity C,7/2/2018 17:56:42,
31,Activity E,7/2/2018 17:57:42,
31,Activity D,7/2/2018 17:58:42,
31,Activity G,7/2/2018 17:59:42,
31,Activity B,7/2/2018 18:01:42,
32,Activity A,7/2/2018 17:54:19,
32,Activity H,7/2/2018 17:56:19,
32,Activity C,7/2/2018 17:57:19,
32,Activity E,7/2/2018 17:58:19,
32,Activity D,7/2/2018 17:59:19,
32,Activity G,7/2/2018 18:00:19,
32,Activity B,7/2/2018 18:02:19,
33,Activity A,7/2/2018 17:54:23,
33,Activity H,7/2/2018 17:56:23,
33,Activity C,7/2/2018 17:57:23,
33,Activity E,7/2/2018 17:58:23,
33,Activity D,7/2/2018 17:59:23,
33,Activity G,7/2/2018 18:00:23,
33,Activity B,7/2/2018 18:02:23,
34,Activity A,7/2/2018 17:54:59,
34,Activity C,7/2/2018 17:56:59,
34,Activity E,7/2/2018 17:57:59,
34,Activity H,7/2/2018 17:58:59,
34,Activity F,7/2/2018 17:59:59,
34,Activity E,7/2/2018 18:00:59,
34,Activity F,7/2/2018 18:01:59,
34,Activity E,7/2/2018 18:02:59,
34,Activity F,7/2/2018 18:03:59,
34,Activity E,7/2/2018 18:04:59,
34,Activity D,7/2/2018 18:05:59,
34,Activity G,7/2/2018 18:06:59,
34,Activity B,7/2/2018 18:08:59,
35,Activity A,7/2/2018 17:55:41,
35,Activity C,7/2/2018 17:57:41,
35,Activity H,7/2/2018 17:58:41,
35,Activity E,7/2/2018 17:59:41,
35,Activity D,7/2/2018 18:00:41,
35,Activity G,7/2/2018 18:01:41,
35,Activity B,7/2/2018 18:03:41,
36,Activity A,7/2/2018 17:56:09,
36,Activity H,7/2/2018 17:58:09,
36,Activity C,7/2/2018 17:59:09,
36,Activity E,7/2/2018 18:00:09,
36,Activity D,7/2/2018 18:01:09,
36,Activity G,7/2/2018 18:02:09,
36,Activity B,7/2/2018 18:04:09,
37,Activity A,7/2/2018 17:58:00,
37,Activity C,7/2/2018 18:00:00,
37,Activity H,7/2/2018 18:01:00,
37,Activity E,7/2/2018 18:02:00,
37,Activity D,7/2/2018 18:03:00,
37,Activity G,7/2/2018 18:04:00,
37,Activity B,7/2/2018 18:06:00,
38,Activity A,7/2/2018 17:59:01,
38,Activity C,7/2/2018 18:01:01,
38,Activity E,7/2/2018 18:02:01,
38,Activity H,7/2/2018 18:03:01,
38,Activity F,7/2/2018 18:04:01,
38,Activity E,7/2/2018 18:05:01,
38,Activity F,7/2/2018 18:06:01,
38,Activity E,7/2/2018 18:07:01,
38,Activity D,7/2/2018 18:08:01,
38,Activity G,7/2/2018 18:09:01,
38,Activity B,7/2/2018 18:11:01,
39,Activity A,7/2/2018 17:59:06,
39,Activity H,7/2/2018 18:01:06,
39,Activity C,7/2/2018 18:02:06,
39,Activity E,7/2/2018 18:03:06,
39,Activity F,7/2/2018 18:04:06,
39,Activity E,7/2/2018 18:05:06,
39,Activity D,7/2/2018 18:06:06,
39,Activity G,7/2/2018 18:07:06,
39,Activity B,7/2/2018 18:09:06,
40,Activity A,7/2/2018 18:00:17,
40,Activity C,7/2/2018 18:02:17,
40,Activity E,7/2/2018 18:03:17,
40,Activity F,7/2/2018 18:04:17,
40,Activity H,7/2/2018 18:05:17,
40,Activity E,7/2/2018 18:06:17,
40,Activity F,7/2/2018 18:07:17,
40,Activity E,7/2/2018 18:08:17,
40,Activity D,7/2/2018 18:09:17,
40,Activity G,7/2/2018 18:10:17,
40,Activity B,7/2/2018 18:12:17,
41,Activity A,7/2/2018 18:00:55,
41,Activity H,7/2/2018 18:02:55,
41,Activity C,7/2/2018 18:03:55,
41,Activity E,7/2/2018 18:04:55,
41,Activity D,7/2/2018 18:05:55,
41,Activity G,7/2/2018 18:06:55,
41,Activity B,7/2/2018 18:08:55,
42,Activity A,7/2/2018 18:02:41,
42,Activity H,7/2/2018 18:04:41,
42,Activity C,7/2/2018 18:05:41,
42,Activity E,7/2/2018 18:06:41,
42,Activity F,7/2/2018 18:07:41,
42,Activity E,7/2/2018 18:08:41,
42,Activity F,7/2/2018 18:09:41,
42,Activity E,7/2/2018 18:10:41,
42,Activity F,7/2/2018 18:11:41,
42,Activity E,7/2/2018 18:12:41,
42,Activity D,7/2/2018 18:13:41,
42,Activity G,7/2/2018 18:14:41,
42,Activity B,7/2/2018 18:16:41,
43,Activity A,7/2/2018 18:03:25,
43,Activity C,7/2/2018 18:05:25,
43,Activity E,7/2/2018 18:06:25,
43,Activity F,7/2/2018 18:07:25,
43,Activity E,7/2/2018 18:08:25,
43,Activity H,7/2/2018 18:09:25,
43,Activity F,7/2/2018 18:10:25,
43,Activity E,7/2/2018 18:11:25,
43,Activity D,7/2/2018 18:12:25,
43,Activity G,7/2/2018 18:13:25,
43,Activity B,7/2/2018 18:15:25,
44,Activity A,7/2/2018 18:03:39,
44,Activity H,7/2/2018 18:05:39,
44,Activity C,7/2/2018 18:06:39,
44,Activity E,7/2/2018 18:07:39,
44,Activity D,7/2/2018 18:08:39,
44,Activity G,7/2/2018 18:09:39,
44,Activity B,7/2/2018 18:11:39,
45,Activity A,7/2/2018 18:03:47,
45,Activity C,7/2/2018 18:05:47,
45,Activity E,7/2/2018 18:06:47,
45,Activity D,7/2/2018 18:07:47,
45,Activity G,7/2/2018 18:08:47,
45,Activity H,7/2/2018 18:09:47,
45,Activity B,7/2/2018 18:11:47,
46,Activity A,7/2/2018 18:03:57,
46,Activity H,7/2/2018 18:05:57,
46,Activity C,7/2/2018 18:06:57,
46,Activity E,7/2/2018 18:07:57,
46,Activity D,7/2/2018 18:08:57,
46,Activity G,7/2/2018 18:09:57,
46,Activity B,7/2/2018 18:11:57,
47,Activity A,7/2/2018 18:04:47,
47,Activity H,7/2/2018 18:06:47,
47,Activity C,7/2/2018 18:07:47,
47,Activity E,7/2/2018 18:08:47,
47,Activity D,7/2/2018 18:09:47,
47,Activity G,7/2/2018 18:10:47,
47,Activity B,7/2/2018 18:12:47,
48,Activity A,7/2/2018 18:04:54,
48,Activity C,7/2/2018 18:06:54,
48,Activity E,7/2/2018 18:07:54,
48,Activity D,7/2/2018 18:08:54,
48,Activity H,7/2/2018 18:09:54,
48,Activity G,7/2/2018 18:10:54,
48,Activity B,7/2/2018 18:12:54,
49,Activity A,7/2/2018 18:05:56,
49,Activity C,7/2/2018 18:07:56,
49,Activity H,7/2/2018 18:08:56,
49,Activity E,7/2/2018 18:09:56,
49,Activity D,7/2/2018 18:10:56,
49,Activity G,7/2/2018 18:11:56,
49,Activity B,7/2/2018 18:13:56,
50,Activity A,7/2/2018 18:09:06,
50,Activity H,7/2/2018 18:11:06,
50,Activity C,7/2/2018 18:12:06,
50,Activity E,7/2/2018 18:13:06,
50,Activity D,7/2/2018 18:14:06,
50,Activity G,7/2/2018 18:15:06,
50,Activity B,7/2/2018 18:17:06,
51,Activity A,7/2/2018 18:09:15,
51,Activity H,7/2/2018 18:11:15,
51,Activity C,7/2/2018 18:12:15,
51,Activity E,7/2/2018 18:13:15,
51,Activity D,7/2/2018 18:14:15,
51,Activity G,7/2/2018 18:15:15,
51,Activity B,7/2/2018 18:17:15,
52,Activity A,7/2/2018 18:10:57,
52,Activity C,7/2/2018 18:12:57,
52,Activity H,7/2/2018 18:13:57,
52,Activity E,7/2/2018 18:14:57,
52,Activity F,7/2/2018 18:15:57,
52,Activity E,7/2/2018 18:16:57,
52,Activity D,7/2/2018 18:17:57,
52,Activity G,7/2/2018 18:18:57,
52,Activity B,7/2/2018 18:20:57,
53,Activity A,7/2/2018 18:11:30,
53,Activity H,7/2/2018 18:13:30,
53,Activity C,7/2/2018 18:14:30,
53,Activity E,7/2/2018 18:15:30,
53,Activity D,7/2/2018 18:16:30,
53,Activity G,7/2/2018 18:17:30,
53,Activity B,7/2/2018 18:19:30,
54,Activity A,7/2/2018 18:12:27,
54,Activity C,7/2/2018 18:14:27,
54,Activity H,7/2/2018 18:15:27,
54,Activity E,7/2/2018 18:16:27,
54,Activity F,7/2/2018 18:17:27,
54,Activity E,7/2/2018 18:18:27,
54,Activity D,7/2/2018 18:19:27,
54,Activity G,7/2/2018 18:20:27,
54,Activity B,7/2/2018 18:22:27,
55,Activity A,7/2/2018 18:13:39,
55,Activity C,7/2/2018 18:15:39,
55,Activity H,7/2/2018 18:16:39,
55,Activity E,7/2/2018 18:17:39,
55,Activity F,7/2/2018 18:18:39,
55,Activity E,7/2/2018 18:19:39,
55,Activity F,7/2/2018 18:20:39,
55,Activity E,7/2/2018 18:21:39,
55,Activity F,7/2/2018 18:22:39,
55,Activity E,7/2/2018 18:23:39,
55,Activity F,7/2/2018 18:24:39,
55,Activity E,7/2/2018 18:25:39,
55,Activity D,7/2/2018 18:26:39,
55,Activity G,7/2/2018 18:27:39,
55,Activity B,7/2/2018 18:29:39,
56,Activity A,7/2/2018 18:14:27,
56,Activity H,7/2/2018 18:16:27,
56,Activity C,7/2/2018 18:17:27,
56,Activity E,7/2/2018 18:18:27,
56,Activity F,7/2/2018 18:19:27,
56,Activity E,7/2/2018 18:20:27,
56,Activity D,7/2/2018 18:21:27,
56,Activity G,7/2/2018 18:22:27,
56,Activity B,7/2/2018 18:24:27,
57,Activity A,7/2/2018 18:18:06,
57,Activity H,7/2/2018 18:20:06,
57,Activity C,7/2/2018 18:21:06,
57,Activity E,7/2/2018 18:22:06,
57,Activity F,7/2/2018 18:23:06,
57,Activity E,7/2/2018 18:24:06,
57,Activity F,7/2/2018 18:25:06,
57,Activity E,7/2/2018 18:26:06,
57,Activity D,7/2/2018 18:27:06,
57,Activity G,7/2/2018 18:28:06,
57,Activity B,7/2/2018 18:30:06,
58,Activity A,7/2/2018 18:20:29,
58,Activity C,7/2/2018 18:22:29,
58,Activity E,7/2/2018 18:23:29,
58,Activity F,7/2/2018 18:24:29,
58,Activity E,7/2/2018 18:25:29,
58,Activity H,7/2/2018 18:26:29,
58,Activity D,7/2/2018 18:27:29,
58,Activity G,7/2/2018 18:28:29,
58,Activity B,7/2/2018 18:30:29,
59,Activity A,7/2/2018 18:20:56,
59,Activity H,7/2/2018 18:22:56,
59,Activity C,7/2/2018 18:23:56,
59,Activity E,7/2/2018 18:24:56,
59,Activity D,7/2/2018 18:25:56,
59,Activity G,7/2/2018 18:26:56,
59,Activity B,7/2/2018 18:28:56,
60,Activity A,7/2/2018 18:22:26,
60,Activity C,7/2/2018 18:24:26,
60,Activity E,7/2/2018 18:25:26,
60,Activity F,7/2/2018 18:26:26,
60,Activity E,7/2/2018 18:27:26,
60,Activity F,7/2/2018 18:28:26,
60,Activity H,7/2/2018 18:29:26,
60,Activity E,7/2/2018 18:30:26,
60,Activity D,7/2/2018 18:31:26,
60,Activity G,7/2/2018 18:32:26,
60,Activity B,7/2/2018 18:34:26,
61,Activity A,7/2/2018 18:23:46,
61,Activity C,7/2/2018 18:25:46,
61,Activity E,7/2/2018 18:26:46,
61,Activity F,7/2/2018 18:27:46,
61,Activity E,7/2/2018 18:28:46,
61,Activity H,7/2/2018 18:29:46,
61,Activity D,7/2/2018 18:30:46,
61,Activity G,7/2/2018 18:31:46,
61,Activity B,7/2/2018 18:33:46,
62,Activity A,7/2/2018 18:24:55,
62,Activity C,7/2/2018 18:26:55,
62,Activity H,7/2/2018 18:27:55,
62,Activity E,7/2/2018 18:28:55,
62,Activity D,7/2/2018 18:29:55,
62,Activity G,7/2/2018 18:30:55,
62,Activity B,7/2/2018 18:32:55,
63,Activity A,7/2/2018 18:25:23,
63,Activity C,7/2/2018 18:27:23,
63,Activity E,7/2/2018 18:28:23,
63,Activity D,7/2/2018 18:29:23,
63,Activity H,7/2/2018 18:30:23,
63,Activity G,7/2/2018 18:31:23,
63,Activity B,7/2/2018 18:33:23,
64,Activity A,7/2/2018 18:25:44,
64,Activity H,7/2/2018 18:27:44,
64,Activity C,7/2/2018 18:28:44,
64,Activity E,7/2/2018 18:29:44,
64,Activity F,7/2/2018 18:30:44,
64,Activity E,7/2/2018 18:31:44,
64,Activity F,7/2/2018 18:32:44,
64,Activity E,7/2/2018 18:33:44,
64,Activity F,7/2/2018 18:34:44,
64,Activity E,7/2/2018 18:35:44,
64,Activity F,7/2/2018 18:36:44,
64,Activity E,7/2/2018 18:37:44,
64,Activity F,7/2/2018 18:38:44,
64,Activity E,7/2/2018 18:39:44,
64,Activity F,7/2/2018 18:40:44,
64,Activity E,7/2/2018 18:41:44,
64,Activity F,7/2/2018 18:42:44,
64,Activity E,7/2/2018 18:43:44,
64,Activity F,7/2/2018 18:44:44,
64,Activity E,7/2/2018 18:45:44,
64,Activity D,7/2/2018 18:46:44,
64,Activity G,7/2/2018 18:47:44,
64,Activity B,7/2/2018 18:49:44,
65,Activity A,7/2/2018 18:26:29,
65,Activity H,7/2/2018 18:28:29,
65,Activity C,7/2/2018 18:29:29,
65,Activity E,7/2/2018 18:30:29,
65,Activity D,7/2/2018 18:31:29,
65,Activity G,7/2/2018 18:32:29,
65,Activity B,7/2/2018 18:34:29,
66,Activity A,7/2/2018 18:26:46,
66,Activity C,7/2/2018 18:28:46,
66,Activity E,7/2/2018 18:29:46,
66,Activity H,7/2/2018 18:30:46,
66,Activity F,7/2/2018 18:31:46,
66,Activity E,7/2/2018 18:32:46,
66,Activity D,7/2/2018 18:33:46,
66,Activity G,7/2/2018 18:34:46,
66,Activity B,7/2/2018 18:36:46,
67,Activity A,7/2/2018 18:27:47,
67,Activity C,7/2/2018 18:29:47,
67,Activity H,7/2/2018 18:30:47,
67,Activity E,7/2/2018 18:31:47,
67,Activity D,7/2/2018 18:32:47,
67,Activity G,7/2/2018 18:33:47,
67,Activity B,7/2/2018 18:35:47,
68,Activity A,7/2/2018 18:28:09,
68,Activity H,7/2/2018 18:30:09,
68,Activity C,7/2/2018 18:31:09,
68,Activity E,7/2/2018 18:32:09,
68,Activity F,7/2/2018 18:33:09,
68,Activity E,7/2/2018 18:34:09,
68,Activity F,7/2/2018 18:35:09,
68,Activity E,7/2/2018 18:36:09,
68,Activity F,7/2/2018 18:37:09,
68,Activity E,7/2/2018 18:38:09,
68,Activity D,7/2/2018 18:39:09,
68,Activity G,7/2/2018 18:40:09,
68,Activity B,7/2/2018 18:42:09,
69,Activity A,7/2/2018 18:28:34,
69,Activity H,7/2/2018 18:30:34,
69,Activity C,7/2/2018 18:31:34,
69,Activity E,7/2/2018 18:32:34,
69,Activity D,7/2/2018 18:33:34,
69,Activity G,7/2/2018 18:34:34,
69,Activity B,7/2/2018 18:36:34,
70,Activity A,7/2/2018 18:28:45,
70,Activity H,7/2/2018 18:30:45,
70,Activity C,7/2/2018 18:31:45,
70,Activity E,7/2/2018 18:32:45,
70,Activity D,7/2/2018 18:33:45,
70,Activity G,7/2/2018 18:34:45,
70,Activity B,7/2/2018 18:36:45,
71,Activity A,7/2/2018 18:28:46,
71,Activity C,7/2/2018 18:30:46,
71,Activity E,7/2/2018 18:31:46,
71,Activity D,7/2/2018 18:32:46,
71,Activity G,7/2/2018 18:33:46,
71,Activity H,7/2/2018 18:34:46,
71,Activity B,7/2/2018 18:36:46,
72,Activity A,7/2/2018 18:28:51,
72,Activity C,7/2/2018 18:30:51,
72,Activity H,7/2/2018 18:31:51,
72,Activity E,7/2/2018 18:32:51,
72,Activity D,7/2/2018 18:33:51,
72,Activity G,7/2/2018 18:34:51,
72,Activity B,7/2/2018 18:36:51,
73,Activity A,7/2/2018 18:31:06,
73,Activity H,7/2/2018 18:33:06,
73,Activity C,7/2/2018 18:34:06,
73,Activity E,7/2/2018 18:35:06,
73,Activity D,7/2/2018 18:36:06,
73,Activity G,7/2/2018 18:37:06,
73,Activity B,7/2/2018 18:39:06,
74,Activity A,7/2/2018 18:32:02,
74,Activity C,7/2/2018 18:34:02,
74,Activity E,7/2/2018 18:35:02,
74,Activity H,7/2/2018 18:36:02,
74,Activity D,7/2/2018 18:37:02,
