"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"17","E","2019/03/07 06:55:39.971","2019/03/07 06:55:39.971","-1.791759469228055","true"
"17","F","2019/03/07 06:56:39.971","2019/03/07 06:56:39.971","-1.791759469228055","true"
"18","A","2019/03/07 06:52:44.583","2019/03/07 06:52:44.583","-1.791759469228055","true"
"18","B","2019/03/07 06:53:44.583","2019/03/07 06:53:44.583","-1.791759469228055","true"
"18","C","2019/03/07 06:54:44.583","2019/03/07 06:54:44.583","-1.791759469228055","true"
"18","E","2019/03/07 06:55:44.583","2019/03/07 06:55:44.583","-1.791759469228055","true"
"18","F","2019/03/07 06:56:44.583","2019/03/07 06:56:44.583","-1.791759469228055","true"
"19","A","2019/03/07 06:57:24.317","2019/03/07 06:57:24.317","-1.0986122886681098","true"
"19","B","2019/03/07 06:58:24.317","2019/03/07 06:58:24.317","-1.0986122886681098","true"
"19","E","2019/03/07 06:59:24.317","2019/03/07 06:59:24.317","-1.0986122886681098","true"
"19","C","2019/03/07 07:00:24.317","2019/03/07 07:00:24.317","-1.0986122886681098","true"
"19","F","2019/03/07 07:01:24.317","2019/03/07 07:01:24.317","-1.0986122886681098","true"
"20","A","2019/03/07 06:57:58.416","2019/03/07 06:57:58.416","-1.0986122886681098","true"
"20","B","2019/03/07 06:58:58.416","2019/03/07 06:58:58.416","-1.0986122886681098","true"
"20","D","2019/03/07 06:59:58.416","2019/03/07 06:59:58.416","-1.0986122886681098","true"
"20","C","2019/03/07 07:00:58.416","2019/03/07 07:00:58.416","-1.0986122886681098","true"
"20","F","2019/03/07 07:01:58.416","2019/03/07 07:01:58.416","-1.0986122886681098","true"
"21","A","2019/03/07 06:59:03.455","2019/03/07 06:59:03.455","-1.0986122886681098","true"
"21","B","2019/03/07 07:00:03.455","2019/03/07 07:00:03.455","-1.0986122886681098","true"
"21","D","2019/03/07 07:01:03.455","2019/03/07 07:01:03.455","-1.0986122886681098","true"
"21","C","2019/03/07 07:02:03.455","2019/03/07 07:02:03.455","-1.0986122886681098","true"
"21","F","2019/03/07 07:03:03.455","2019/03/07 07:03:03.455","-1.0986122886681098","true"
"22","A","2019/03/07 06:59:16.591","2019/03/07 06:59:16.591","-1.791759469228055","true"
"22","B","2019/03/07 07:00:16.591","2019/03/07 07:00:16.591","-1.791759469228055","true"
"22","C","2019/03/07 07:01:16.591","2019/03/07 07:01:16.591","-1.791759469228055","true"
"22","D","2019/03/07 07:02:16.591","2019/03/07 07:02:16.591","-1.791759469228055","true"
"22","F","2019/03/07 07:03:16.591","2019/03/07 07:03:16.591","-1.791759469228055","true"
"23","A","2019/03/07 07:01:08.675","2019/03/07 07:01:08.675","-1.791759469228055","true"
"23","B","2019/03/07 07:02:08.675","2019/03/07 07:02:08.675","-1.791759469228055","true"
"23","C","2019/03/07 07:03:08.675","2019/03/07 07:03:08.675","-1.791759469228055","true"
"23","D","2019/03/07 07:04:08.675","2019/03/07 07:04:08.675","-1.791759469228055","true"
"23","F","2019/03/07 07:05:08.675","2019/03/07 07:05:08.675","-1.791759469228055","true"
"24","A","2019/03/07 07:01:57.759","2019/03/07 07:01:57.759","-1.791759469228055","true"
"24","B","2019/03/07 07:02:57.759","2019/03/07 07:02:57.759","-1.791759469228055","true"
"24","C","2019/03/07 07:03:57.759","2019/03/07 07:03:57.759","-1.791759469228055","true"
"24","E","2019/03/07 07:04:57.759","2019/03/07 07:04:57.759","-1.791759469228055","true"
"24","F","2019/03/07 07:05:57.759","2019/03/07 07:05:57.759","-1.791759469228055","true"
"25","A","2019/03/07 07:02:03.290","2019/03/07 07:02:03.290","-1.0986122886681098","true"
"25","B","2019/03/07 07:03:03.290","2019/03/07 07:03:03.290","-1.0986122886681098","true"
"25","E","2019/03/07 07:04:03.290","2019/03/07 07:04:03.290","-1.0986122886681098","true"
"25","C","2019/03/07 07:05:03.290","2019/03/07 07:05:03.290","-1.0986122886681098","true"
"25","F","2019/03/07 07:06:03.290","2019/03/07 07:06:03.290","-1.0986122886681098","true"
"26","A","2019/03/07 07:02:46.438","2019/03/07 07:02:46.438","-1.791759469228055","true"
"26","B","2019/03/07 07:03:46.438","2019/03/07 07:03:46.438","-1.791759469228055","true"
"26","C","2019/03/07 07:04:46.438","2019/03/07 07:04:46.438","-1.791759469228055","true"
"26","E","2019/03/07 07:05:46.438","2019/03/07 07:05:46.438","-1.791759469228055","true"
"26","F","2019/03/07 07:06:46.438","2019/03/07 07:06:46.438","-1.791759469228055","true"
"27","A","2019/03/07 07:02:48.236","2019/03/07 07:02:48.236","-1.0986122886681098","true"
"27","B","2019/03/07 07:03:48.236","2019/03/07 07:03:48.236","-1.0986122886681098","true"
"27","D","2019/03/07 07:04:48.236","2019/03/07 07:04:48.236","-1.0986122886681098","true"
"27","C","2019/03/07 07:05:48.236","2019/03/07 07:05:48.236","-1.0986122886681098","true"
"27","F","2019/03/07 07:06:48.236","2019/03/07 07:06:48.236","-1.0986122886681098","true"
"28","A","2019/03/07 07:03:35.771","2019/03/07 07:03:35.771","-1.0986122886681098","true"
"28","B","2019/03/07 07:04:35.771","2019/03/07 07:04:35.771","-1.0986122886681098","true"
"28","D","2019/03/07 07:05:35.771","2019/03/07 07:05:35.771","-1.0986122886681098","true"
"28","C","2019/03/07 07:06:35.771","2019/03/07 07:06:35.771","-1.0986122886681098","true"
"28","F","2019/03/07 07:07:35.771","2019/03/07 07:07:35.771","-1.0986122886681098","true"
"29","A","2019/03/07 07:03:54.014","2019/03/07 07:03:54.014","-1.0986122886681098","true"
"29","B","2019/03/07 07:04:54.014","2019/03/07 07:04:54.014","-1.0986122886681098","true"
"29","E","2019/03/07 07:05:54.014","2019/03/07 07:05:54.014","-1.0986122886681098","true"
"29","C","2019/03/07 07:06:54.014","2019/03/07 07:06:54.014","-1.0986122886681098","true"
"29","F","2019/03/07 07:07:54.014","2019/03/07 07:07:54.014","-1.0986122886681098","true"
"30","A","2019/03/07 07:04:11.028","2019/03/07 07:04:11.028","-1.791759469228055","true"
"30","B","2019/03/07 07:05:11.028","2019/03/07 07:05:11.028","-1.791759469228055","true"
"30","C","2019/03/07 07:06:11.028","2019/03/07 07:06:11.028","-1.791759469228055","true"
"30","E","2019/03/07 07:07:11.028","2019/03/07 07:07:11.028","-1.791759469228055","true"
"30","F","2019/03/07 07:08:11.028","2019/03/07 07:08:11.028","-1.791759469228055","true"
"31","A","2019/03/07 07:04:19.062","2019/03/07 07:04:19.062","-1.791759469228055","true"
"31","B","2019/03/07 07:05:19.062","2019/03/07 07:05:19.062","-1.791759469228055","true"
"31","C","2019/03/07 07:06:19.062","2019/03/07 07:06:19.062","-1.791759469228055","true"
"31","E","2019/03/07 07:07:19.062","2019/03/07 07:07:19.062","-1.791759469228055","true"
"31","F","2019/03/07 07:08:19.062","2019/03/07 07:08:19.062","-1.791759469228055","true"
"32","A","2019/03/07 07:04:32.308","2019/03/07 07:04:32.308","-1.0986122886681098","true"
"32","B","2019/03/07 07:05:32.308","2019/03/07 07:05:32.308","-1.0986122886681098","true"
"32","D","2019/03/07 07:06:32.308","2019/03/07 07:06:32.308","-1.0986122886681098","true"
"32","C","2019/03/07 07:07:32.308","2019/03/07 07:07:32.308","-1.0986122886681098","true"
"32","F","2019/03/07 07:08:32.308","2019/03/07 07:08:32.308","-1.0986122886681098","true"
"33","A","2019/03/07 07:05:24.102","2019/03/07 07:05:24.102","-1.0986122886681098","true"
"33","B","2019/03/07 07:06:24.102","2019/03/07 07:06:24.102","-1.0986122886681098","true"
"33","D","2019/03/07 07:07:24.102","2019/03/07 07:07:24.102","-1.0986122886681098","true"
"33","C","2019/03/07 07:08:24.102","2019/03/07 07:08:24.102","-1.0986122886681098","true"
"33","F","2019/03/07 07:09:24.102","2019/03/07 07:09:24.102","-1.0986122886681098","true"
"34","A","2019/03/07 07:07:04.946","2019/03/07 07:07:04.946","-1.0986122886681098","true"
"34","B","2019/03/07 07:08:04.946","2019/03/07 07:08:04.946","-1.0986122886681098","true"
"34","E","2019/03/07 07:09:04.946","2019/03/07 07:09:04.946","-1.0986122886681098","true"
"34","C","2019/03/07 07:10:04.946","2019/03/07 07:10:04.946","-1.0986122886681098","true"
"34","F","2019/03/07 07:11:04.946","2019/03/07 07:11:04.946","-1.0986122886681098","true"
"35","A","2019/03/07 07:07:26.668","2019/03/07 07:07:26.668","-1.0986122886681098","true"
"35","B","2019/03/07 07:08:26.668","2019/03/07 07:08:26.668","-1.0986122886681098","true"
"35","D","2019/03/07 07:09:26.668","2019/03/07 07:09:26.668","-1.0986122886681098","true"
"35","C","2019/03/07 07:10:26.668","2019/03/07 07:10:26.668","-1.0986122886681098","true"
"35","F","2019/03/07 07:11:26.668","2019/03/07 07:11:26.668","-1.0986122886681098","true"
"36","A","2019/03/07 07:07:58.080","2019/03/07 07:07:58.080","-1.791759469228055","true"
"36","B","2019/03/07 07:08:58.080","2019/03/07 07:08:58.080","-1.791759469228055","true"
"36","C","2019/03/07 07:09:58.080","2019/03/07 07:09:58.080","-1.791759469228055","true"
"36","E","2019/03/07 07:10:58.080","2019/03/07 07:10:58.080","-1.791759469228055","true"
"36","F","2019/03/07 07:11:58.080","2019/03/07 07:11:58.080","-1.791759469228055","true"
"37","A","2019/03/07 07:08:02.584","2019/03/07 07:08:02.584","-1.0986122886681098","true"
"37","B","2019/03/07 07:09:02.584","2019/03/07 07:09:02.584","-1.0986122886681098","true"
"37","D","2019/03/07 07:10:02.584","2019/03/07 07:10:02.584","-1.0986122886681098","true"
"37","C","2019/03/07 07:11:02.584","2019/03/07 07:11:02.584","-1.0986122886681098","true"
"37","F","2019/03/07 07:12:02.584","2019/03/07 07:12:02.584","-1.0986122886681098","true"
"38","A","2019/03/07 07:08:07.524","2019/03/07 07:08:07.524","-1.0986122886681098","true"
"38","B","2019/03/07 07:09:07.524","2019/03/07 07:09:07.524","-1.0986122886681098","true"
"38","D","2019/03/07 07:10:07.524","2019/03/07 07:10:07.524","-1.0986122886681098","true"
"38","C","2019/03/07 07:11:07.524","2019/03/07 07:11:07.524","-1.0986122886681098","true"
"38","F","2019/03/07 07:12:07.524","2019/03/07 07:12:07.524","-1.0986122886681098","true"
"39","A","2019/03/07 07:08:18.412","2019/03/07 07:08:18.412","-1.791759469228055","true"
"39","B","2019/03/07 07:09:18.412","2019/03/07 07:09:18.412","-1.791759469228055","true"
"39","C","2019/03/07 07:10:18.412","2019/03/07 07:10:18.412","-1.791759469228055","true"
"39","D","2019/03/07 07:11:18.412","2019/03/07 07:11:18.412","-1.791759469228055","true"
"39","F","2019/03/07 07:12:18.412","2019/03/07 07:12:18.412","-1.791759469228055","true"
"40","A","2019/03/07 07:08:25.172","2019/03/07 07:08:25.172","-1.0986122886681098","true"
"40","B","2019/03/07 07:09:25.172","2019/03/07 07:09:25.172","-1.0986122886681098","true"
"40","D","2019/03/07 07:10:25.172","2019/03/07 07:10:25.172","-1.0986122886681098","true"
"40","C","2019/03/07 07:11:25.172","2019/03/07 07:11:25.172","-1.0986122886681098","true"
"40","F","2019/03/07 07:12:25.172","2019/03/07 07:12:25.172","-1.0986122886681098","true"
"41","A","2019/03/07 07:08:50.128","2019/03/07 07:08:50.128","-1.0986122886681098","true"
"41","B","2019/03/07 07:09:50.128","2019/03/07 07:09:50.128","-1.0986122886681098","true"
"41","D","2019/03/07 07:10:50.128","2019/03/07 07:10:50.128","-1.0986122886681098","true"
"41","C","2019/03/07 07:11:50.128","2019/03/07 07:11:50.128","-1.0986122886681098","true"
"41","F","2019/03/07 07:12:50.128","2019/03/07 07:12:50.128","-1.0986122886681098","true"
"42","A","2019/03/07 07:09:16.258","2019/03/07 07:09:16.258","-1.0986122886681098","true"
"42","B","2019/03/07 07:10:16.258","2019/03/07 07:10:16.258","-1.0986122886681098","true"
"42","D","2019/03/07 07:11:16.258","2019/03/07 07:11:16.258","-1.0986122886681098","true"
"42","C","2019/03/07 07:12:16.258","2019/03/07 07:12:16.258","-1.0986122886681098","true"
"42","F","2019/03/07 07:13:16.258","2019/03/07 07:13:16.258","-1.0986122886681098","true"
"43","A","2019/03/07 07:09:27.717","2019/03/07 07:09:27.717","-1.791759469228055","true"
"43","B","2019/03/07 07:10:27.717","2019/03/07 07:10:27.717","-1.791759469228055","true"
"43","C","2019/03/07 07:11:27.717","2019/03/07 07:11:27.717","-1.791759469228055","true"
"43","D","2019/03/07 07:12:27.717","2019/03/07 07:12:27.717","-1.791759469228055","true"
"43","F","2019/03/07 07:13:27.717","2019/03/07 07:13:27.717","-1.791759469228055","true"
"44","A","2019/03/07 07:09:48.887","2019/03/07 07:09:48.887","-1.0986122886681098","true"
"44","B","2019/03/07 07:10:48.887","2019/03/07 07:10:48.887","-1.0986122886681098","true"
"44","D","2019/03/07 07:11:48.887","2019/03/07 07:11:48.887","-1.0986122886681098","true"
"44","C","2019/03/07 07:12:48.887","2019/03/07 07:12:48.887","-1.0986122886681098","true"
"44","F","2019/03/07 07:13:48.887","2019/03/07 07:13:48.887","-1.0986122886681098","true"
"45","A","2019/03/07 07:10:17.638","2019/03/07 07:10:17.638","-1.0986122886681098","true"
"45","B","2019/03/07 07:11:17.638","2019/03/07 07:11:17.638","-1.0986122886681098","true"
"45","E","2019/03/07 07:12:17.638","2019/03/07 07:12:17.638","-1.0986122886681098","true"
"45","C","2019/03/07 07:13:17.638","2019/03/07 07:13:17.638","-1.0986122886681098","true"
"45","F","2019/03/07 07:14:17.638","2019/03/07 07:14:17.638","-1.0986122886681098","true"
"46","A","2019/03/07 07:10:37.586","2019/03/07 07:10:37.586","-1.0986122886681098","true"
"46","B","2019/03/07 07:11:37.586","2019/03/07 07:11:37.586","-1.0986122886681098","true"
"46","E","2019/03/07 07:12:37.586","2019/03/07 07:12:37.586","-1.0986122886681098","true"
"46","C","2019/03/07 07:13:37.586","2019/03/07 07:13:37.586","-1.0986122886681098","true"
"46","F","2019/03/07 07:14:37.586","2019/03/07 07:14:37.586","-1.0986122886681098","true"
"47","A","2019/03/07 07:11:43.388","2019/03/07 07:11:43.388","-1.0986122886681098","true"
"47","B","2019/03/07 07:12:43.388","2019/03/07 07:12:43.388","-1.0986122886681098","true"
"47","E","2019/03/07 07:13:43.388","2019/03/07 07:13:43.388","-1.0986122886681098","true"
"47","C","2019/03/07 07:14:43.388","2019/03/07 07:14:43.388","-1.0986122886681098","true"
"47","F","2019/03/07 07:15:43.388","2019/03/07 07:15:43.388","-1.0986122886681098","true"
"48","A","2019/03/07 07:12:23.073","2019/03/07 07:12:23.073","-1.0986122886681098","true"
"48","B","2019/03/07 07:13:23.073","2019/03/07 07:13:23.073","-1.0986122886681098","true"
"48","E","2019/03/07 07:14:23.073","2019/03/07 07:14:23.073","-1.0986122886681098","true"
"48","C","2019/03/07 07:15:23.073","2019/03/07 07:15:23.073","-1.0986122886681098","true"
"48","F","2019/03/07 07:16:23.073","2019/03/07 07:16:23.073","-1.0986122886681098","true"
"49","A","2019/03/07 07:14:13.403","2019/03/07 07:14:13.403","-1.791759469228055","true"
"49","B","2019/03/07 07:15:13.403","2019/03/07 07:15:13.403","-1.791759469228055","true"
"49","C","2019/03/07 07:16:13.403","2019/03/07 07:16:13.403","-1.791759469228055","true"
"49","E","2019/03/07 07:17:13.403","2019/03/07 07:17:13.403","-1.791759469228055","true"
"49","F","2019/03/07 07:18:13.403","2019/03/07 07:18:13.403","-1.791759469228055","true"
"50","A","2019/03/07 07:14:56.226","2019/03/07 07:14:56.226","-1.791759469228055","true"
"50","B","2019/03/07 07:15:56.226","2019/03/07 07:15:56.226","-1.791759469228055","true"
"50","C","2019/03/07 07:16:56.226","2019/03/07 07:16:56.226","-1.791759469228055","true"
"50","E","2019/03/07 07:17:56.226","2019/03/07 07:17:56.226","-1.791759469228055","true"
"50","F","2019/03/07 07:18:56.226","2019/03/07 07:18:56.226","-1.791759469228055","true"
"51","A","2019/03/07 07:14:58.492","2019/03/07 07:14:58.492","-1.0986122886681098","true"
"51","B","2019/03/07 07:15:58.492","2019/03/07 07:15:58.492","-1.0986122886681098","true"
"51","E","2019/03/07 07:16:58.492","2019/03/07 07:16:58.492","-1.0986122886681098","true"
"51","C","2019/03/07 07:17:58.492","2019/03/07 07:17:58.492","-1.0986122886681098","true"
"51","F","2019/03/07 07:18:58.492","2019/03/07 07:18:58.492","-1.0986122886681098","true"
"52","A","2019/03/07 07:17:26.524","2019/03/07 07:17:26.524","-1.791759469228055","true"
"52","B","2019/03/07 07:18:26.524","2019/03/07 07:18:26.524","-1.791759469228055","true"
"52","C","2019/03/07 07:19:26.524","2019/03/07 07:19:26.524","-1.791759469228055","true"
"52","D","2019/03/07 07:20:26.524","2019/03/07 07:20:26.524","-1.791759469228055","true"
"52","F","2019/03/07 07:21:26.524","2019/03/07 07:21:26.524","-1.791759469228055","true"
"53","A","2019/03/07 07:17:30.970","2019/03/07 07:17:30.970","-1.0986122886681098","true"
"53","B","2019/03/07 07:18:30.970","2019/03/07 07:18:30.970","-1.0986122886681098","true"
"53","D","2019/03/07 07:19:30.970","2019/03/07 07:19:30.970","-1.0986122886681098","true"
"53","C","2019/03/07 07:20:30.970","2019/03/07 07:20:30.970","-1.0986122886681098","true"
"53","F","2019/03/07 07:21:30.970","2019/03/07 07:21:30.970","-1.0986122886681098","true"
"54","A","2019/03/07 07:17:51.599","2019/03/07 07:17:51.599","-1.791759469228055","true"
"54","B","2019/03/07 07:18:51.599","2019/03/07 07:18:51.599","-1.791759469228055","true"
"54","C","2019/03/07 07:19:51.599","2019/03/07 07:19:51.599","-1.791759469228055","true"
"54","D","2019/03/07 07:20:51.599","2019/03/07 07:20:51.599","-1.791759469228055","true"
"54","F","2019/03/07 07:21:51.599","2019/03/07 07:21:51.599","-1.791759469228055","true"
"55","A","2019/03/07 07:18:02.255","2019/03/07 07:18:02.255","-1.791759469228055","true"
"55","B","2019/03/07 07:19:02.255","2019/03/07 07:19:02.255","-1.791759469228055","true"
"55","C","2019/03/07 07:20:02.255","2019/03/07 07:20:02.255","-1.791759469228055","true"
"55","E","2019/03/07 07:21:02.255","2019/03/07 07:21:02.255","-1.791759469228055","true"
"55","F","2019/03/07 07:22:02.255","2019/03/07 07:22:02.255","-1.791759469228055","true"
"56","A","2019/03/07 07:18:31.294","2019/03/07 07:18:31.294","-1.0986122886681098","true"
"56","B","2019/03/07 07:19:31.294","2019/03/07 07:19:31.294","-1.0986122886681098","true"
"56","D","2019/03/07 07:20:31.294","2019/03/07 07:20:31.294","-1.0986122886681098","true"
"56","C","2019/03/07 07:21:31.294","2019/03/07 07:21:31.294","-1.0986122886681098","true"
"56","F","2019/03/07 07:22:31.294","2019/03/07 07:22:31.294","-1.0986122886681098","true"
"57","A","2019/03/07 07:18:57.388","2019/03/07 07:18:57.388","-1.791759469228055","true"
"57","B","2019/03/07 07:19:57.388","2019/03/07 07:19:57.388","-1.791759469228055","true"
"57","C","2019/03/07 07:20:57.388","2019/03/07 07:20:57.388","-1.791759469228055","true"
"57","D","2019/03/07 07:21:57.388","2019/03/07 07:21:57.388","-1.791759469228055","true"
"57","F","2019/03/07 07:22:57.388","2019/03/07 07:22:57.388","-1.791759469228055","true"
"58","A","2019/03/07 07:19:37.673","2019/03/07 07:19:37.673","-1.0986122886681098","true"
"58","B","2019/03/07 07:20:37.673","2019/03/07 07:20:37.673","-1.0986122886681098","true"
