activity,timestamp
a,14/03/2019 04:40:50
c,14/03/2019 04:40:56
d,14/03/2019 04:40:57
c,14/03/2019 04:41:15
c,14/03/2019 04:41:16
c,14/03/2019 04:41:50
d,14/03/2019 04:41:56
d,14/03/2019 04:42:15
b,14/03/2019 04:42:16
a,14/03/2019 04:42:23
b,14/03/2019 04:42:50
d,14/03/2019 04:43:16
c,14/03/2019 04:43:23
d,14/03/2019 04:43:50
b,14/03/2019 04:44:23
a,14/03/2019 04:44:44
d,14/03/2019 04:45:23
c,14/03/2019 04:45:44
b,14/03/2019 04:46:44
a,14/03/2019 04:46:59
d,14/03/2019 04:47:44
b,14/03/2019 04:47:59
a,14/03/2019 04:48:28
a,14/03/2019 04:48:32
c,14/03/2019 04:48:59
b,14/03/2019 04:49:28
c,14/03/2019 04:49:32
d,14/03/2019 04:49:59
a,14/03/2019 04:50:08
c,14/03/2019 04:50:28
b,14/03/2019 04:50:32
a,14/03/2019 04:50:59
b,14/03/2019 04:51:08
a,14/03/2019 04:51:14
d,14/03/2019 04:51:28
d,14/03/2019 04:51:32
b,14/03/2019 04:51:59
c,14/03/2019 04:52:08
b,14/03/2019 04:52:14
c,14/03/2019 04:52:59
d,14/03/2019 04:53:08
c,14/03/2019 04:53:14
d,14/03/2019 04:53:59
a,14/03/2019 04:54:12
d,14/03/2019 04:54:14
c,14/03/2019 04:55:12
a,14/03/2019 04:55:27
a,14/03/2019 04:56:01
b,14/03/2019 04:56:12
c,14/03/2019 04:56:27
c,14/03/2019 04:57:01
d,14/03/2019 04:57:12
b,14/03/2019 04:57:27
a,14/03/2019 04:57:51
b,14/03/2019 04:58:01
d,14/03/2019 04:58:27
b,14/03/2019 04:58:51
d,14/03/2019 04:59:01
a,14/03/2019 04:59:30
c,14/03/2019 04:59:51
b,14/03/2019 05:00:30
a,14/03/2019 05:00:42
a,14/03/2019 05:00:48
d,14/03/2019 05:00:51
c,14/03/2019 05:01:30
a,14/03/2019 05:01:35
c,14/03/2019 05:01:42
b,14/03/2019 05:01:48
a,14/03/2019 05:02:15
d,14/03/2019 05:02:30
c,14/03/2019 05:02:35
b,14/03/2019 05:02:42
c,14/03/2019 05:02:48
c,14/03/2019 05:03:15
b,14/03/2019 05:03:35
d,14/03/2019 05:03:42
d,14/03/2019 05:03:48
a,14/03/2019 05:03:52
a,14/03/2019 05:04:04
b,14/03/2019 05:04:15
d,14/03/2019 05:04:35
c,14/03/2019 05:04:52
c,14/03/2019 05:05:04
d,14/03/2019 05:05:15
a,14/03/2019 05:05:20
b,14/03/2019 05:05:52
b,14/03/2019 05:06:04
a,14/03/2019 05:06:17
b,14/03/2019 05:06:20
d,14/03/2019 05:06:52
a,14/03/2019 05:06:55
d,14/03/2019 05:07:04
c,14/03/2019 05:07:17
c,14/03/2019 05:07:20
a,14/03/2019 05:07:49
c,14/03/2019 05:07:55
b,14/03/2019 05:08:17
d,14/03/2019 05:08:20
b,14/03/2019 05:08:49
b,14/03/2019 05:08:55
d,14/03/2019 05:09:17
a,14/03/2019 05:09:34
c,14/03/2019 05:09:49
a,14/03/2019 05:09:54
d,14/03/2019 05:09:55
b,14/03/2019 05:10:34
d,14/03/2019 05:10:49
c,14/03/2019 05:10:54
a,14/03/2019 05:11:16
c,14/03/2019 05:11:34
b,14/03/2019 05:11:54
a,14/03/2019 05:12:04
c,14/03/2019 05:12:16
d,14/03/2019 05:12:34
a,14/03/2019 05:12:41
d,14/03/2019 05:12:54
c,14/03/2019 05:13:04
b,14/03/2019 05:13:16
a,14/03/2019 05:13:32
c,14/03/2019 05:13:41
b,14/03/2019 05:14:04
d,14/03/2019 05:14:16
a,14/03/2019 05:14:32
c,14/03/2019 05:14:32
a,14/03/2019 05:14:34
b,14/03/2019 05:14:41
d,14/03/2019 05:15:04
a,14/03/2019 05:15:19
a,14/03/2019 05:15:20
b,14/03/2019 05:15:32
b,14/03/2019 05:15:32
b,14/03/2019 05:15:34
d,14/03/2019 05:15:41
b,14/03/2019 05:16:19
c,14/03/2019 05:16:20
a,14/03/2019 05:16:25
c,14/03/2019 05:16:32
d,14/03/2019 05:16:32
c,14/03/2019 05:16:34
c,14/03/2019 05:17:19
b,14/03/2019 05:17:20
c,14/03/2019 05:17:25
d,14/03/2019 05:17:32
d,14/03/2019 05:17:34
a,14/03/2019 05:17:47
d,14/03/2019 05:18:19
d,14/03/2019 05:18:20
b,14/03/2019 05:18:25
c,14/03/2019 05:18:47
d,14/03/2019 05:19:25
b,14/03/2019 05:19:47
d,14/03/2019 05:20:47
a,14/03/2019 05:20:55
c,14/03/2019 05:21:55
b,14/03/2019 05:22:55
a,14/03/2019 05:23:24
a,14/03/2019 05:23:39
a,14/03/2019 05:23:47
d,14/03/2019 05:23:55
b,14/03/2019 05:24:24
b,14/03/2019 05:24:39
b,14/03/2019 05:24:47
c,14/03/2019 05:25:24
c,14/03/2019 05:25:39
a,14/03/2019 05:25:41
c,14/03/2019 05:25:47
d,14/03/2019 05:26:24
d,14/03/2019 05:26:39
c,14/03/2019 05:26:41
d,14/03/2019 05:26:47
a,14/03/2019 05:27:17
b,14/03/2019 05:27:41
c,14/03/2019 05:28:17
d,14/03/2019 05:28:41
a,14/03/2019 05:28:51
b,14/03/2019 05:29:17
b,14/03/2019 05:29:51
a,14/03/2019 05:30:16
d,14/03/2019 05:30:17
c,14/03/2019 05:30:51
a,14/03/2019 05:30:57
a,14/03/2019 05:31:13
c,14/03/2019 05:31:16
d,14/03/2019 05:31:51
c,14/03/2019 05:31:57
c,14/03/2019 05:32:13
b,14/03/2019 05:32:16
a,14/03/2019 05:32:41
b,14/03/2019 05:32:57
a,14/03/2019 05:33:07
a,14/03/2019 05:33:10
b,14/03/2019 05:33:13
d,14/03/2019 05:33:16
b,14/03/2019 05:33:41
a,14/03/2019 05:33:54
d,14/03/2019 05:33:57
b,14/03/2019 05:34:07
b,14/03/2019 05:34:10
d,14/03/2019 05:34:13
a,14/03/2019 05:34:34
c,14/03/2019 05:34:41
c,14/03/2019 05:34:54
c,14/03/2019 05:35:07
c,14/03/2019 05:35:10
a,14/03/2019 05:35:19
c,14/03/2019 05:35:34
d,14/03/2019 05:35:41
a,14/03/2019 05:35:49
b,14/03/2019 05:35:54
d,14/03/2019 05:36:07
d,14/03/2019 05:36:10
c,14/03/2019 05:36:19
b,14/03/2019 05:36:34
c,14/03/2019 05:36:49
d,14/03/2019 05:36:54
b,14/03/2019 05:37:19
d,14/03/2019 05:37:34
b,14/03/2019 05:37:49
a,14/03/2019 05:37:50
d,14/03/2019 05:38:19
a,14/03/2019 05:38:33
d,14/03/2019 05:38:49
b,14/03/2019 05:38:50
a,14/03/2019 05:39:23
c,14/03/2019 05:39:33
c,14/03/2019 05:39:50
a,14/03/2019 05:39:53
c,14/03/2019 05:40:23
b,14/03/2019 05:40:33
d,14/03/2019 05:40:50
b,14/03/2019 05:40:53
b,14/03/2019 05:41:23
d,14/03/2019 05:41:33
c,14/03/2019 05:41:53
a,14/03/2019 05:41:56
a,14/03/2019 05:42:04
a,14/03/2019 05:42:15
d,14/03/2019 05:42:23
a,14/03/2019 05:42:45
d,14/03/2019 05:42:53
b,14/03/2019 05:42:56
b,14/03/2019 05:43:04
a,14/03/2019 05:43:08
a,14/03/2019 05:43:10
c,14/03/2019 05:43:15
a,14/03/2019 05:43:23
b,14/03/2019 05:43:45
c,14/03/2019 05:43:56
c,14/03/2019 05:44:04
b,14/03/2019 05:44:08
b,14/03/2019 05:44:10
b,14/03/2019 05:44:15
a,14/03/2019 05:44:22
c,14/03/2019 05:44:23
a,14/03/2019 05:44:31
a,14/03/2019 05:44:34
a,14/03/2019 05:44:38
c,14/03/2019 05:44:45
d,14/03/2019 05:44:56
d,14/03/2019 05:45:04
c,14/03/2019 05:45:08
c,14/03/2019 05:45:10
d,14/03/2019 05:45:15
c,14/03/2019 05:45:22
b,14/03/2019 05:45:23
c,14/03/2019 05:45:31
c,14/03/2019 05:45:34
b,14/03/2019 05:45:38
d,14/03/2019 05:45:45
d,14/03/2019 05:46:08
d,14/03/2019 05:46:10
b,14/03/2019 05:46:22
d,14/03/2019 05:46:23
b,14/03/2019 05:46:31
b,14/03/2019 05:46:34
c,14/03/2019 05:46:38
a,14/03/2019 05:47:05
d,14/03/2019 05:47:22
d,14/03/2019 05:47:31
d,14/03/2019 05:47:34
d,14/03/2019 05:47:38
b,14/03/2019 05:48:05
c,14/03/2019 05:49:05
d,14/03/2019 05:50:05
a,14/03/2019 05:50:23
a,14/03/2019 05:51:07
b,14/03/2019 05:51:23
a,14/03/2019 05:51:51
c,14/03/2019 05:52:07
c,14/03/2019 05:52:23
b,14/03/2019 05:52:51
b,14/03/2019 05:53:07
d,14/03/2019 05:53:23
a,14/03/2019 05:53:49
c,14/03/2019 05:53:51
a,14/03/2019 05:53:53
d,14/03/2019 05:54:07
c,14/03/2019 05:54:49
d,14/03/2019 05:54:51
b,14/03/2019 05:54:53
b,14/03/2019 05:55:49
c,14/03/2019 05:55:53
d,14/03/2019 05:56:49
d,14/03/2019 05:56:53
a,14/03/2019 05:56:58
c,14/03/2019 05:57:58
a,14/03/2019 05:58:13
b,14/03/2019 05:58:58
c,14/03/2019 05:59:13
d,14/03/2019 05:59:58
b,14/03/2019 06:00:13
a,14/03/2019 06:00:26
a,14/03/2019 06:00:47
a,14/03/2019 06:00:58
d,14/03/2019 06:01:13
b,14/03/2019 06:01:26
c,14/03/2019 06:01:47
b,14/03/2019 06:01:58
a,14/03/2019 06:02:01
c,14/03/2019 06:02:26
a,14/03/2019 06:02:30
b,14/03/2019 06:02:47
c,14/03/2019 06:02:58
b,14/03/2019 06:03:01
d,14/03/2019 06:03:26
c,14/03/2019 06:03:30
d,14/03/2019 06:03:47
d,14/03/2019 06:03:58
c,14/03/2019 06:04:01
b,14/03/2019 06:04:30
d,14/03/2019 06:05:01
d,14/03/2019 06:05:30
a,14/03/2019 06:07:11
b,14/03/2019 06:08:11
a,14/03/2019 06:08:36
a,14/03/2019 06:08:56
c,14/03/2019 06:09:11
a,14/03/2019 06:09:18
a,14/03/2019 06:09:19
a,14/03/2019 06:09:32
b,14/03/2019 06:09:36
a,14/03/2019 06:09:38
c,14/03/2019 06:09:56
a,14/03/2019 06:10:06
d,14/03/2019 06:10:11
c,14/03/2019 06:10:18
b,14/03/2019 06:10:19
c,14/03/2019 06:10:32
c,14/03/2019 06:10:36
c,14/03/2019 06:10:38
b,14/03/2019 06:10:56
c,14/03/2019 06:11:06
b,14/03/2019 06:11:18
c,14/03/2019 06:11:19
b,14/03/2019 06:11:32
d,14/03/2019 06:11:36
b,14/03/2019 06:11:38
d,14/03/2019 06:11:56
b,14/03/2019 06:12:06
d,14/03/2019 06:12:18
d,14/03/2019 06:12:19
d,14/03/2019 06:12:32
d,14/03/2019 06:12:38
a,14/03/2019 06:12:43
d,14/03/2019 06:13:06
b,14/03/2019 06:13:43
a,14/03/2019 06:14:26
a,14/03/2019 06:14:34
c,14/03/2019 06:14:43
b,14/03/2019 06:15:26
c,14/03/2019 06:15:34
d,14/03/2019 06:15:43
a,14/03/2019 06:16:18
c,14/03/2019 06:16:26
b,14/03/2019 06:16:34
a,14/03/2019 06:16:40
a,14/03/2019 06:17:04
a,14/03/2019 06:17:14
c,14/03/2019 06:17:18
d,14/03/2019 06:17:26
d,14/03/2019 06:17:34
c,14/03/2019 06:17:40
b,14/03/2019 06:18:04
b,14/03/2019 06:18:14
b,14/03/2019 06:18:18
a,14/03/2019 06:18:29
b,14/03/2019 06:18:40
a,14/03/2019 06:18:41
c,14/03/2019 06:19:04
a,14/03/2019 06:19:11
c,14/03/2019 06:19:14
d,14/03/2019 06:19:18
c,14/03/2019 06:19:29
d,14/03/2019 06:19:40
c,14/03/2019 06:19:41
d,14/03/2019 06:20:04
c,14/03/2019 06:20:11
d,14/03/2019 06:20:14
b,14/03/2019 06:20:29
b,14/03/2019 06:20:41
a,14/03/2019 06:21:00
b,14/03/2019 06:21:11
a,14/03/2019 06:21:29
d,14/03/2019 06:21:29
d,14/03/2019 06:21:41
c,14/03/2019 06:22:00
d,14/03/2019 06:22:11
a,14/03/2019 06:22:23
c,14/03/2019 06:22:29
a,14/03/2019 06:22:59
b,14/03/2019 06:23:00
c,14/03/2019 06:23:23
b,14/03/2019 06:23:29
c,14/03/2019 06:23:59
d,14/03/2019 06:24:00
a,14/03/2019 06:24:03
a,14/03/2019 06:24:04
b,14/03/2019 06:24:23
a,14/03/2019 06:24:26
d,14/03/2019 06:24:29
b,14/03/2019 06:24:59
b,14/03/2019 06:25:03
a,14/03/2019 06:25:04
b,14/03/2019 06:25:04
a,14/03/2019 06:25:09
d,14/03/2019 06:25:23
c,14/03/2019 06:25:26
a,14/03/2019 06:25:31
d,14/03/2019 06:25:59
c,14/03/2019 06:26:03
c,14/03/2019 06:26:04
c,14/03/2019 06:26:04
c,14/03/2019 06:26:09
b,14/03/2019 06:26:26
b,14/03/2019 06:26:31
a,14/03/2019 06:26:51
d,14/03/2019 06:27:03
b,14/03/2019 06:27:04
d,14/03/2019 06:27:04
b,14/03/2019 06:27:09
a,14/03/2019 06:27:21
d,14/03/2019 06:27:26
c,14/03/2019 06:27:31
c,14/03/2019 06:27:51
d,14/03/2019 06:28:04
d,14/03/2019 06:28:09
b,14/03/2019 06:28:21
d,14/03/2019 06:28:31
b,14/03/2019 06:28:51
a,14/03/2019 06:29:04
c,14/03/2019 06:29:21
a,14/03/2019 06:29:29
d,14/03/2019 06:29:51
b,14/03/2019 06:30:04
d,14/03/2019 06:30:21
c,14/03/2019 06:30:29
a,14/03/2019 06:30:37
c,14/03/2019 06:31:04
b,14/03/2019 06:31:29
c,14/03/2019 06:31:37
d,14/03/2019 06:32:04
d,14/03/2019 06:32:29
b,14/03/2019 06:32:37
a,14/03/2019 06:33:05
d,14/03/2019 06:33:37
c,14/03/2019 06:34:05
a,14/03/2019 06:34:54
b,14/03/2019 06:35:05
a,14/03/2019 06:35:11
a,14/03/2019 06:35:43
b,14/03/2019 06:35:54
d,14/03/2019 06:36:05
b,14/03/2019 06:36:11
a,14/03/2019 06:36:38
b,14/03/2019 06:36:43
c,14/03/2019 06:36:54
a,14/03/2019 06:37:01
c,14/03/2019 06:37:11
b,14/03/2019 06:37:38
c,14/03/2019 06:37:43
d,14/03/2019 06:37:54
b,14/03/2019 06:38:01
a,14/03/2019 06:38:09
a,14/03/2019 06:38:11
d,14/03/2019 06:38:11
a,14/03/2019 06:38:16
a,14/03/2019 06:38:26
c,14/03/2019 06:38:38
d,14/03/2019 06:38:43
c,14/03/2019 06:39:01
b,14/03/2019 06:39:09
c,14/03/2019 06:39:11
b,14/03/2019 06:39:16
b,14/03/2019 06:39:26
a,14/03/2019 06:39:36
d,14/03/2019 06:39:38
d,14/03/2019 06:40:01
c,14/03/2019 06:40:09
b,14/03/2019 06:40:11
c,14/03/2019 06:40:16
c,14/03/2019 06:40:26
b,14/03/2019 06:40:36
a,14/03/2019 06:40:47
d,14/03/2019 06:41:09
d,14/03/2019 06:41:11
d,14/03/2019 06:41:16
d,14/03/2019 06:41:26
c,14/03/2019 06:41:36
b,14/03/2019 06:41:47
d,14/03/2019 06:42:36
c,14/03/2019 06:42:47
a,14/03/2019 06:43:28
d,14/03/2019 06:43:47
c,14/03/2019 06:44:28
a,14/03/2019 06:45:20
b,14/03/2019 06:45:28
b,14/03/2019 06:46:20
d,14/03/2019 06:46:28
c,14/03/2019 06:47:20
a,14/03/2019 06:48:14
d,14/03/2019 06:48:20
c,14/03/2019 06:49:14
b,14/03/2019 06:50:14
a,14/03/2019 06:50:39
a,14/03/2019 06:50:40
d,14/03/2019 06:51:14
c,14/03/2019 06:51:39
a,14/03/2019 06:51:39
c,14/03/2019 06:51:40
a,14/03/2019 06:51:41
b,14/03/2019 06:52:39
c,14/03/2019 06:52:39
b,14/03/2019 06:52:40
b,14/03/2019 06:52:41
a,14/03/2019 06:53:06
d,14/03/2019 06:53:39
b,14/03/2019 06:53:39
d,14/03/2019 06:53:40
c,14/03/2019 06:53:41
b,14/03/2019 06:54:06
d,14/03/2019 06:54:39
d,14/03/2019 06:54:41
a,14/03/2019 06:55:02
c,14/03/2019 06:55:06
a,14/03/2019 06:55:09
b,14/03/2019 06:56:02
a,14/03/2019 06:56:03
d,14/03/2019 06:56:06
b,14/03/2019 06:56:09
c,14/03/2019 06:57:02
b,14/03/2019 06:57:03
c,14/03/2019 06:57:09
d,14/03/2019 06:58:02
c,14/03/2019 06:58:03
d,14/03/2019 06:58:09
a,14/03/2019 06:58:45
d,14/03/2019 06:59:03
c,14/03/2019 06:59:45
a,14/03/2019 06:59:49
a,14/03/2019 07:00:08
b,14/03/2019 07:00:45
c,14/03/2019 07:00:49
c,14/03/2019 07:01:08
a,14/03/2019 07:01:32
d,14/03/2019 07:01:45
b,14/03/2019 07:01:49
b,14/03/2019 07:02:08
a,14/03/2019 07:02:32
c,14/03/2019 07:02:32
d,14/03/2019 07:02:49
a,14/03/2019 07:02:52
d,14/03/2019 07:03:08
c,14/03/2019 07:03:32
b,14/03/2019 07:03:32
c,14/03/2019 07:03:52
a,14/03/2019 07:04:27
b,14/03/2019 07:04:32
d,14/03/2019 07:04:32
a,14/03/2019 07:04:40
b,14/03/2019 07:04:52
c,14/03/2019 07:05:27
d,14/03/2019 07:05:32
b,14/03/2019 07:05:40
d,14/03/2019 07:05:52
b,14/03/2019 07:06:27
c,14/03/2019 07:06:40
a,14/03/2019 07:07:07
a,14/03/2019 07:07:21
d,14/03/2019 07:07:27
d,14/03/2019 07:07:40
b,14/03/2019 07:08:07
c,14/03/2019 07:08:21
a,14/03/2019 07:08:42
c,14/03/2019 07:09:07
b,14/03/2019 07:09:21
a,14/03/2019 07:09:37
b,14/03/2019 07:09:42
d,14/03/2019 07:10:07
d,14/03/2019 07:10:21
a,14/03/2019 07:10:31
b,14/03/2019 07:10:37
c,14/03/2019 07:10:42
b,14/03/2019 07:11:31
c,14/03/2019 07:11:37
d,14/03/2019 07:11:42
a,14/03/2019 07:12:04
a,14/03/2019 07:12:06
a,14/03/2019 07:12:09
a,14/03/2019 07:12:30
c,14/03/2019 07:12:31
d,14/03/2019 07:12:37
b,14/03/2019 07:13:04
c,14/03/2019 07:13:06
c,14/03/2019 07:13:09
b,14/03/2019 07:13:30
d,14/03/2019 07:13:31
c,14/03/2019 07:14:04
b,14/03/2019 07:14:06
b,14/03/2019 07:14:09
c,14/03/2019 07:14:30
a,14/03/2019 07:14:58
d,14/03/2019 07:15:04
d,14/03/2019 07:15:06
d,14/03/2019 07:15:09
d,14/03/2019 07:15:30
b,14/03/2019 07:15:58
a,14/03/2019 07:16:00
c,14/03/2019 07:16:58
a,14/03/2019 07:17:00
c,14/03/2019 07:17:00
d,14/03/2019 07:17:58
c,14/03/2019 07:18:00
b,14/03/2019 07:18:00
a,14/03/2019 07:18:20
b,14/03/2019 07:19:00
d,14/03/2019 07:19:00
