activity,timestamp
helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}],63584904307988
creation of master record for tangible assets,63584907907988
creation of master record for tangible assets,63584907907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63584911507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63584911507988
asset transfer within a client exists,63584915107988
asset transfer within a client exists,63584915107988
transfer within a client,63584918707988
transfer within a client,63584918707988
10 transition,63584922307988
10 transition,63584922307988
retirement is posted in source company code,63584925907988
retirement is posted in source company code,63584925907988
acquisition is posted in target company code,63584929507988
acquisition is posted in target company code,63584929507988
start 4 transition,63584933107988
start 4 transition,63584933107988
END FUNCTION,63584936707988
END FUNCTION,63584936707988
END EVENT,63584940307988
END EVENT,63584940307988
START EVENT,63585051907988
START EVENT,63585051907988
START FUNCTION,63585055507988
START FUNCTION,63585055507988
helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}],63585059107988
helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}],63585059107988
fixed asset was bought w/o purchase order,63585062707988
fixed asset was bought w/o purchase order,63585062707988
helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}],63585066307988
helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}],63585066307988
creation of master record for tangible assets,63585069907988
creation of master record for tangible assets,63585069907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63585073507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63585073507988
asset transfer within a client exists,63585077107988
asset transfer within a client exists,63585077107988
transfer within a client,63585080707988
transfer within a client,63585080707988
10 transition,63585084307988
10 transition,63585084307988
acquisition is posted in target company code,63585087907988
acquisition is posted in target company code,63585087907988
retirement is posted in source company code,63585091507988
retirement is posted in source company code,63585091507988
start 4 transition,63585095107988
start 4 transition,63585095107988
END FUNCTION,63585098707988
END FUNCTION,63585098707988
END EVENT,63585102307988
END EVENT,63585102307988
START EVENT,63585267907988
START EVENT,63585267907988
START FUNCTION,63585271507988
START FUNCTION,63585271507988
helper transition 16[{XOR}->{fixed asset was found}],63585275107988
helper transition 16[{XOR}->{fixed asset was found}],63585275107988
fixed asset was found,63585278707988
fixed asset was found,63585278707988
helper transition 13[{fixed asset was found}->{XOR}],63585282307988
helper transition 13[{fixed asset was found}->{XOR}],63585282307988
creation of master record for tangible assets,63585285907988
creation of master record for tangible assets,63585285907988
helper transition 19[{XOR}->{acquisition within group to be posted}],63585289507988
helper transition 19[{XOR}->{acquisition within group to be posted}],63585289507988
acquisition within group to be posted,63585293107988
acquisition within group to be posted,63585293107988
processing of asset acquisition,63585296707988
processing of asset acquisition,63585296707988
acquisition within group posted,63585300307988
acquisition within group posted,63585300307988
helper transition 15[{acquisition within group posted}->{XOR}],63585303907988
helper transition 15[{acquisition within group posted}->{XOR}],63585303907988
END FUNCTION,63585307507988
END FUNCTION,63585307507988
END EVENT,63585311107988
END EVENT,63585311107988
START EVENT,63585501907988
START EVENT,63585501907988
START FUNCTION,63585505507988
START FUNCTION,63585505507988
helper transition 16[{XOR}->{fixed asset was found}],63585509107988
helper transition 16[{XOR}->{fixed asset was found}],63585509107988
fixed asset was found,63585512707988
fixed asset was found,63585512707988
helper transition 13[{fixed asset was found}->{XOR}],63585516307988
helper transition 13[{fixed asset was found}->{XOR}],63585516307988
creation of master record for tangible assets,63585519907988
creation of master record for tangible assets,63585519907988
helper transition 4[{XOR}->{retirement within group to be posted}],63585523507988
helper transition 4[{XOR}->{retirement within group to be posted}],63585523507988
retirement within group to be posted,63585527107988
retirement within group to be posted,63585527107988
retirement,63585530707988
retirement,63585530707988
retirement from group posted,63585534307988
retirement from group posted,63585534307988
helper transition 7[{retirement from group posted}->{XOR}],63585537907988
helper transition 7[{retirement from group posted}->{XOR}],63585537907988
END FUNCTION,63585541507988
END FUNCTION,63585541507988
END EVENT,63585545107988
END EVENT,63585545107988
START EVENT,63585735907988
START EVENT,63585735907988
START FUNCTION,63585739507988
START FUNCTION,63585739507988
helper transition 16[{XOR}->{fixed asset was found}],63585743107988
helper transition 16[{XOR}->{fixed asset was found}],63585743107988
fixed asset was found,63585746707988
fixed asset was found,63585746707988
helper transition 13[{fixed asset was found}->{XOR}],63585750307988
helper transition 13[{fixed asset was found}->{XOR}],63585750307988
creation of master record for tangible assets,63585753907988
creation of master record for tangible assets,63585753907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63585757507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63585757507988
asset transfer within a client exists,63585761107988
asset transfer within a client exists,63585761107988
transfer within a client,63585764707988
transfer within a client,63585764707988
10 transition,63585768307988
10 transition,63585768307988
retirement is posted in source company code,63585771907988
retirement is posted in source company code,63585771907988
acquisition is posted in target company code,63585775507988
acquisition is posted in target company code,63585775507988
start 4 transition,63585779107988
start 4 transition,63585779107988
END FUNCTION,63585782707988
END FUNCTION,63585782707988
END EVENT,63585786307988
END EVENT,63585786307988
START EVENT,63586005907988
START EVENT,63586005907988
START FUNCTION,63586009507988
START FUNCTION,63586009507988
helper transition 16[{XOR}->{fixed asset was found}],63586013107988
helper transition 16[{XOR}->{fixed asset was found}],63586013107988
fixed asset was found,63586016707988
fixed asset was found,63586016707988
helper transition 13[{fixed asset was found}->{XOR}],63586020307988
helper transition 13[{fixed asset was found}->{XOR}],63586020307988
creation of master record for tangible assets,63586023907988
creation of master record for tangible assets,63586023907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586027507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586027507988
asset transfer within a client exists,63586031107988
asset transfer within a client exists,63586031107988
transfer within a client,63586034707988
transfer within a client,63586034707988
10 transition,63586038307988
10 transition,63586038307988
acquisition is posted in target company code,63586041907988
acquisition is posted in target company code,63586041907988
retirement is posted in source company code,63586045507988
retirement is posted in source company code,63586045507988
start 4 transition,63586049107988
start 4 transition,63586049107988
END FUNCTION,63586052707988
END FUNCTION,63586052707988
END EVENT,63586056307988
END EVENT,63586056307988
START EVENT,63586221907988
START EVENT,63586221907988
START FUNCTION,63586225507988
START FUNCTION,63586225507988
helper transition 9[{XOR}->{leased asset was bought}],63586229107988
helper transition 9[{XOR}->{leased asset was bought}],63586229107988
leased asset was bought,63586232707988
leased asset was bought,63586232707988
helper transition 5[{leased asset was bought}->{XOR}],63586236307988
helper transition 5[{leased asset was bought}->{XOR}],63586236307988
creation of master record for tangible assets,63586239907988
creation of master record for tangible assets,63586239907988
helper transition 19[{XOR}->{acquisition within group to be posted}],63586243507988
helper transition 19[{XOR}->{acquisition within group to be posted}],63586243507988
acquisition within group to be posted,63586247107988
acquisition within group to be posted,63586247107988
processing of asset acquisition,63586250707988
processing of asset acquisition,63586250707988
acquisition within group posted,63586254307988
acquisition within group posted,63586254307988
helper transition 15[{acquisition within group posted}->{XOR}],63586257907988
helper transition 15[{acquisition within group posted}->{XOR}],63586257907988
END FUNCTION,63586261507988
END FUNCTION,63586261507988
END EVENT,63586265107988
END EVENT,63586265107988
START EVENT,63586455907988
START EVENT,63586455907988
START FUNCTION,63586459507988
START FUNCTION,63586459507988
helper transition 9[{XOR}->{leased asset was bought}],63586463107988
helper transition 9[{XOR}->{leased asset was bought}],63586463107988
leased asset was bought,63586466707988
leased asset was bought,63586466707988
helper transition 5[{leased asset was bought}->{XOR}],63586470307988
helper transition 5[{leased asset was bought}->{XOR}],63586470307988
creation of master record for tangible assets,63586473907988
creation of master record for tangible assets,63586473907988
helper transition 4[{XOR}->{retirement within group to be posted}],63586477507988
helper transition 4[{XOR}->{retirement within group to be posted}],63586477507988
retirement within group to be posted,63586481107988
retirement within group to be posted,63586481107988
retirement,63586484707988
retirement,63586484707988
retirement from group posted,63586488307988
retirement from group posted,63586488307988
helper transition 7[{retirement from group posted}->{XOR}],63586491907988
helper transition 7[{retirement from group posted}->{XOR}],63586491907988
END FUNCTION,63586495507988
END FUNCTION,63586495507988
END EVENT,63586499107988
END EVENT,63586499107988
START EVENT,63586689907988
START EVENT,63586689907988
START FUNCTION,63586693507988
START FUNCTION,63586693507988
helper transition 9[{XOR}->{leased asset was bought}],63586697107988
helper transition 9[{XOR}->{leased asset was bought}],63586697107988
leased asset was bought,63586700707988
leased asset was bought,63586700707988
helper transition 5[{leased asset was bought}->{XOR}],63586704307988
helper transition 5[{leased asset was bought}->{XOR}],63586704307988
creation of master record for tangible assets,63586707907988
creation of master record for tangible assets,63586707907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586711507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586711507988
asset transfer within a client exists,63586715107988
asset transfer within a client exists,63586715107988
transfer within a client,63586718707988
transfer within a client,63586718707988
10 transition,63586722307988
10 transition,63586722307988
retirement is posted in source company code,63586725907988
retirement is posted in source company code,63586725907988
acquisition is posted in target company code,63586729507988
acquisition is posted in target company code,63586729507988
start 4 transition,63586733107988
start 4 transition,63586733107988
END FUNCTION,63586736707988
END FUNCTION,63586736707988
END EVENT,63586740307988
END EVENT,63586740307988
START EVENT,63586959907988
START EVENT,63586959907988
START FUNCTION,63586963507988
START FUNCTION,63586963507988
helper transition 9[{XOR}->{leased asset was bought}],63586967107988
helper transition 9[{XOR}->{leased asset was bought}],63586967107988
leased asset was bought,63586970707988
leased asset was bought,63586970707988
helper transition 5[{leased asset was bought}->{XOR}],63586974307988
helper transition 5[{leased asset was bought}->{XOR}],63586974307988
creation of master record for tangible assets,63586977907988
creation of master record for tangible assets,63586977907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586981507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63586981507988
asset transfer within a client exists,63586985107988
asset transfer within a client exists,63586985107988
transfer within a client,63586988707988
transfer within a client,63586988707988
10 transition,63586992307988
10 transition,63586992307988
acquisition is posted in target company code,63586995907988
acquisition is posted in target company code,63586995907988
retirement is posted in source company code,63586999507988
retirement is posted in source company code,63586999507988
start 4 transition,63587003107988
start 4 transition,63587003107988
END FUNCTION,63587006707988
END FUNCTION,63587006707988
END EVENT,63587010307988
END EVENT,63587010307988
START EVENT,63587121907988
START EVENT,63587121907988
START FUNCTION,63587125507988
START FUNCTION,63587125507988
helper transition 12[{XOR}->{asset master record does not exist}],63587129107988
helper transition 12[{XOR}->{asset master record does not exist}],63587129107988
asset master record does not exist,63587132707988
asset master record does not exist,63587132707988
helper transition 3[{asset master record does not exist}->{XOR}],63587136307988
helper transition 3[{asset master record does not exist}->{XOR}],63587136307988
creation of master record for tangible assets,63587139907988
creation of master record for tangible assets,63587139907988
helper transition 19[{XOR}->{acquisition within group to be posted}],63587143507988
helper transition 19[{XOR}->{acquisition within group to be posted}],63587143507988
acquisition within group to be posted,63587147107988
acquisition within group to be posted,63587147107988
processing of asset acquisition,63587150707988
processing of asset acquisition,63587150707988
acquisition within group posted,63587154307988
acquisition within group posted,63587154307988
helper transition 15[{acquisition within group posted}->{XOR}],63587157907988
helper transition 15[{acquisition within group posted}->{XOR}],63587157907988
END FUNCTION,63587161507988
END FUNCTION,63587161507988
END EVENT,63587165107988
END EVENT,63587165107988
START EVENT,63587309107988
START EVENT,63587309107988
START FUNCTION,63587312707988
START FUNCTION,63587312707988
helper transition 12[{XOR}->{asset master record does not exist}],63587316307988
helper transition 12[{XOR}->{asset master record does not exist}],63587316307988
asset master record does not exist,63587319907988
asset master record does not exist,63587319907988
helper transition 3[{asset master record does not exist}->{XOR}],63587323507988
helper transition 3[{asset master record does not exist}->{XOR}],63587323507988
creation of master record for tangible assets,63587327107988
creation of master record for tangible assets,63587327107988
helper transition 4[{XOR}->{retirement within group to be posted}],63587330707988
helper transition 4[{XOR}->{retirement within group to be posted}],63587330707988
retirement within group to be posted,63587334307988
retirement within group to be posted,63587334307988
retirement,63587337907988
retirement,63587337907988
retirement from group posted,63587341507988
retirement from group posted,63587341507988
helper transition 7[{retirement from group posted}->{XOR}],63587345107988
helper transition 7[{retirement from group posted}->{XOR}],63587345107988
END FUNCTION,63587348707988
END FUNCTION,63587348707988
END EVENT,63587352307988
END EVENT,63587352307988
START EVENT,63587496307988
START EVENT,63587496307988
START FUNCTION,63587499907988
START FUNCTION,63587499907988
helper transition 12[{XOR}->{asset master record does not exist}],63587503507988
helper transition 12[{XOR}->{asset master record does not exist}],63587503507988
asset master record does not exist,63587507107988
asset master record does not exist,63587507107988
helper transition 3[{asset master record does not exist}->{XOR}],63587510707988
helper transition 3[{asset master record does not exist}->{XOR}],63587510707988
creation of master record for tangible assets,63587514307988
creation of master record for tangible assets,63587514307988
helper transition 17[{XOR}->{asset transfer within a client exists}],63587517907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63587517907988
asset transfer within a client exists,63587521507988
asset transfer within a client exists,63587521507988
transfer within a client,63587525107988
transfer within a client,63587525107988
10 transition,63587528707988
10 transition,63587528707988
retirement is posted in source company code,63587532307988
retirement is posted in source company code,63587532307988
acquisition is posted in target company code,63587535907988
acquisition is posted in target company code,63587535907988
start 4 transition,63587539507988
start 4 transition,63587539507988
END FUNCTION,63587543107988
END FUNCTION,63587543107988
END EVENT,63587546707988
END EVENT,63587546707988
START EVENT,63587766307988
START EVENT,63587766307988
START FUNCTION,63587769907988
START FUNCTION,63587769907988
helper transition 12[{XOR}->{asset master record does not exist}],63587773507988
helper transition 12[{XOR}->{asset master record does not exist}],63587773507988
asset master record does not exist,63587777107988
asset master record does not exist,63587777107988
helper transition 3[{asset master record does not exist}->{XOR}],63587780707988
helper transition 3[{asset master record does not exist}->{XOR}],63587780707988
creation of master record for tangible assets,63587784307988
creation of master record for tangible assets,63587784307988
helper transition 17[{XOR}->{asset transfer within a client exists}],63587787907988
helper transition 17[{XOR}->{asset transfer within a client exists}],63587787907988
asset transfer within a client exists,63587791507988
asset transfer within a client exists,63587791507988
transfer within a client,63587795107988
transfer within a client,63587795107988
10 transition,63587798707988
10 transition,63587798707988
acquisition is posted in target company code,63587802307988
acquisition is posted in target company code,63587802307988
retirement is posted in source company code,63587805907988
retirement is posted in source company code,63587805907988
start 4 transition,63587809507988
start 4 transition,63587809507988
END FUNCTION,63587813107988
END FUNCTION,63587813107988
END EVENT,63587816707988
END EVENT,63587816707988
START EVENT,63587982307988
START EVENT,63587982307988
START FUNCTION,63587985907988
START FUNCTION,63587985907988
helper transition 6[{XOR}->{operating lease procedure should be used}],63587989507988
helper transition 6[{XOR}->{operating lease procedure should be used}],63587989507988
operating lease procedure should be used,63587993107988
operating lease procedure should be used,63587993107988
helper transition 8[{operating lease procedure should be used}->{XOR}],63587996707988
helper transition 8[{operating lease procedure should be used}->{XOR}],63587996707988
creation of master record for tangible assets,63588000307988
creation of master record for tangible assets,63588000307988
helper transition 19[{XOR}->{acquisition within group to be posted}],63588003907988
helper transition 19[{XOR}->{acquisition within group to be posted}],63588003907988
acquisition within group to be posted,63588007507988
acquisition within group to be posted,63588007507988
processing of asset acquisition,63588011107988
processing of asset acquisition,63588011107988
acquisition within group posted,63588014707988
acquisition within group posted,63588014707988
helper transition 15[{acquisition within group posted}->{XOR}],63588018307988
helper transition 15[{acquisition within group posted}->{XOR}],63588018307988
END FUNCTION,63588021907988
END FUNCTION,63588021907988
END EVENT,63588025507988
END EVENT,63588025507988
START EVENT,63588169507988
START EVENT,63588169507988
START FUNCTION,63588173107988
START FUNCTION,63588173107988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588176707988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588176707988
operating lease procedure should be used,63588180307988
operating lease procedure should be used,63588180307988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588183907988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588183907988
creation of master record for tangible assets,63588187507988
creation of master record for tangible assets,63588187507988
helper transition 4[{XOR}->{retirement within group to be posted}],63588191107988
helper transition 4[{XOR}->{retirement within group to be posted}],63588191107988
retirement within group to be posted,63588194707988
retirement within group to be posted,63588194707988
retirement,63588198307988
retirement,63588198307988
retirement from group posted,63588201907988
retirement from group posted,63588201907988
helper transition 7[{retirement from group posted}->{XOR}],63588205507988
helper transition 7[{retirement from group posted}->{XOR}],63588205507988
END FUNCTION,63588209107988
END FUNCTION,63588209107988
END EVENT,63588212707988
END EVENT,63588212707988
START EVENT,63588403507988
START EVENT,63588403507988
START FUNCTION,63588407107988
START FUNCTION,63588407107988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588410707988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588410707988
operating lease procedure should be used,63588414307988
operating lease procedure should be used,63588414307988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588417907988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588417907988
creation of master record for tangible assets,63588421507988
creation of master record for tangible assets,63588421507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63588425107988
helper transition 17[{XOR}->{asset transfer within a client exists}],63588425107988
asset transfer within a client exists,63588428707988
asset transfer within a client exists,63588428707988
transfer within a client,63588432307988
transfer within a client,63588432307988
10 transition,63588435907988
10 transition,63588435907988
retirement is posted in source company code,63588439507988
retirement is posted in source company code,63588439507988
acquisition is posted in target company code,63588443107988
acquisition is posted in target company code,63588443107988
start 4 transition,63588446707988
start 4 transition,63588446707988
END FUNCTION,63588450307988
END FUNCTION,63588450307988
END EVENT,63588453907988
END EVENT,63588453907988
START EVENT,63588619507988
START EVENT,63588619507988
START FUNCTION,63588623107988
START FUNCTION,63588623107988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588626707988
helper transition 6[{XOR}->{operating lease procedure should be used}],63588626707988
operating lease procedure should be used,63588630307988
operating lease procedure should be used,63588630307988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588633907988
helper transition 8[{operating lease procedure should be used}->{XOR}],63588633907988
creation of master record for tangible assets,63588637507988
creation of master record for tangible assets,63588637507988
helper transition 17[{XOR}->{asset transfer within a client exists}],63588641107988
helper transition 17[{XOR}->{asset transfer within a client exists}],63588641107988
asset transfer within a client exists,63588644707988
asset transfer within a client exists,63588644707988
transfer within a client,63588648307988
transfer within a client,63588648307988
10 transition,63588651907988
10 transition,63588651907988
acquisition is posted in target company code,63588655507988
acquisition is posted in target company code,63588655507988
retirement is posted in source company code,63588659107988
retirement is posted in source company code,63588659107988
start 4 transition,63588662707988
start 4 transition,63588662707988
END FUNCTION,63588666307988
END FUNCTION,63588666307988
END EVENT,63588669907988
END EVENT,63588669907988
START EVENT,63588889507988
START EVENT,63588889507988
START FUNCTION,63588893107988
START FUNCTION,63588893107988
helper transition 2[{XOR}->{fixed asset was given}],63588896707988
helper transition 2[{XOR}->{fixed asset was given}],63588896707988
fixed asset was given,63588900307988
fixed asset was given,63588900307988
helper transition 0[{fixed asset was given}->{XOR}],63588903907988
helper transition 0[{fixed asset was given}->{XOR}],63588903907988
creation of master record for tangible assets,63588907507988
creation of master record for tangible assets,63588907507988
helper transition 19[{XOR}->{acquisition within group to be posted}],63588911107988
helper transition 19[{XOR}->{acquisition within group to be posted}],63588911107988
acquisition within group to be posted,63588914707988
acquisition within group to be posted,63588914707988
processing of asset acquisition,63588918307988
processing of asset acquisition,63588918307988
acquisition within group posted,63588921907988
acquisition within group posted,63588921907988
helper transition 15[{acquisition within group posted}->{XOR}],63588925507988
helper transition 15[{acquisition within group posted}->{XOR}],63588925507988
END FUNCTION,63588929107988
END FUNCTION,63588929107988
END EVENT,63588932707988
END EVENT,63588932707988
START EVENT,63589123507988
START EVENT,63589123507988
START FUNCTION,63589127107988
START FUNCTION,63589127107988
helper transition 2[{XOR}->{fixed asset was given}],63589130707988
helper transition 2[{XOR}->{fixed asset was given}],63589130707988
fixed asset was given,63589134307988
fixed asset was given,63589134307988
helper transition 0[{fixed asset was given}->{XOR}],63589137907988
helper transition 0[{fixed asset was given}->{XOR}],63589137907988
creation of master record for tangible assets,63589141507988
creation of master record for tangible assets,63589141507988
helper transition 4[{XOR}->{retirement within group to be posted}],63589145107988
helper transition 4[{XOR}->{retirement within group to be posted}],63589145107988
retirement within group to be posted,63589148707988
retirement within group to be posted,63589148707988
retirement,63589152307988
retirement,63589152307988
retirement from group posted,63589155907988
retirement from group posted,63589155907988
helper transition 7[{retirement from group posted}->{XOR}],63589159507988
helper transition 7[{retirement from group posted}->{XOR}],63589159507988
END FUNCTION,63589163107988
END FUNCTION,63589163107988
END EVENT,63589166707988
END EVENT,63589166707988
START EVENT,63589310707988
START EVENT,63589310707988
START FUNCTION,63589314307988
START FUNCTION,63589314307988
helper transition 2[{XOR}->{fixed asset was given}],63589317907988
helper transition 2[{XOR}->{fixed asset was given}],63589317907988
fixed asset was given,63589321507988
fixed asset was given,63589321507988
helper transition 0[{fixed asset was given}->{XOR}],63589325107988
helper transition 0[{fixed asset was given}->{XOR}],63589325107988
creation of master record for tangible assets,63589328707988
creation of master record for tangible assets,63589328707988
helper transition 17[{XOR}->{asset transfer within a client exists}],63589332307988
helper transition 17[{XOR}->{asset transfer within a client exists}],63589332307988
asset transfer within a client exists,63589335907988
asset transfer within a client exists,63589335907988
transfer within a client,63589339507988
transfer within a client,63589339507988
10 transition,63589343107988
10 transition,63589343107988
retirement is posted in source company code,63589346707988
retirement is posted in source company code,63589346707988
acquisition is posted in target company code,63589350307988
acquisition is posted in target company code,63589350307988
start 4 transition,63589353907988
start 4 transition,63589353907988
END FUNCTION,63589357507988
END FUNCTION,63589357507988
END EVENT,63589361107988
END EVENT,63589361107988
START EVENT,63589472707988
START EVENT,63589472707988
START FUNCTION,63589476307988
START FUNCTION,63589476307988
helper transition 2[{XOR}->{fixed asset was given}],63589479907988
helper transition 2[{XOR}->{fixed asset was given}],63589479907988
fixed asset was given,63589483507988
fixed asset was given,63589483507988
helper transition 0[{fixed asset was given}->{XOR}],63589487107988
helper transition 0[{fixed asset was given}->{XOR}],63589487107988
creation of master record for tangible assets,63589490707988
creation of master record for tangible assets,63589490707988
helper transition 17[{XOR}->{asset transfer within a client exists}],63589494307988
helper transition 17[{XOR}->{asset transfer within a client exists}],63589494307988
asset transfer within a client exists,63589497907988
asset transfer within a client exists,63589497907988
transfer within a client,63589501507988
transfer within a client,63589501507988
10 transition,63589505107988
10 transition,63589505107988
acquisition is posted in target company code,63589508707988
acquisition is posted in target company code,63589508707988
retirement is posted in source company code,63589512307988
retirement is posted in source company code,63589512307988
start 4 transition,63589515907988
start 4 transition,63589515907988
END FUNCTION,63589519507988
END FUNCTION,63589519507988
END EVENT,63589523107988
END EVENT,63589523107988
START EVENT,63589688707988
START EVENT,63589688707988
START FUNCTION,63589692307988
START FUNCTION,63589692307988
helper transition 20[{XOR}->{new master record is necessary}],63589695907988
helper transition 20[{XOR}->{new master record is necessary}],63589695907988
new master record is necessary,63589699507988
new master record is necessary,63589699507988
helper transition 18[{new master record is necessary}->{XOR}],63589703107988
helper transition 18[{new master record is necessary}->{XOR}],63589703107988
creation of master record for tangible assets,63589706707988
creation of master record for tangible assets,63589706707988
helper transition 19[{XOR}->{acquisition within group to be posted}],63589710307988
helper transition 19[{XOR}->{acquisition within group to be posted}],63589710307988
acquisition within group to be posted,63589713907988
acquisition within group to be posted,63589713907988
processing of asset acquisition,63589717507988
processing of asset acquisition,63589717507988
acquisition within group posted,63589721107988
acquisition within group posted,63589721107988
helper transition 15[{acquisition within group posted}->{XOR}],63589724707988
helper transition 15[{acquisition within group posted}->{XOR}],63589724707988
END FUNCTION,63589728307988
END FUNCTION,63589728307988
END EVENT,63589731907988
END EVENT,63589731907988
START EVENT,63589922707988
START EVENT,63589922707988
START FUNCTION,63589926307988
START FUNCTION,63589926307988
helper transition 20[{XOR}->{new master record is necessary}],63589929907988
helper transition 20[{XOR}->{new master record is necessary}],63589929907988
new master record is necessary,63589933507988
new master record is necessary,63589933507988
helper transition 18[{new master record is necessary}->{XOR}],63589937107988
helper transition 18[{new master record is necessary}->{XOR}],63589937107988
creation of master record for tangible assets,63589940707988
creation of master record for tangible assets,63589940707988
helper transition 4[{XOR}->{retirement within group to be posted}],63589944307988
helper transition 4[{XOR}->{retirement within group to be posted}],63589944307988
retirement within group to be posted,63589947907988
retirement within group to be posted,63589947907988
retirement,63589951507988
retirement,63589951507988
retirement from group posted,63589955107988
retirement from group posted,63589955107988
helper transition 7[{retirement from group posted}->{XOR}],63589958707988
helper transition 7[{retirement from group posted}->{XOR}],63589958707988
END FUNCTION,63589962307988
END FUNCTION,63589962307988
END EVENT,63589965907988
END EVENT,63589965907988
START EVENT,63590063107988
START EVENT,63590063107988
START FUNCTION,63590066707988
START FUNCTION,63590066707988
helper transition 20[{XOR}->{new master record is necessary}],63590070307988
helper transition 20[{XOR}->{new master record is necessary}],63590070307988
new master record is necessary,63590073907988
new master record is necessary,63590073907988
helper transition 18[{new master record is necessary}->{XOR}],63590077507988
helper transition 18[{new master record is necessary}->{XOR}],63590077507988
creation of master record for tangible assets,63590081107988
creation of master record for tangible assets,63590081107988
helper transition 17[{XOR}->{asset transfer within a client exists}],63590084707988
helper transition 17[{XOR}->{asset transfer within a client exists}],63590084707988
asset transfer within a client exists,63590088307988
asset transfer within a client exists,63590088307988
transfer within a client,63590091907988
transfer within a client,63590091907988
10 transition,63590095507988
10 transition,63590095507988
retirement is posted in source company code,63590099107988
retirement is posted in source company code,63590099107988
acquisition is posted in target company code,63590102707988
acquisition is posted in target company code,63590102707988
start 4 transition,63590106307988
