"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"15","F","2019/03/07 12:17:51.601","2019/03/07 12:17:51.601","-1.0986122886681098","true"
"16","A","2019/03/07 12:14:14.435","2019/03/07 12:14:14.435","-1.791759469228055","true"
"16","B","2019/03/07 12:15:14.435","2019/03/07 12:15:14.435","-1.791759469228055","true"
"16","C","2019/03/07 12:16:14.435","2019/03/07 12:16:14.435","-1.791759469228055","true"
"16","E","2019/03/07 12:17:14.435","2019/03/07 12:17:14.435","-1.791759469228055","true"
"16","F","2019/03/07 12:18:14.435","2019/03/07 12:18:14.435","-1.791759469228055","true"
"17","A","2019/03/07 12:17:43.563","2019/03/07 12:17:43.563","-1.791759469228055","true"
"17","B","2019/03/07 12:18:43.563","2019/03/07 12:18:43.563","-1.791759469228055","true"
"17","C","2019/03/07 12:19:43.563","2019/03/07 12:19:43.563","-1.791759469228055","true"
"17","E","2019/03/07 12:20:43.563","2019/03/07 12:20:43.563","-1.791759469228055","true"
"17","F","2019/03/07 12:21:43.563","2019/03/07 12:21:43.563","-1.791759469228055","true"
"18","A","2019/03/07 12:19:59.102","2019/03/07 12:19:59.102","-1.791759469228055","true"
"18","B","2019/03/07 12:20:59.102","2019/03/07 12:20:59.102","-1.791759469228055","true"
"18","C","2019/03/07 12:21:59.102","2019/03/07 12:21:59.102","-1.791759469228055","true"
"18","E","2019/03/07 12:22:59.102","2019/03/07 12:22:59.102","-1.791759469228055","true"
"18","F","2019/03/07 12:23:59.102","2019/03/07 12:23:59.102","-1.791759469228055","true"
"19","A","2019/03/07 12:20:25.646","2019/03/07 12:20:25.646","-1.0986122886681098","true"
"19","B","2019/03/07 12:21:25.646","2019/03/07 12:21:25.646","-1.0986122886681098","true"
"19","E","2019/03/07 12:22:25.646","2019/03/07 12:22:25.646","-1.0986122886681098","true"
"19","C","2019/03/07 12:23:25.646","2019/03/07 12:23:25.646","-1.0986122886681098","true"
"19","F","2019/03/07 12:24:25.646","2019/03/07 12:24:25.646","-1.0986122886681098","true"
"20","A","2019/03/07 12:22:16.297","2019/03/07 12:22:16.297","-1.0986122886681098","true"
"20","B","2019/03/07 12:23:16.297","2019/03/07 12:23:16.297","-1.0986122886681098","true"
"20","D","2019/03/07 12:24:16.297","2019/03/07 12:24:16.297","-1.0986122886681098","true"
"20","C","2019/03/07 12:25:16.297","2019/03/07 12:25:16.297","-1.0986122886681098","true"
"20","F","2019/03/07 12:26:16.297","2019/03/07 12:26:16.297","-1.0986122886681098","true"
"21","A","2019/03/07 12:23:48.760","2019/03/07 12:23:48.760","-1.0986122886681098","true"
"21","B","2019/03/07 12:24:48.760","2019/03/07 12:24:48.760","-1.0986122886681098","true"
"21","D","2019/03/07 12:25:48.760","2019/03/07 12:25:48.760","-1.0986122886681098","true"
"21","C","2019/03/07 12:26:48.760","2019/03/07 12:26:48.760","-1.0986122886681098","true"
"21","F","2019/03/07 12:27:48.760","2019/03/07 12:27:48.760","-1.0986122886681098","true"
"22","A","2019/03/07 12:24:35.733","2019/03/07 12:24:35.733","-1.791759469228055","true"
"22","B","2019/03/07 12:25:35.733","2019/03/07 12:25:35.733","-1.791759469228055","true"
"22","C","2019/03/07 12:26:35.733","2019/03/07 12:26:35.733","-1.791759469228055","true"
"22","D","2019/03/07 12:27:35.733","2019/03/07 12:27:35.733","-1.791759469228055","true"
"22","F","2019/03/07 12:28:35.733","2019/03/07 12:28:35.733","-1.791759469228055","true"
"23","A","2019/03/07 12:24:41.970","2019/03/07 12:24:41.970","-1.791759469228055","true"
"23","B","2019/03/07 12:25:41.970","2019/03/07 12:25:41.970","-1.791759469228055","true"
"23","C","2019/03/07 12:26:41.970","2019/03/07 12:26:41.970","-1.791759469228055","true"
"23","D","2019/03/07 12:27:41.970","2019/03/07 12:27:41.970","-1.791759469228055","true"
"23","F","2019/03/07 12:28:41.970","2019/03/07 12:28:41.970","-1.791759469228055","true"
"24","A","2019/03/07 12:25:11.610","2019/03/07 12:25:11.610","-1.791759469228055","true"
"24","B","2019/03/07 12:26:11.610","2019/03/07 12:26:11.610","-1.791759469228055","true"
"24","C","2019/03/07 12:27:11.610","2019/03/07 12:27:11.610","-1.791759469228055","true"
"24","E","2019/03/07 12:28:11.610","2019/03/07 12:28:11.610","-1.791759469228055","true"
"24","F","2019/03/07 12:29:11.610","2019/03/07 12:29:11.610","-1.791759469228055","true"
"25","A","2019/03/07 12:25:21.024","2019/03/07 12:25:21.024","-1.0986122886681098","true"
"25","B","2019/03/07 12:26:21.024","2019/03/07 12:26:21.024","-1.0986122886681098","true"
"25","E","2019/03/07 12:27:21.024","2019/03/07 12:27:21.024","-1.0986122886681098","true"
"25","C","2019/03/07 12:28:21.024","2019/03/07 12:28:21.024","-1.0986122886681098","true"
"25","F","2019/03/07 12:29:21.024","2019/03/07 12:29:21.024","-1.0986122886681098","true"
"26","A","2019/03/07 12:27:21.736","2019/03/07 12:27:21.736","-1.791759469228055","true"
"26","B","2019/03/07 12:28:21.736","2019/03/07 12:28:21.736","-1.791759469228055","true"
"26","C","2019/03/07 12:29:21.736","2019/03/07 12:29:21.736","-1.791759469228055","true"
"26","E","2019/03/07 12:30:21.736","2019/03/07 12:30:21.736","-1.791759469228055","true"
"26","F","2019/03/07 12:31:21.736","2019/03/07 12:31:21.736","-1.791759469228055","true"
"27","A","2019/03/07 12:27:26.134","2019/03/07 12:27:26.134","-1.0986122886681098","true"
"27","B","2019/03/07 12:28:26.134","2019/03/07 12:28:26.134","-1.0986122886681098","true"
"27","D","2019/03/07 12:29:26.134","2019/03/07 12:29:26.134","-1.0986122886681098","true"
"27","C","2019/03/07 12:30:26.134","2019/03/07 12:30:26.134","-1.0986122886681098","true"
"27","F","2019/03/07 12:31:26.134","2019/03/07 12:31:26.134","-1.0986122886681098","true"
"28","A","2019/03/07 12:27:39.133","2019/03/07 12:27:39.133","-1.0986122886681098","true"
"28","B","2019/03/07 12:28:39.133","2019/03/07 12:28:39.133","-1.0986122886681098","true"
"28","D","2019/03/07 12:29:39.133","2019/03/07 12:29:39.133","-1.0986122886681098","true"
"28","C","2019/03/07 12:30:39.133","2019/03/07 12:30:39.133","-1.0986122886681098","true"
"28","F","2019/03/07 12:31:39.133","2019/03/07 12:31:39.133","-1.0986122886681098","true"
"29","A","2019/03/07 12:29:06.224","2019/03/07 12:29:06.224","-1.0986122886681098","true"
"29","B","2019/03/07 12:30:06.224","2019/03/07 12:30:06.224","-1.0986122886681098","true"
"29","E","2019/03/07 12:31:06.224","2019/03/07 12:31:06.224","-1.0986122886681098","true"
"29","C","2019/03/07 12:32:06.224","2019/03/07 12:32:06.224","-1.0986122886681098","true"
"29","F","2019/03/07 12:33:06.224","2019/03/07 12:33:06.224","-1.0986122886681098","true"
"30","A","2019/03/07 12:29:29.144","2019/03/07 12:29:29.144","-1.791759469228055","true"
"30","B","2019/03/07 12:30:29.144","2019/03/07 12:30:29.144","-1.791759469228055","true"
"30","C","2019/03/07 12:31:29.144","2019/03/07 12:31:29.144","-1.791759469228055","true"
"30","E","2019/03/07 12:32:29.144","2019/03/07 12:32:29.144","-1.791759469228055","true"
"30","F","2019/03/07 12:33:29.144","2019/03/07 12:33:29.144","-1.791759469228055","true"
"31","A","2019/03/07 12:30:56.977","2019/03/07 12:30:56.977","-1.791759469228055","true"
"31","B","2019/03/07 12:31:56.977","2019/03/07 12:31:56.977","-1.791759469228055","true"
"31","C","2019/03/07 12:32:56.977","2019/03/07 12:32:56.977","-1.791759469228055","true"
"31","E","2019/03/07 12:33:56.977","2019/03/07 12:33:56.977","-1.791759469228055","true"
"31","F","2019/03/07 12:34:56.977","2019/03/07 12:34:56.977","-1.791759469228055","true"
"32","A","2019/03/07 12:31:28.710","2019/03/07 12:31:28.710","-1.0986122886681098","true"
"32","B","2019/03/07 12:32:28.710","2019/03/07 12:32:28.710","-1.0986122886681098","true"
"32","D","2019/03/07 12:33:28.710","2019/03/07 12:33:28.710","-1.0986122886681098","true"
"32","C","2019/03/07 12:34:28.710","2019/03/07 12:34:28.710","-1.0986122886681098","true"
"32","F","2019/03/07 12:35:28.710","2019/03/07 12:35:28.710","-1.0986122886681098","true"
"33","A","2019/03/07 12:34:01.456","2019/03/07 12:34:01.456","-1.0986122886681098","true"
"33","B","2019/03/07 12:35:01.456","2019/03/07 12:35:01.456","-1.0986122886681098","true"
"33","D","2019/03/07 12:36:01.456","2019/03/07 12:36:01.456","-1.0986122886681098","true"
"33","C","2019/03/07 12:37:01.456","2019/03/07 12:37:01.456","-1.0986122886681098","true"
"33","F","2019/03/07 12:38:01.456","2019/03/07 12:38:01.456","-1.0986122886681098","true"
"34","A","2019/03/07 12:36:51.888","2019/03/07 12:36:51.888","-1.0986122886681098","true"
"34","B","2019/03/07 12:37:51.888","2019/03/07 12:37:51.888","-1.0986122886681098","true"
"34","E","2019/03/07 12:38:51.888","2019/03/07 12:38:51.888","-1.0986122886681098","true"
"34","C","2019/03/07 12:39:51.888","2019/03/07 12:39:51.888","-1.0986122886681098","true"
"34","F","2019/03/07 12:40:51.888","2019/03/07 12:40:51.888","-1.0986122886681098","true"
"35","A","2019/03/07 12:37:13.794","2019/03/07 12:37:13.794","-1.0986122886681098","true"
"35","B","2019/03/07 12:38:13.794","2019/03/07 12:38:13.794","-1.0986122886681098","true"
"35","D","2019/03/07 12:39:13.794","2019/03/07 12:39:13.794","-1.0986122886681098","true"
"35","C","2019/03/07 12:40:13.794","2019/03/07 12:40:13.794","-1.0986122886681098","true"
"35","F","2019/03/07 12:41:13.794","2019/03/07 12:41:13.794","-1.0986122886681098","true"
"36","A","2019/03/07 12:37:59.153","2019/03/07 12:37:59.153","-1.791759469228055","true"
"36","B","2019/03/07 12:38:59.153","2019/03/07 12:38:59.153","-1.791759469228055","true"
"36","C","2019/03/07 12:39:59.153","2019/03/07 12:39:59.153","-1.791759469228055","true"
"36","E","2019/03/07 12:40:59.153","2019/03/07 12:40:59.153","-1.791759469228055","true"
"36","F","2019/03/07 12:41:59.153","2019/03/07 12:41:59.153","-1.791759469228055","true"
"37","A","2019/03/07 12:38:47.069","2019/03/07 12:38:47.069","-1.0986122886681098","true"
"37","B","2019/03/07 12:39:47.069","2019/03/07 12:39:47.069","-1.0986122886681098","true"
"37","D","2019/03/07 12:40:47.069","2019/03/07 12:40:47.069","-1.0986122886681098","true"
"37","C","2019/03/07 12:41:47.069","2019/03/07 12:41:47.069","-1.0986122886681098","true"
"37","F","2019/03/07 12:42:47.069","2019/03/07 12:42:47.069","-1.0986122886681098","true"
"38","A","2019/03/07 12:38:49.777","2019/03/07 12:38:49.777","-1.0986122886681098","true"
"38","B","2019/03/07 12:39:49.777","2019/03/07 12:39:49.777","-1.0986122886681098","true"
"38","D","2019/03/07 12:40:49.777","2019/03/07 12:40:49.777","-1.0986122886681098","true"
"38","C","2019/03/07 12:41:49.777","2019/03/07 12:41:49.777","-1.0986122886681098","true"
"38","F","2019/03/07 12:42:49.777","2019/03/07 12:42:49.777","-1.0986122886681098","true"
"39","A","2019/03/07 12:39:02.544","2019/03/07 12:39:02.544","-1.791759469228055","true"
"39","B","2019/03/07 12:40:02.544","2019/03/07 12:40:02.544","-1.791759469228055","true"
"39","C","2019/03/07 12:41:02.544","2019/03/07 12:41:02.544","-1.791759469228055","true"
"39","D","2019/03/07 12:42:02.544","2019/03/07 12:42:02.544","-1.791759469228055","true"
"39","F","2019/03/07 12:43:02.544","2019/03/07 12:43:02.544","-1.791759469228055","true"
"40","A","2019/03/07 12:40:09.263","2019/03/07 12:40:09.263","-1.0986122886681098","true"
"40","B","2019/03/07 12:41:09.263","2019/03/07 12:41:09.263","-1.0986122886681098","true"
"40","D","2019/03/07 12:42:09.263","2019/03/07 12:42:09.263","-1.0986122886681098","true"
"40","C","2019/03/07 12:43:09.263","2019/03/07 12:43:09.263","-1.0986122886681098","true"
"40","F","2019/03/07 12:44:09.263","2019/03/07 12:44:09.263","-1.0986122886681098","true"
"41","A","2019/03/07 12:45:40.969","2019/03/07 12:45:40.969","-1.0986122886681098","true"
"41","B","2019/03/07 12:46:40.969","2019/03/07 12:46:40.969","-1.0986122886681098","true"
"41","D","2019/03/07 12:47:40.969","2019/03/07 12:47:40.969","-1.0986122886681098","true"
"41","C","2019/03/07 12:48:40.969","2019/03/07 12:48:40.969","-1.0986122886681098","true"
"41","F","2019/03/07 12:49:40.969","2019/03/07 12:49:40.969","-1.0986122886681098","true"
"42","A","2019/03/07 12:46:57.768","2019/03/07 12:46:57.768","-1.0986122886681098","true"
"42","B","2019/03/07 12:47:57.768","2019/03/07 12:47:57.768","-1.0986122886681098","true"
"42","D","2019/03/07 12:48:57.768","2019/03/07 12:48:57.768","-1.0986122886681098","true"
"42","C","2019/03/07 12:49:57.768","2019/03/07 12:49:57.768","-1.0986122886681098","true"
"42","F","2019/03/07 12:50:57.768","2019/03/07 12:50:57.768","-1.0986122886681098","true"
"43","A","2019/03/07 12:47:18.760","2019/03/07 12:47:18.760","-1.791759469228055","true"
"43","B","2019/03/07 12:48:18.760","2019/03/07 12:48:18.760","-1.791759469228055","true"
"43","C","2019/03/07 12:49:18.760","2019/03/07 12:49:18.760","-1.791759469228055","true"
"43","D","2019/03/07 12:50:18.760","2019/03/07 12:50:18.760","-1.791759469228055","true"
"43","F","2019/03/07 12:51:18.760","2019/03/07 12:51:18.760","-1.791759469228055","true"
"44","A","2019/03/07 12:48:24.776","2019/03/07 12:48:24.776","-1.0986122886681098","true"
"44","B","2019/03/07 12:49:24.776","2019/03/07 12:49:24.776","-1.0986122886681098","true"
"44","D","2019/03/07 12:50:24.776","2019/03/07 12:50:24.776","-1.0986122886681098","true"
"44","C","2019/03/07 12:51:24.776","2019/03/07 12:51:24.776","-1.0986122886681098","true"
"44","F","2019/03/07 12:52:24.776","2019/03/07 12:52:24.776","-1.0986122886681098","true"
"45","A","2019/03/07 12:49:00.847","2019/03/07 12:49:00.847","-1.0986122886681098","true"
"45","B","2019/03/07 12:50:00.847","2019/03/07 12:50:00.847","-1.0986122886681098","true"
"45","E","2019/03/07 12:51:00.847","2019/03/07 12:51:00.847","-1.0986122886681098","true"
"45","C","2019/03/07 12:52:00.847","2019/03/07 12:52:00.847","-1.0986122886681098","true"
"45","F","2019/03/07 12:53:00.847","2019/03/07 12:53:00.847","-1.0986122886681098","true"
"46","A","2019/03/07 12:50:17.751","2019/03/07 12:50:17.751","-1.0986122886681098","true"
"46","B","2019/03/07 12:51:17.751","2019/03/07 12:51:17.751","-1.0986122886681098","true"
"46","E","2019/03/07 12:52:17.751","2019/03/07 12:52:17.751","-1.0986122886681098","true"
"46","C","2019/03/07 12:53:17.751","2019/03/07 12:53:17.751","-1.0986122886681098","true"
"46","F","2019/03/07 12:54:17.751","2019/03/07 12:54:17.751","-1.0986122886681098","true"
"47","A","2019/03/07 12:51:43.299","2019/03/07 12:51:43.299","-1.0986122886681098","true"
"47","B","2019/03/07 12:52:43.299","2019/03/07 12:52:43.299","-1.0986122886681098","true"
"47","E","2019/03/07 12:53:43.299","2019/03/07 12:53:43.299","-1.0986122886681098","true"
"47","C","2019/03/07 12:54:43.299","2019/03/07 12:54:43.299","-1.0986122886681098","true"
"47","F","2019/03/07 12:55:43.299","2019/03/07 12:55:43.299","-1.0986122886681098","true"
"48","A","2019/03/07 12:53:42.172","2019/03/07 12:53:42.172","-1.0986122886681098","true"
"48","B","2019/03/07 12:54:42.172","2019/03/07 12:54:42.172","-1.0986122886681098","true"
"48","E","2019/03/07 12:55:42.172","2019/03/07 12:55:42.172","-1.0986122886681098","true"
"48","C","2019/03/07 12:56:42.172","2019/03/07 12:56:42.172","-1.0986122886681098","true"
"48","F","2019/03/07 12:57:42.172","2019/03/07 12:57:42.172","-1.0986122886681098","true"
"49","A","2019/03/07 12:54:13.562","2019/03/07 12:54:13.562","-1.791759469228055","true"
"49","B","2019/03/07 12:55:13.562","2019/03/07 12:55:13.562","-1.791759469228055","true"
"49","C","2019/03/07 12:56:13.562","2019/03/07 12:56:13.562","-1.791759469228055","true"
"49","E","2019/03/07 12:57:13.562","2019/03/07 12:57:13.562","-1.791759469228055","true"
"49","F","2019/03/07 12:58:13.562","2019/03/07 12:58:13.562","-1.791759469228055","true"
