"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"15","F","2019/03/07 06:17:46.595","2019/03/07 06:17:46.595","-1.0986122886681098","true"
"16","A","2019/03/07 06:14:38.668","2019/03/07 06:14:38.668","-1.791759469228055","true"
"16","B","2019/03/07 06:15:38.668","2019/03/07 06:15:38.668","-1.791759469228055","true"
"16","C","2019/03/07 06:16:38.668","2019/03/07 06:16:38.668","-1.791759469228055","true"
"16","E","2019/03/07 06:17:38.668","2019/03/07 06:17:38.668","-1.791759469228055","true"
"16","F","2019/03/07 06:18:38.668","2019/03/07 06:18:38.668","-1.791759469228055","true"
"17","A","2019/03/07 06:15:13.835","2019/03/07 06:15:13.835","-1.791759469228055","true"
"17","B","2019/03/07 06:16:13.835","2019/03/07 06:16:13.835","-1.791759469228055","true"
"17","C","2019/03/07 06:17:13.835","2019/03/07 06:17:13.835","-1.791759469228055","true"
"17","E","2019/03/07 06:18:13.835","2019/03/07 06:18:13.835","-1.791759469228055","true"
"17","F","2019/03/07 06:19:13.835","2019/03/07 06:19:13.835","-1.791759469228055","true"
"18","A","2019/03/07 06:15:27.734","2019/03/07 06:15:27.734","-1.791759469228055","true"
"18","B","2019/03/07 06:16:27.734","2019/03/07 06:16:27.734","-1.791759469228055","true"
"18","C","2019/03/07 06:17:27.734","2019/03/07 06:17:27.734","-1.791759469228055","true"
"18","E","2019/03/07 06:18:27.734","2019/03/07 06:18:27.734","-1.791759469228055","true"
"18","F","2019/03/07 06:19:27.734","2019/03/07 06:19:27.734","-1.791759469228055","true"
"19","A","2019/03/07 06:16:57.578","2019/03/07 06:16:57.578","-1.0986122886681098","true"
"19","B","2019/03/07 06:17:57.578","2019/03/07 06:17:57.578","-1.0986122886681098","true"
"19","E","2019/03/07 06:18:57.578","2019/03/07 06:18:57.578","-1.0986122886681098","true"
"19","C","2019/03/07 06:19:57.578","2019/03/07 06:19:57.578","-1.0986122886681098","true"
"19","F","2019/03/07 06:20:57.578","2019/03/07 06:20:57.578","-1.0986122886681098","true"
"20","A","2019/03/07 06:18:50.096","2019/03/07 06:18:50.096","-1.0986122886681098","true"
"20","B","2019/03/07 06:19:50.096","2019/03/07 06:19:50.096","-1.0986122886681098","true"
"20","D","2019/03/07 06:20:50.096","2019/03/07 06:20:50.096","-1.0986122886681098","true"
"20","C","2019/03/07 06:21:50.096","2019/03/07 06:21:50.096","-1.0986122886681098","true"
"20","F","2019/03/07 06:22:50.096","2019/03/07 06:22:50.096","-1.0986122886681098","true"
"21","A","2019/03/07 06:19:30.443","2019/03/07 06:19:30.443","-1.0986122886681098","true"
"21","B","2019/03/07 06:20:30.443","2019/03/07 06:20:30.443","-1.0986122886681098","true"
"21","D","2019/03/07 06:21:30.443","2019/03/07 06:21:30.443","-1.0986122886681098","true"
"21","C","2019/03/07 06:22:30.443","2019/03/07 06:22:30.443","-1.0986122886681098","true"
"21","F","2019/03/07 06:23:30.443","2019/03/07 06:23:30.443","-1.0986122886681098","true"
"22","A","2019/03/07 06:21:34.842","2019/03/07 06:21:34.842","-1.791759469228055","true"
"22","B","2019/03/07 06:22:34.842","2019/03/07 06:22:34.842","-1.791759469228055","true"
"22","C","2019/03/07 06:23:34.842","2019/03/07 06:23:34.842","-1.791759469228055","true"
"22","D","2019/03/07 06:24:34.842","2019/03/07 06:24:34.842","-1.791759469228055","true"
"22","F","2019/03/07 06:25:34.842","2019/03/07 06:25:34.842","-1.791759469228055","true"
"23","A","2019/03/07 06:22:19.770","2019/03/07 06:22:19.770","-1.791759469228055","true"
"23","B","2019/03/07 06:23:19.770","2019/03/07 06:23:19.770","-1.791759469228055","true"
"23","C","2019/03/07 06:24:19.770","2019/03/07 06:24:19.770","-1.791759469228055","true"
"23","D","2019/03/07 06:25:19.770","2019/03/07 06:25:19.770","-1.791759469228055","true"
"23","F","2019/03/07 06:26:19.770","2019/03/07 06:26:19.770","-1.791759469228055","true"
"24","A","2019/03/07 06:24:12.446","2019/03/07 06:24:12.446","-1.791759469228055","true"
"24","B","2019/03/07 06:25:12.446","2019/03/07 06:25:12.446","-1.791759469228055","true"
"24","C","2019/03/07 06:26:12.446","2019/03/07 06:26:12.446","-1.791759469228055","true"
"24","E","2019/03/07 06:27:12.446","2019/03/07 06:27:12.446","-1.791759469228055","true"
"24","F","2019/03/07 06:28:12.446","2019/03/07 06:28:12.446","-1.791759469228055","true"
"25","A","2019/03/07 06:24:38.365","2019/03/07 06:24:38.365","-1.0986122886681098","true"
"25","B","2019/03/07 06:25:38.365","2019/03/07 06:25:38.365","-1.0986122886681098","true"
"25","E","2019/03/07 06:26:38.365","2019/03/07 06:26:38.365","-1.0986122886681098","true"
"25","C","2019/03/07 06:27:38.365","2019/03/07 06:27:38.365","-1.0986122886681098","true"
"25","F","2019/03/07 06:28:38.365","2019/03/07 06:28:38.365","-1.0986122886681098","true"
"26","A","2019/03/07 06:24:44.770","2019/03/07 06:24:44.770","-1.791759469228055","true"
"26","B","2019/03/07 06:25:44.770","2019/03/07 06:25:44.770","-1.791759469228055","true"
"26","C","2019/03/07 06:26:44.770","2019/03/07 06:26:44.770","-1.791759469228055","true"
"26","E","2019/03/07 06:27:44.770","2019/03/07 06:27:44.770","-1.791759469228055","true"
"26","F","2019/03/07 06:28:44.770","2019/03/07 06:28:44.770","-1.791759469228055","true"
"27","A","2019/03/07 06:25:22.192","2019/03/07 06:25:22.192","-1.0986122886681098","true"
"27","B","2019/03/07 06:26:22.192","2019/03/07 06:26:22.192","-1.0986122886681098","true"
"27","D","2019/03/07 06:27:22.192","2019/03/07 06:27:22.192","-1.0986122886681098","true"
"27","C","2019/03/07 06:28:22.192","2019/03/07 06:28:22.192","-1.0986122886681098","true"
"27","F","2019/03/07 06:29:22.192","2019/03/07 06:29:22.192","-1.0986122886681098","true"
"28","A","2019/03/07 06:25:23.805","2019/03/07 06:25:23.805","-1.0986122886681098","true"
"28","B","2019/03/07 06:26:23.805","2019/03/07 06:26:23.805","-1.0986122886681098","true"
"28","D","2019/03/07 06:27:23.805","2019/03/07 06:27:23.805","-1.0986122886681098","true"
"28","C","2019/03/07 06:28:23.805","2019/03/07 06:28:23.805","-1.0986122886681098","true"
"28","F","2019/03/07 06:29:23.805","2019/03/07 06:29:23.805","-1.0986122886681098","true"
"29","A","2019/03/07 06:25:40.642","2019/03/07 06:25:40.642","-1.0986122886681098","true"
"29","B","2019/03/07 06:26:40.642","2019/03/07 06:26:40.642","-1.0986122886681098","true"
"29","E","2019/03/07 06:27:40.642","2019/03/07 06:27:40.642","-1.0986122886681098","true"
"29","C","2019/03/07 06:28:40.642","2019/03/07 06:28:40.642","-1.0986122886681098","true"
"29","F","2019/03/07 06:29:40.642","2019/03/07 06:29:40.642","-1.0986122886681098","true"
"30","A","2019/03/07 06:26:23.493","2019/03/07 06:26:23.493","-1.791759469228055","true"
"30","B","2019/03/07 06:27:23.493","2019/03/07 06:27:23.493","-1.791759469228055","true"
"30","C","2019/03/07 06:28:23.493","2019/03/07 06:28:23.493","-1.791759469228055","true"
"30","E","2019/03/07 06:29:23.493","2019/03/07 06:29:23.493","-1.791759469228055","true"
"30","F","2019/03/07 06:30:23.493","2019/03/07 06:30:23.493","-1.791759469228055","true"
"31","A","2019/03/07 06:26:41.580","2019/03/07 06:26:41.580","-1.791759469228055","true"
"31","B","2019/03/07 06:27:41.580","2019/03/07 06:27:41.580","-1.791759469228055","true"
"31","C","2019/03/07 06:28:41.580","2019/03/07 06:28:41.580","-1.791759469228055","true"
"31","E","2019/03/07 06:29:41.580","2019/03/07 06:29:41.580","-1.791759469228055","true"
"31","F","2019/03/07 06:30:41.580","2019/03/07 06:30:41.580","-1.791759469228055","true"
"32","A","2019/03/07 06:28:11.502","2019/03/07 06:28:11.502","-1.0986122886681098","true"
"32","B","2019/03/07 06:29:11.502","2019/03/07 06:29:11.502","-1.0986122886681098","true"
"32","D","2019/03/07 06:30:11.502","2019/03/07 06:30:11.502","-1.0986122886681098","true"
"32","C","2019/03/07 06:31:11.502","2019/03/07 06:31:11.502","-1.0986122886681098","true"
"32","F","2019/03/07 06:32:11.502","2019/03/07 06:32:11.502","-1.0986122886681098","true"
"33","A","2019/03/07 06:29:38.321","2019/03/07 06:29:38.321","-1.0986122886681098","true"
"33","B","2019/03/07 06:30:38.321","2019/03/07 06:30:38.321","-1.0986122886681098","true"
"33","D","2019/03/07 06:31:38.321","2019/03/07 06:31:38.321","-1.0986122886681098","true"
"33","C","2019/03/07 06:32:38.321","2019/03/07 06:32:38.321","-1.0986122886681098","true"
"33","F","2019/03/07 06:33:38.321","2019/03/07 06:33:38.321","-1.0986122886681098","true"
"34","A","2019/03/07 06:30:08.563","2019/03/07 06:30:08.563","-1.0986122886681098","true"
"34","B","2019/03/07 06:31:08.563","2019/03/07 06:31:08.563","-1.0986122886681098","true"
"34","E","2019/03/07 06:32:08.563","2019/03/07 06:32:08.563","-1.0986122886681098","true"
"34","C","2019/03/07 06:33:08.563","2019/03/07 06:33:08.563","-1.0986122886681098","true"
"34","F","2019/03/07 06:34:08.563","2019/03/07 06:34:08.563","-1.0986122886681098","true"
"35","A","2019/03/07 06:31:10.323","2019/03/07 06:31:10.323","-1.0986122886681098","true"
"35","B","2019/03/07 06:32:10.323","2019/03/07 06:32:10.323","-1.0986122886681098","true"
"35","D","2019/03/07 06:33:10.323","2019/03/07 06:33:10.323","-1.0986122886681098","true"
"35","C","2019/03/07 06:34:10.323","2019/03/07 06:34:10.323","-1.0986122886681098","true"
"35","F","2019/03/07 06:35:10.323","2019/03/07 06:35:10.323","-1.0986122886681098","true"
"36","A","2019/03/07 06:31:21.928","2019/03/07 06:31:21.928","-1.791759469228055","true"
"36","B","2019/03/07 06:32:21.928","2019/03/07 06:32:21.928","-1.791759469228055","true"
"36","C","2019/03/07 06:33:21.928","2019/03/07 06:33:21.928","-1.791759469228055","true"
"36","E","2019/03/07 06:34:21.928","2019/03/07 06:34:21.928","-1.791759469228055","true"
"36","F","2019/03/07 06:35:21.928","2019/03/07 06:35:21.928","-1.791759469228055","true"
"37","A","2019/03/07 06:33:13.820","2019/03/07 06:33:13.820","-1.0986122886681098","true"
"37","B","2019/03/07 06:34:13.820","2019/03/07 06:34:13.820","-1.0986122886681098","true"
"37","D","2019/03/07 06:35:13.820","2019/03/07 06:35:13.820","-1.0986122886681098","true"
"37","C","2019/03/07 06:36:13.820","2019/03/07 06:36:13.820","-1.0986122886681098","true"
"37","F","2019/03/07 06:37:13.820","2019/03/07 06:37:13.820","-1.0986122886681098","true"
"38","A","2019/03/07 06:35:01.329","2019/03/07 06:35:01.329","-1.0986122886681098","true"
"38","B","2019/03/07 06:36:01.329","2019/03/07 06:36:01.329","-1.0986122886681098","true"
"38","D","2019/03/07 06:37:01.329","2019/03/07 06:37:01.329","-1.0986122886681098","true"
"38","C","2019/03/07 06:38:01.329","2019/03/07 06:38:01.329","-1.0986122886681098","true"
"38","F","2019/03/07 06:39:01.329","2019/03/07 06:39:01.329","-1.0986122886681098","true"
"39","A","2019/03/07 06:35:14.293","2019/03/07 06:35:14.293","-1.791759469228055","true"
"39","B","2019/03/07 06:36:14.293","2019/03/07 06:36:14.293","-1.791759469228055","true"
"39","C","2019/03/07 06:37:14.293","2019/03/07 06:37:14.293","-1.791759469228055","true"
"39","D","2019/03/07 06:38:14.293","2019/03/07 06:38:14.293","-1.791759469228055","true"
"39","F","2019/03/07 06:39:14.293","2019/03/07 06:39:14.293","-1.791759469228055","true"
"40","A","2019/03/07 06:36:48.469","2019/03/07 06:36:48.469","-1.0986122886681098","true"
"40","B","2019/03/07 06:37:48.469","2019/03/07 06:37:48.469","-1.0986122886681098","true"
"40","D","2019/03/07 06:38:48.469","2019/03/07 06:38:48.469","-1.0986122886681098","true"
"40","C","2019/03/07 06:39:48.469","2019/03/07 06:39:48.469","-1.0986122886681098","true"
"40","F","2019/03/07 06:40:48.469","2019/03/07 06:40:48.469","-1.0986122886681098","true"
"41","A","2019/03/07 06:37:55.977","2019/03/07 06:37:55.977","-1.0986122886681098","true"
"41","B","2019/03/07 06:38:55.977","2019/03/07 06:38:55.977","-1.0986122886681098","true"
"41","D","2019/03/07 06:39:55.977","2019/03/07 06:39:55.977","-1.0986122886681098","true"
"41","C","2019/03/07 06:40:55.977","2019/03/07 06:40:55.977","-1.0986122886681098","true"
"41","F","2019/03/07 06:41:55.977","2019/03/07 06:41:55.977","-1.0986122886681098","true"
"42","A","2019/03/07 06:38:23.321","2019/03/07 06:38:23.321","-1.0986122886681098","true"
"42","B","2019/03/07 06:39:23.321","2019/03/07 06:39:23.321","-1.0986122886681098","true"
"42","D","2019/03/07 06:40:23.321","2019/03/07 06:40:23.321","-1.0986122886681098","true"
"42","C","2019/03/07 06:41:23.321","2019/03/07 06:41:23.321","-1.0986122886681098","true"
"42","F","2019/03/07 06:42:23.321","2019/03/07 06:42:23.321","-1.0986122886681098","true"
"43","A","2019/03/07 06:38:44.532","2019/03/07 06:38:44.532","-1.791759469228055","true"
"43","B","2019/03/07 06:39:44.532","2019/03/07 06:39:44.532","-1.791759469228055","true"
"43","C","2019/03/07 06:40:44.532","2019/03/07 06:40:44.532","-1.791759469228055","true"
"43","D","2019/03/07 06:41:44.532","2019/03/07 06:41:44.532","-1.791759469228055","true"
"43","F","2019/03/07 06:42:44.532","2019/03/07 06:42:44.532","-1.791759469228055","true"
"44","A","2019/03/07 06:40:42.771","2019/03/07 06:40:42.771","-1.0986122886681098","true"
"44","B","2019/03/07 06:41:42.771","2019/03/07 06:41:42.771","-1.0986122886681098","true"
"44","D","2019/03/07 06:42:42.771","2019/03/07 06:42:42.771","-1.0986122886681098","true"
"44","C","2019/03/07 06:43:42.771","2019/03/07 06:43:42.771","-1.0986122886681098","true"
"44","F","2019/03/07 06:44:42.771","2019/03/07 06:44:42.771","-1.0986122886681098","true"
"45","A","2019/03/07 06:41:04.401","2019/03/07 06:41:04.401","-1.0986122886681098","true"
"45","B","2019/03/07 06:42:04.401","2019/03/07 06:42:04.401","-1.0986122886681098","true"
"45","E","2019/03/07 06:43:04.401","2019/03/07 06:43:04.401","-1.0986122886681098","true"
"45","C","2019/03/07 06:44:04.401","2019/03/07 06:44:04.401","-1.0986122886681098","true"
"45","F","2019/03/07 06:45:04.401","2019/03/07 06:45:04.401","-1.0986122886681098","true"
"46","A","2019/03/07 06:42:31.468","2019/03/07 06:42:31.468","-1.0986122886681098","true"
"46","B","2019/03/07 06:43:31.468","2019/03/07 06:43:31.468","-1.0986122886681098","true"
"46","E","2019/03/07 06:44:31.468","2019/03/07 06:44:31.468","-1.0986122886681098","true"
"46","C","2019/03/07 06:45:31.468","2019/03/07 06:45:31.468","-1.0986122886681098","true"
"46","F","2019/03/07 06:46:31.468","2019/03/07 06:46:31.468","-1.0986122886681098","true"
"47","A","2019/03/07 06:43:57.725","2019/03/07 06:43:57.725","-1.0986122886681098","true"
"47","B","2019/03/07 06:44:57.725","2019/03/07 06:44:57.725","-1.0986122886681098","true"
"47","E","2019/03/07 06:45:57.725","2019/03/07 06:45:57.725","-1.0986122886681098","true"
"47","C","2019/03/07 06:46:57.725","2019/03/07 06:46:57.725","-1.0986122886681098","true"
"47","F","2019/03/07 06:47:57.725","2019/03/07 06:47:57.725","-1.0986122886681098","true"
"48","A","2019/03/07 06:45:27.917","2019/03/07 06:45:27.917","-1.0986122886681098","true"
"48","B","2019/03/07 06:46:27.917","2019/03/07 06:46:27.917","-1.0986122886681098","true"
"48","E","2019/03/07 06:47:27.917","2019/03/07 06:47:27.917","-1.0986122886681098","true"
"48","C","2019/03/07 06:48:27.917","2019/03/07 06:48:27.917","-1.0986122886681098","true"
"48","F","2019/03/07 06:49:27.917","2019/03/07 06:49:27.917","-1.0986122886681098","true"
"49","A","2019/03/07 06:46:00.567","2019/03/07 06:46:00.567","-1.791759469228055","true"
"49","B","2019/03/07 06:47:00.567","2019/03/07 06:47:00.567","-1.791759469228055","true"
"49","C","2019/03/07 06:48:00.567","2019/03/07 06:48:00.567","-1.791759469228055","true"
"49","E","2019/03/07 06:49:00.567","2019/03/07 06:49:00.567","-1.791759469228055","true"
"49","F","2019/03/07 06:50:00.567","2019/03/07 06:50:00.567","-1.791759469228055","true"
"50","A","2019/03/07 06:46:26.011","2019/03/07 06:46:26.011","-1.791759469228055","true"
"50","B","2019/03/07 06:47:26.011","2019/03/07 06:47:26.011","-1.791759469228055","true"
"50","C","2019/03/07 06:48:26.011","2019/03/07 06:48:26.011","-1.791759469228055","true"
"50","E","2019/03/07 06:49:26.011","2019/03/07 06:49:26.011","-1.791759469228055","true"
"50","F","2019/03/07 06:50:26.011","2019/03/07 06:50:26.011","-1.791759469228055","true"
"51","A","2019/03/07 06:50:06.335","2019/03/07 06:50:06.335","-1.0986122886681098","true"
"51","B","2019/03/07 06:51:06.335","2019/03/07 06:51:06.335","-1.0986122886681098","true"
"51","E","2019/03/07 06:52:06.335","2019/03/07 06:52:06.335","-1.0986122886681098","true"
"51","C","2019/03/07 06:53:06.335","2019/03/07 06:53:06.335","-1.0986122886681098","true"
"51","F","2019/03/07 06:54:06.335","2019/03/07 06:54:06.335","-1.0986122886681098","true"
"52","A","2019/03/07 06:51:44.704","2019/03/07 06:51:44.704","-1.791759469228055","true"
"52","B","2019/03/07 06:52:44.704","2019/03/07 06:52:44.704","-1.791759469228055","true"
"52","C","2019/03/07 06:53:44.704","2019/03/07 06:53:44.704","-1.791759469228055","true"
"52","D","2019/03/07 06:54:44.704","2019/03/07 06:54:44.704","-1.791759469228055","true"
"52","F","2019/03/07 06:55:44.704","2019/03/07 06:55:44.704","-1.791759469228055","true"
"53","A","2019/03/07 06:52:26.751","2019/03/07 06:52:26.751","-1.0986122886681098","true"
"53","B","2019/03/07 06:53:26.751","2019/03/07 06:53:26.751","-1.0986122886681098","true"
"53","D","2019/03/07 06:54:26.751","2019/03/07 06:54:26.751","-1.0986122886681098","true"
"53","C","2019/03/07 06:55:26.751","2019/03/07 06:55:26.751","-1.0986122886681098","true"
"53","F","2019/03/07 06:56:26.751","2019/03/07 06:56:26.751","-1.0986122886681098","true"
"54","A","2019/03/07 06:52:30.635","2019/03/07 06:52:30.635","-1.791759469228055","true"
"54","B","2019/03/07 06:53:30.635","2019/03/07 06:53:30.635","-1.791759469228055","true"
"54","C","2019/03/07 06:54:30.635","2019/03/07 06:54:30.635","-1.791759469228055","true"
"54","D","2019/03/07 06:55:30.635","2019/03/07 06:55:30.635","-1.791759469228055","true"
"54","F","2019/03/07 06:56:30.635","2019/03/07 06:56:30.635","-1.791759469228055","true"
"55","A","2019/03/07 06:53:12.419","2019/03/07 06:53:12.419","-1.791759469228055","true"
"55","B","2019/03/07 06:54:12.419","2019/03/07 06:54:12.419","-1.791759469228055","true"
"55","C","2019/03/07 06:55:12.419","2019/03/07 06:55:12.419","-1.791759469228055","true"
"55","E","2019/03/07 06:56:12.419","2019/03/07 06:56:12.419","-1.791759469228055","true"
"55","F","2019/03/07 06:57:12.419","2019/03/07 06:57:12.419","-1.791759469228055","true"
"56","A","2019/03/07 06:55:13.494","2019/03/07 06:55:13.494","-1.0986122886681098","true"
"56","B","2019/03/07 06:56:13.494","2019/03/07 06:56:13.494","-1.0986122886681098","true"
"56","D","2019/03/07 06:57:13.494","2019/03/07 06:57:13.494","-1.0986122886681098","true"
"56","C","2019/03/07 06:58:13.494","2019/03/07 06:58:13.494","-1.0986122886681098","true"
"56","F","2019/03/07 06:59:13.494","2019/03/07 06:59:13.494","-1.0986122886681098","true"
"57","A","2019/03/07 06:55:16.245","2019/03/07 06:55:16.245","-1.791759469228055","true"
"57","B","2019/03/07 06:56:16.245","2019/03/07 06:56:16.245","-1.791759469228055","true"
"57","C","2019/03/07 06:57:16.245","2019/03/07 06:57:16.245","-1.791759469228055","true"
"57","D","2019/03/07 06:58:16.245","2019/03/07 06:58:16.245","-1.791759469228055","true"
"57","F","2019/03/07 06:59:16.245","2019/03/07 06:59:16.245","-1.791759469228055","true"
"58","A","2019/03/07 06:55:32.011","2019/03/07 06:55:32.011","-1.0986122886681098","true"
"58","B","2019/03/07 06:56:32.011","2019/03/07 06:56:32.011","-1.0986122886681098","true"
